recruit_index,recruit_id,recruit_name,recruit_year,committed_to,mapped_team,filled_athlete_id,matched_history_name,history_season_start,name_score,match_score
6293,137171,Dylan Silcox,2016,Rice,Rice,4039155,Dylan Silcox,2017,1.0,1.0
6294,137147,Chandler Anthony,2016,North Texas,North Texas,4039071,Chandler Anthony,2017,1.0,1.0
6297,137138,Alex Smith,2016,Georgia Southern,Georgia Southern,4036672,Alex Smith,2017,1.0,1.0
6302,137136,Tarik Adams,2016,Marshall,Marshall,4043634,Tarik Adams,2017,1.0,1.0
6320,137182,Jordan Myers,2016,Rice,Rice,4039154,Jordan Myers,2017,1.0,1.0
6321,137187,Ajani Kerr,2016,Georgia Tech,Georgia Tech,4037298,Ajani Kerr,2017,1.0,1.0
6324,137181,Aaron McAllister,2016,Charlotte,Charlotte,4045705,Aaron McAllister,2017,1.0,1.0
6334,137193,Silas Kelly,2016,Coastal Carolina,Coastal Carolina,4052004,Silas Kelly,2017,1.0,1.0
6336,137229,Atunaisa Mahe,2016,BYU,BYU,4373639,Atunaisa Mahe,2019,1.0,0.9
6337,137224,Curtis Brooks,2016,Cincinnati,Cincinnati,4037474,Curtis Brooks,2017,1.0,1.0
6339,137219,Calif Gossett,2016,Louisiana,Louisiana,4040754,Calif Gossett,2017,1.0,1.0
6340,137218,Xavior Motley,2016,Ohio,Ohio,4039099,Xavior Motley,2017,1.0,1.0
6343,137214,Antonio Nunn,2016,Buffalo,Buffalo,4049294,Antonio Nunn,2017,1.0,1.0
6349,137209,Timmy Horne,2016,Charlotte,Charlotte,4045701,Timmy Horne,2017,1.0,1.0
6350,137207,Ken Aguirre,2016,Western Michigan,Western Michigan,4043044,Ken Aguirre,2017,1.0,1.0
6354,137202,Eric Weber,2016,East Carolina,East Carolina,-1009022,Eric Weber,2017,1.0,1.0
6371,137234,Rodney Croom,2016,Marshall,Marshall,4244852,Rodney Croom,2018,1.0,0.95
6387,137254,Kerry Starks,2016,UL Monroe,UL Monroe,4036598,Kerry Starks,2017,1.0,1.0
6390,137241,Javonis Isaac,2016,Arkansas State,Arkansas State,4036482,Javonis Isaac,2017,1.0,1.0
6392,137243,Jacob Huesman,2016,App State,App State,4036427,Jacob Huesman,2017,1.0,1.0
6405,137273,JT Gentry,2016,BYU,BYU,4373631,JT Gentry,2019,1.0,0.9
6408,137271,Gaej Walker,2016,Western Kentucky,Western Kentucky,4037568,Gaej Walker,2017,1.0,1.0
6409,137267,Benn Olson,2016,Northern Illinois,Northern Illinois,4039479,Benn Olson,2017,1.0,1.0
6425,137289,Jamaal Morris,2016,UAB,UAB,-1037542,Jamaal Morris,2017,1.0,1.0
6439,137297,Khameron Taylor,2016,South Alabama,South Alabama,4049794,Khameron Taylor,2017,1.0,1.0
6445,137309,Peyton Reeder,2016,Army,Army,4258502,Peyton Reeder,2017,1.0,1.0
6448,137314,Kyle Spalding,2016,San Diego State,San Diego State,4036836,Kyle Spalding,2017,1.0,1.0
6474,137325,Rudiger Yearick,2016,Liberty,Liberty,-1016864,Rudiger Yearick,2018,1.0,0.95
6493,137355,Dasharm Newsome,2016,Rice,Rice,4039153,Dasharm Newsome,2017,1.0,1.0
6495,137348,Cole McGowan,2016,Houston,Houston,4259381,Cole McGowan,2017,1.0,1.0
6497,137354,Demetrius Stitmon,2016,Old Dominion,Old Dominion,4037442,Demetrius Stitmon,2017,1.0,1.0
6508,137832,T'Qele Holmes,2016,Coastal Carolina,Coastal Carolina,4052028,T'Qele Holmes,2017,1.0,1.0
6516,137839,Ivan Corbin Jr.,2016,Georgia Southern,Georgia Southern,-1011994,Ivan Corbin Jr.,2018,1.0,0.95
6586,137887,Michael Gerber,2016,Army,Army,-1003037,Michael Gerber,2017,1.0,1.0
6595,137946,Hayden Livingston,2016,BYU,BYU,4046651,Hayden Livingston,2019,1.0,0.9
6617,137906,Ben Everett,2016,Navy,Navy,4243736,Ben Everett,2017,1.0,1.0
6619,137907,Chido Rwakonda,2016,Army,Army,-1003010,Chido Rwakonda,2018,1.0,0.95
6621,137909,Kurt Stengel,2016,Navy,Navy,4243735,Kurt Stengel,2017,1.0,1.0
6626,137756,Ayden Eberhardt,2016,Wyoming,Wyoming,4048725,Ayden Eberhardt,2017,1.0,1.0
6628,137914,Ty Phillips,2016,Georgia Southern,Georgia Southern,4036684,Ty Phillips,2016,1.0,0.95
6641,137920,August Cook,2016,Army,Army,-1003032,August Cook,2017,1.0,1.0
6648,137924,Tyreek King-El,2016,Navy,Navy,4243728,Tyreek King-El,2017,1.0,1.0
6649,137770,Zac Lefebvre,2016,Buffalo,Buffalo,4040846,Zac Lefebvre,2017,1.0,1.0
6656,137928,Bradley Osborne,2016,Navy,Navy,-1022755,Bradley Osborne,2017,1.0,1.0
6662,137932,Cortez Chase-Ervin,2016,Old Dominion,Old Dominion,-1028176,Cortez Chase-Ervin,2016,1.0,0.95
6664,137933,Cam Thomas,2016,Army,Army,4258442,Cam Thomas,2017,1.0,1.0
6668,137938,Gage Kreski,2016,Central Michigan,Central Michigan,4039267,Gage Kreski,2017,1.0,1.0
6694,137374,Michael Shuster,2016,Penn State,Penn State,4045162,Michael Shuster,2017,1.0,1.0
6796,137460,Tyler Fleagle,2016,Army,Army,-1003036,Tyler Fleagle,2017,1.0,1.0
6823,137471,Joe Ware,2016,Bowling Green,Bowling Green,4035755,Joe Ware,2017,1.0,1.0
6887,137554,Chase Parrish,2016,Navy,Navy,4243719,Chase Parrish,2017,1.0,1.0
6899,137640,Nick Stokes,2016,Army,Army,4258500,Nick Stokes,2017,1.0,1.0
6903,137642,Emmanuel Ukhueligbe,2016,Army,Army,-1003019,Emmanuel Ukhueligbe,2017,1.0,1.0
6915,137648,David Woodward,2016,Utah State,Utah State,4048677,David Woodward,2017,1.0,1.0
7009,137812,Bryson Stephens,2016,Army,Army,-1003073,Bryson Stephens,2017,1.0,1.0
7019,137698,Tevin Duke,2016,Idaho,Idaho,4245258,Tevin Duke,2017,1.0,1.0
7022,137699,Joshua Mack,2016,Liberty,Liberty,-1016808,Joshua Mack,2018,1.0,0.95
7038,137707,Demann Wilson,2016,Army,Army,-1003084,Demann Wilson,2017,1.0,1.0
7096,137953,Max Weisman,2016,Army,Army,-1003081,Max Weisman,2017,1.0,1.0
7099,137965,Dedrick Simpson,2016,UTEP,UTEP,4245231,Dedrick Simpson,2017,1.0,1.0
7100,137960,Jared Sparks,2016,Purdue,Purdue,4035711,Jared Sparks,2017,1.0,1.0
7101,137961,Hunter Buczkowski,2016,Central Michigan,Central Michigan,4039258,Hunter Buczkowski,2017,1.0,1.0
7106,137980,Brandius Batiste,2016,UL Monroe,UL Monroe,4036582,Brandius Batiste,2017,1.0,1.0
7107,137982,Jonathan Sanchez,2016,Rice,Rice,4244876,Jonathan Sanchez,2018,1.0,0.95
7110,137983,Braden Smith,2016,Wyoming,Wyoming,4048728,Braden Smith,2017,1.0,1.0
7111,137967,Cameron Matthews,2016,New Mexico State,New Mexico State,4040818,Cameron Matthews,2018,1.0,0.95
7113,137970,Ben Deluca,2016,Charlotte,Charlotte,4045699,Ben DeLuca,2016,1.0,0.95
7115,137971,Jacione Fugate,2016,Charlotte,Charlotte,4045700,Jacione Fugate,2017,1.0,1.0
7130,137991,Mike VanHoeven,2016,Eastern Michigan,Eastern Michigan,4039333,Mike Van Hoeven,2017,0.9655,0.9724
7134,138020,Jonathan Neeley,2016,Akron,Akron,4038761,Jonathan Neeley,2017,1.0,1.0
7137,138000,Gavin Rush,2016,Wyoming,Wyoming,4048740,Gavin Rush,2017,1.0,1.0
7139,138005,Mack Schwartz,2016,Navy,Navy,-1022756,Mack Schwartz,2017,1.0,1.0
7142,138018,Cole Garrison,2016,App State,App State,4036447,Cole Garrison,2017,1.0,1.0
7143,138021,Kendall Baker,2016,Louisiana,Louisiana,4040751,Kendall Baker,2017,1.0,1.0
7145,138026,Mason Husmann,2016,UL Monroe,UL Monroe,4036589,Mason Husmann,2017,1.0,1.0
7146,138008,Jonathan Ifedi,2016,Georgia State,Georgia State,4036529,Jonathan Ifedi,2017,1.0,1.0
7148,138016,Saevion Johnson,2016,Fresno State,Fresno State,4040903,Saevion Johnson,2017,1.0,1.0
7149,137995,Isaiah Hamilton,2016,Nevada,Nevada,4036783,Isaiah Hamilton,2017,1.0,1.0
7153,138009,Matt Bell,2016,Kent State,Kent State,4038933,Matt Bell,2017,1.0,1.0
7168,138033,Javhari Bourdeau,2016,Army,Army,4258457,Javhari Bourdeau,2017,1.0,1.0
7178,138043,Jaquel Pierce,2016,Texas State,Texas State,4040544,Jaquel Pierce,2017,1.0,1.0
7219,138069,Sean Rattay,2016,Navy,Navy,4243737,Sean Rattay,2017,1.0,1.0
7221,138072,Billy Honaker,2016,Navy,Navy,4243738,Billy Honaker,2017,1.0,1.0
7224,138075,King James Taylor,2016,Hawai'i,Hawai'i,-1012882,Kingjames Taylor,2016,0.9697,0.9258
7225,138077,Zach Corrigall,2016,Kent State,Kent State,4038929,Zach Corrigall,2017,1.0,1.0
7226,138080,Juwan Ross,2016,Old Dominion,Old Dominion,4037440,Juwan Ross,2017,1.0,1.0
7228,138082,Adam Farah,2016,Air Force,Air Force,4261085,Adam Farah,2017,1.0,1.0
7229,138095,Tyler Gilchrist,2016,Akron,Akron,4038745,Tyler Gilchrist,2017,1.0,1.0
7233,138091,Ryan Neuzil,2016,App State,App State,4036444,Ryan Neuzil,2017,1.0,1.0
7234,138087,Marcus Williams,2016,New Mexico,New Mexico,4240051,Marcus Williams,2017,1.0,1.0
7235,138092,Bryson Duckworth,2016,Georgia State,Georgia State,4036522,Bryson Duckworth,2017,1.0,1.0
7237,138090,Patrick Volcy,2016,Massachusetts,Massachusetts,-1019026,Patrick Volcy,2017,1.0,1.0
7238,138111,Nick Sink,2016,Ohio,Ohio,4039109,Nick Sink,2017,1.0,1.0
7241,138105,Sione Tupou,2016,UTEP,UTEP,4040507,Sione Tupou,2018,1.0,0.95
7259,138138,Kayin White,2016,UL Monroe,UL Monroe,4036599,Kayin White,2017,1.0,1.0
7260,138137,Trace Kochevar,2016,Kansas State,Kansas State,-1015360,Trace Kochevar,2017,1.0,1.0
7262,138128,Joey Woodring,2016,Air Force,Air Force,4360734,Joey Woodring,2017,1.0,1.0
7263,138136,Rahsaan Crawford,2016,Idaho,Idaho,4048917,Rahsaan Crawford,2017,1.0,1.0
7264,138134,Amir Miller,2016,Ohio,Ohio,4039117,Amir Miller,2017,1.0,1.0
7266,138126,Kyle Williams,2016,Ball State,Ball State,4244747,Kyle Williams,2018,1.0,0.95
7273,138142,Theo Dawson,2016,Wyoming,Wyoming,-1044067,Theo Dawson,2018,1.0,0.95
7274,138141,Adam Gregoire,2016,Kent State,Kent State,4038928,Adam Gregoire,2017,1.0,1.0
7282,138144,Larry Aaron,2016,Marshall,Marshall,4261935,Larry Aaron,2017,1.0,1.0
7302,138174,Tyler Lyle,2016,Eastern Michigan,Eastern Michigan,4039330,Tyler Lyle,2017,1.0,1.0
7326,138195,Ryan Gibbons,2016,Northern Illinois,Northern Illinois,4039481,Ryan Gibbons,2017,1.0,1.0
7341,138199,Ezekiel Gueths,2016,Northern Illinois,Northern Illinois,4039480,Ezekiel Gueths,2017,1.0,1.0
7346,138215,Jonathan Clayton,2016,Coastal Carolina,Coastal Carolina,4052033,Jonathan Clayton,2017,1.0,1.0
7347,138216,C.J. Brewer,2016,Coastal Carolina,Coastal Carolina,4052017,C.J. Brewer,2017,1.0,1.0
7352,138223,Nate Brown,2016,Nevada,Nevada,4036775,Nate Brown,2017,1.0,1.0
7353,138211,Steven Bedosky,2016,Coastal Carolina,Coastal Carolina,4052021,Steven Bedosky,2017,1.0,1.0
7362,138226,Shamarious Gilmore,2016,Georgia State,Georgia State,4036526,Shamarious Gilmore,2017,1.0,1.0
7370,138231,Jordan Jones,2016,UAB,UAB,4050992,Jordan Jones,2016,1.0,0.95
7381,138240,Calvin Swenson,2016,Minnesota,Minnesota,4034787,Calvin Swenson,2017,1.0,1.0
7397,138250,Ryan Lee,2016,Coastal Carolina,Coastal Carolina,4052001,Ryan Lee,2017,1.0,1.0
7399,138264,Reid Burton,2016,Michigan State,Michigan State,4046710,Reid Burton,2017,1.0,1.0
7427,138291,Jack Dunn,2016,Wisconsin,Wisconsin,4035770,Jack Dunn,2017,1.0,1.0
7436,138277,Hegeman Tiedt,2016,Wisconsin,Wisconsin,4035790,Hegeman Tiedt,2017,1.0,1.0
7468,130171,Isaiah Wilson,2017,Georgia,Georgia,4259568,Isaiah Wilson,2018,1.0,1.0
7469,130172,Shaun Wade,2017,Ohio State,Ohio State,4241995,Shaun Wade,2018,1.0,1.0
7476,130179,Wyatt Davis,2017,Ohio State,Ohio State,4241999,Wyatt Davis,2018,1.0,1.0
7481,130184,Khalan Laborn,2017,Florida State,Florida State,4240022,Khalan Laborn,2018,1.0,1.0
7491,130194,Jay Tufele,2017,USC,USC,4259647,Jay Tufele,2018,1.0,1.0
7505,130208,Josh Myers,2017,Ohio State,Ohio State,4242000,Josh Myers,2018,1.0,1.0
7506,130209,Tyler Shelvin,2017,LSU,LSU,4242228,Tyler Shelvin,2018,1.0,1.0
7532,130235,Maleik Gray,2017,Tennessee,Tennessee,4242432,Maleik Gray,2018,1.0,1.0
7535,130238,Justin Broiles,2017,Oklahoma,Oklahoma,4241370,Justin Broiles,2018,1.0,1.0
7540,130243,Tyrell Shavers,2017,Alabama,Alabama,4241476,Tyrell Shavers,2018,1.0,1.0
7543,130246,Jarez Parks,2017,Alabama,Alabama,4360114,Jarez Parks,2019,1.0,0.95
7551,130254,Anthony McFarland Jr.,2017,Maryland,Maryland,4241941,Anthony McFarland Jr.,2018,1.0,1.0
7552,130255,Markail Benton,2017,Alabama,Alabama,4241449,Markail Benton,2018,1.0,1.0
7553,130256,Phidarian Mathis,2017,Alabama,Alabama,4241468,Phidarian Mathis,2018,1.0,1.0
7554,130257,Greg Johnson,2017,USC,USC,4259635,Greg Johnson,2018,1.0,1.0
7566,130269,Alijah Vera-Tucker,2017,USC,USC,4259646,Alijah Vera-Tucker,2018,1.0,1.0
7570,130273,Levi Draper,2017,Oklahoma,Oklahoma,4241377,Levi Draper,2018,1.0,1.0
7581,130284,Micah Clark,2017,Rutgers,Rutgers,4242260,Micah Clark,2018,1.0,1.0
7582,130285,Zachary Carter,2017,Florida,Florida,4240619,Zachary Carter,2018,1.0,1.0
7586,130289,Hunter Echols,2017,USC,USC,4259638,Hunter Echols,2018,1.0,1.0
7593,130296,ZaQuandre White,2017,Florida State,Florida State,4240032,Zaquandre White,2017,1.0,0.95
7614,130317,Nick Brahms,2017,Auburn,Auburn,4242527,Nick Brahms,2018,1.0,1.0
7615,130318,Montaric Brown,2017,Arkansas,Arkansas,4242149,Montaric Brown,2018,1.0,1.0
7619,130322,Jordan Williams,2017,Clemson,Clemson,4240004,Jordan Williams,2018,1.0,1.0
7622,130325,Charleston Rambo,2017,Oklahoma,Oklahoma,4241397,Charleston Rambo,2018,1.0,1.0
7627,130330,Jake Lawler,2017,North Carolina,North Carolina,4240660,Jake Lawler,2018,1.0,1.0
7631,130334,Chadarius Townsend,2017,Alabama,Alabama,4241481,Chadarius Townsend,2018,1.0,1.0
7633,130336,Austin Troxell,2017,Auburn,Auburn,4242533,Austin Troxell,2018,1.0,1.0
7635,130338,Kendall Randolph,2017,Alabama,Alabama,4241472,Kendall Randolph,2018,1.0,1.0
7645,130348,Henry Bainivalu,2017,Washington,Washington,4243316,Henry Bainivalu,2018,1.0,1.0
7648,130351,Sean Clifford,2017,Penn State,Penn State,4259592,Sean Clifford,2018,1.0,1.0
7659,130362,Obinna Eze,2017,Memphis,Memphis,4243386,Obinna Eze,2018,1.0,1.0
7661,130364,Brett Neilon,2017,USC,USC,4259645,Brett Neilon,2018,1.0,1.0
7662,130365,Fred Hansard,2017,Penn State,Penn State,4259595,Fred Hansard,2018,1.0,1.0
7663,130366,Kennedy Brooks,2017,Oklahoma,Oklahoma,4241371,Kennedy Brooks,2018,1.0,1.0
7669,130372,Malcolm Askew,2017,Auburn,Auburn,4242514,Malcolm Askew,2018,1.0,1.0
7675,130378,Marcus Minor,2017,Maryland,Maryland,4241944,Marcus Minor,2018,1.0,1.0
7682,130385,Tyler Johnson,2017,Arizona State,Arizona State,4242887,Tyler Johnson,2018,1.0,1.0
7689,130392,Ty Jones,2017,Washington,Washington,4243323,Ty Jones,2017,1.0,0.95
7690,130393,L.C. Greenwood,2017,Oklahoma State,Oklahoma State,4241425,LC Greenwood,2018,1.0,1.0
7691,130394,Montrell Estell,2017,Texas,Texas,4262194,Montrell Estell,2018,1.0,1.0
7692,130395,Terrell Bynum,2017,Washington,Washington,4243319,Terrell Bynum,2018,1.0,1.0
7693,130396,Jerron Cage,2017,Ohio State,Ohio State,4242007,Jerron Cage,2018,1.0,1.0
7694,130397,Grayson Reed,2017,Texas A&M,Texas A&M,4240922,Grayson Reed,2018,1.0,1.0
7697,130400,Matt Bockhorst,2017,Clemson,Clemson,4240005,Matt Bockhorst,2018,1.0,1.0
7702,130405,T.J. Moore,2017,Florida,Florida,4240614,TJ Moore,2018,1.0,1.0
7704,130407,Avery Davis,2017,Notre Dame,Notre Dame,4258586,Avery Davis,2018,1.0,1.0
7710,130413,Marquis Hayes,2017,Oklahoma,Oklahoma,4241382,Marquis Hayes,2018,1.0,1.0
7711,130414,Tyjuan Garbutt,2017,Virginia Tech,Virginia Tech,4260196,TyJuan Garbutt,2018,1.0,1.0
7715,130418,Elijah Gates,2017,UCLA,UCLA,4249119,Elijah Gates,2018,1.0,1.0
7717,130420,Ellis Brooks,2017,Penn State,Penn State,4259585,Ellis Brooks,2018,1.0,1.0
7721,130424,Adrian Ealy,2017,Oklahoma,Oklahoma,4241378,Adrian Ealy,2018,1.0,1.0
7726,130429,Jonathan Sutherland,2017,Penn State,Penn State,4259608,Jonathan Sutherland,2018,1.0,1.0
7734,130437,Isaiah Thomas,2017,Oklahoma,Oklahoma,4241404,Isaiah Thomas,2018,1.0,1.0
7735,130438,Ryan Jones,2017,Oklahoma,Oklahoma,4241387,Ryan Jones,2018,1.0,1.0
7742,130445,Creed Humphrey,2017,Oklahoma,Oklahoma,4241385,Creed Humphrey,2018,1.0,1.0
7744,130447,Damion Barber,2017,Penn State,Penn State,4259583,Damion Barber,2018,1.0,1.0
7750,130453,Jaevon McQuitty,2017,Nebraska,Nebraska,4240805,Jaevon McQuitty,2018,1.0,1.0
7758,130461,Tyrell Ajian,2017,Kentucky,Kentucky,4259975,Tyrell Ajian,2018,1.0,1.0
7766,130471,Isaac Slade-Matautia,2017,Oregon,Oregon,4242497,Isaac Slade-Matautia,2018,1.0,1.0
7767,130468,KJ Hamler,2017,Penn State,Penn State,4240380,KJ Hamler,2018,1.0,1.0
7775,130478,Ariel Ngata,2017,Washington,Washington,4243329,Ariel Ngata,2018,1.0,1.0
7776,130479,Yusuf Corker,2017,Kentucky,Kentucky,4259980,Yusuf Corker,2018,1.0,1.0
7777,130480,Donovan Johnson,2017,Penn State,Penn State,4259600,Donovan Johnson,2018,1.0,1.0
7780,130483,Hendon Hooker,2017,Virginia Tech,Virginia Tech,4240858,Hendon Hooker,2018,1.0,1.0
7786,130489,Chase Garbers,2017,California,California,4242408,Chase Garbers,2018,1.0,1.0
7793,130496,Tommy DeVito,2017,Syracuse,Syracuse,4240391,Tommy DeVito,2018,1.0,1.0
7795,130498,Tamorrion Terry,2017,Florida State,Florida State,4240028,Tamorrion Terry,2018,1.0,1.0
7803,130506,Jake Ferguson,2017,Wisconsin,Wisconsin,4242355,Jake Ferguson,2018,1.0,1.0
7808,130511,Chuba Hubbard,2017,Oklahoma State,Oklahoma State,4241416,Chuba Hubbard,2018,1.0,1.0
7810,130513,Cory Durden,2017,Florida State,Florida State,4240042,Cory Durden,2018,1.0,1.0
7812,130517,Blake Vinson,2017,Clemson,Clemson,4240008,Blake Vinson,2018,1.0,1.0
7813,130516,KJ Jarrell,2017,Arizona State,Arizona State,4242875,K.J. Jarrell,2018,1.0,1.0
7819,130522,Blaise Andries,2017,Minnesota,Minnesota,4240733,Blaise Andries,2018,1.0,1.0
7827,130530,Caleb Chandler,2017,Louisville,Louisville,4240086,Caleb Chandler,2018,1.0,1.0
7829,130532,Danny Clark,2017,Kentucky,Kentucky,4240777,Danny Clark,2017,1.0,0.95
7835,130538,Popo Aumavae,2017,Oregon,Oregon,4242498,Popo Aumavae,2018,1.0,1.0
7837,130540,Kanan Ray,2017,Colorado,Colorado,4360666,Kanan Ray,2019,1.0,0.95
7839,130542,Chase Brice,2017,Clemson,Clemson,4239994,Chase Brice,2018,1.0,1.0
7843,130546,Mac Jones,2017,Alabama,Alabama,4241464,Mac Jones,2018,1.0,1.0
7844,130547,Jake Marwede,2017,Duke,Duke,4240473,Jake Marwede,2018,1.0,1.0
7852,130555,Juwan Burgess,2017,Indiana,Indiana,4258234,Juwan Burgess,2018,1.0,1.0
7853,130556,Ayinde Eley,2017,Maryland,Maryland,4241933,Ayinde Eley,2018,1.0,1.0
7855,130558,Xach Gill,2017,North Carolina,North Carolina,4240667,Xach Gill,2018,1.0,1.0
7856,130559,Tyler Beach,2017,Wisconsin,Wisconsin,4242348,Tyler Beach,2018,1.0,1.0
7857,130560,Alex Cook,2017,Washington,Washington,4243320,Alex Cook,2018,1.0,1.0
7859,130562,Kendrick Green,2017,Illinois,Illinois,4240548,Kendrick Green,2018,1.0,1.0
7860,130563,Trevor Kent,2017,Northwestern,Northwestern,4242288,Trevor Kent,2018,1.0,1.0
7870,130573,Cyrus Habibi-Likio,2017,Oregon,Oregon,4242494,Cyrus Habibi-Likio,2018,1.0,1.0
7871,130574,Jalen McKenzie,2017,USC,USC,4259644,Jalen McKenzie,2018,1.0,1.0
7872,130575,Will Register,2017,South Carolina,South Carolina,4259496,Will Register,2018,1.0,1.0
7873,130576,Caleb Farley,2017,Virginia Tech,Virginia Tech,4240859,Caleb Farley,2018,1.0,1.0
7879,130582,Cheyenne Labruzza,2017,Tennessee,Tennessee,4242434,Cheyenne Labruzza,2018,1.0,1.0
7883,130586,Justin Marshall,2017,Louisville,Louisville,4240075,Justin Marshall,2018,1.0,1.0
7886,130589,Matt Sichterman,2017,Nebraska,Nebraska,4240813,Matt Sichterman,2018,1.0,1.0
7887,130590,Tre Swilling,2017,Georgia Tech,Georgia Tech,4240476,Tre Swilling,2018,1.0,1.0
7890,130593,CJ Verdell,2017,Oregon,Oregon,4242492,CJ Verdell,2018,1.0,1.0
7896,130599,R.J. Potts,2017,Cincinnati,Cincinnati,4239089,RJ Potts,2018,1.0,1.0
7900,130603,Kam White,2017,Ole Miss,Ole Miss,4259905,Kam White,2018,1.0,1.0
7905,130605,Jeremiah Owusu-Koramoah,2017,Notre Dame,Notre Dame,4258599,Jeremiah Owusu-Koramoah,2018,1.0,1.0
7955,130659,Latavious Brini,2017,Georgia,Georgia,4259559,Latavious Brini,2018,1.0,1.0
7957,130664,O'Rien Vance,2017,Iowa State,Iowa State,4241249,O'Rien Vance,2018,1.0,1.0
7958,130662,Izayah Green-May,2017,Wisconsin,Wisconsin,4242344,Izayah Green-May,2018,1.0,1.0
7959,130657,Jordon Riley,2017,North Carolina,North Carolina,4240677,Jordon Riley,2017,1.0,0.95
7969,130676,Lamarcus Morton,2017,Oklahoma State,Oklahoma State,4241408,Lamarcus Morton,2018,1.0,1.0
7970,130674,Sherrod Greene,2017,South Carolina,South Carolina,4259487,Sherrod Greene,2017,1.0,0.95
7976,130678,Kaleb Oliver,2017,Georgia Tech,Georgia Tech,4240491,Kaleb Oliver,2018,1.0,1.0
7986,130691,Terrance Lang,2017,Colorado,Colorado,4243183,Terrance Lang,2018,1.0,1.0
7990,130694,Logan Bruss,2017,Wisconsin,Wisconsin,4242347,Logan Bruss,2018,1.0,1.0
7991,130695,Alan Ali,2017,SMU,SMU,4243777,Alan Ali,2018,1.0,1.0
8003,130705,Kolby Taylor,2017,Oregon State,Oregon State,4242539,Kolby Taylor,2018,1.0,1.0
8004,130709,Jay Shaw,2017,UCLA,UCLA,4249122,Jay Shaw,2018,1.0,1.0
8009,130715,Leroy Henley,2017,East Carolina,East Carolina,4239397,Leroy Henley,2018,1.0,1.0
8010,130712,Xavier Martin,2017,Texas Tech,Texas Tech,4241826,Xavier Martin,2018,1.0,1.0
8011,130714,Rocky Lombardi,2017,Michigan State,Michigan State,4241965,Rocky Lombardi,2018,1.0,1.0
8015,130720,Ventrell Miller,2017,Florida,Florida,4240610,Ventrell Miller,2018,1.0,1.0
8017,130718,Darius Hodge,2017,Marshall,Marshall,4370351,Darius Hodge,2018,1.0,1.0
8019,130716,Case Cook,2017,Missouri,Missouri,4241212,Case Cook,2018,1.0,1.0
8020,130721,Kobe Boyce,2017,Texas,Texas,4262193,Kobe Boyce,2018,1.0,1.0
8021,130724,JaTarvious Whitlow,2017,Auburn,Auburn,4242520,JaTarvious Whitlow,2018,1.0,1.0
8024,130730,Alden Tofa,2017,BYU,BYU,4256073,Alden Tofa,2018,1.0,1.0
8030,130733,Bentavious Thompson,2017,UCF,UCF,4243542,Bentavious Thompson,2018,1.0,1.0
8033,130742,Cade Otton,2017,Washington,Washington,4243331,Cade Otton,2018,1.0,1.0
8034,130738,Hyrin White,2017,Missouri,Missouri,4241210,Hyrin White,2018,1.0,1.0
8035,130737,Mac Hippenhammer,2017,Penn State,Penn State,4259597,Mac Hippenhammer,2018,1.0,1.0
8037,130741,Alex King,2017,Kentucky,Kentucky,4259990,Alex King,2018,1.0,1.0
8042,130744,Solon Page III,2017,Tennessee,Tennessee,4242452,Solon Page III,2018,1.0,1.0
8046,130745,Aaron Odom,2017,Mississippi State,Mississippi State,4259819,Aaron Odom,2018,1.0,1.0
8048,130754,Summie Carlay,2017,South Carolina,South Carolina,4241233,Summie Carlay,2018,1.0,1.0
8051,130751,Kaegun Williams,2017,San Diego State,San Diego State,4261607,Kaegun Williams,2018,1.0,1.0
8058,130759,Baylon Spector,2017,Clemson,Clemson,4239997,Baylon Spector,2018,1.0,1.0
8059,130761,Dalton Wagner,2017,Arkansas,Arkansas,4242177,Dalton Wagner,2018,1.0,1.0
8067,130770,Ahman Ross,2017,Florida Atlantic,Florida Atlantic,4243821,Ahman Ross,2018,1.0,1.0
8068,130775,K'Rojhn Calbert,2017,Tennessee,Tennessee,4242460,K'Rojhn Calbert,2018,1.0,1.0
8069,130771,Will Farrar,2017,Texas Tech,Texas Tech,4241849,Will Farrar,2018,1.0,1.0
8071,130773,Dawson Deaton,2017,Texas Tech,Texas Tech,4241848,Dawson Deaton,2018,1.0,1.0
8077,130776,Damion Daniels,2017,Nebraska,Nebraska,4240794,Damion Daniels,2018,1.0,1.0
8081,130785,Damani Neal,2017,Duke,Duke,4240458,Damani Neal,2018,1.0,1.0
8082,130789,Sean Nelson,2017,Maryland,Maryland,4241945,Sean Nelson,2018,1.0,1.0
8089,130794,Bryce Bailey,2017,Vanderbilt,Vanderbilt,4242647,Bryce Bailey,2018,1.0,1.0
8090,130793,Jeremiah Hall,2017,Oklahoma,Oklahoma,4241380,Jeremiah Hall,2018,1.0,1.0
8091,130795,Jared Poplawski,2017,Colorado,Colorado,4243189,Jared Poplawski,2018,1.0,1.0
