Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,rush_att,rush_yds,rush_yds_per_att,rush_td,rush_yds_per_g,rec,rec_yds,rec_yds_per_rec,rec_td,rec_yds_per_g,scrim_att,yds_from_scrimmage,scrim_yds_per_att,scrim_td,awards,Year
Anthony Frias II,anthony-frias-ii-1,/cfb/players/anthony-frias-ii-1.html,UCLA,Big Ten,11,15,47,3.1,0,4.3,2,18,9.0,0,1.6,17,65,3.8,0,,2024
Caden Williams,caden-williams-4,/cfb/players/caden-williams-4.html,Liberty,CUSA,3,14,47,3.4,0,15.7,0,0,,0,0.0,14,47,3.4,0,,2024
Cam Crooks,cam-crooks-1,/cfb/players/cam-crooks-1.html,Tulsa,American,2,2,47,23.5,0,23.5,0,0,,0,0.0,2,47,23.5,0,,2024
Grant Wilson,grant-wilson-1,/cfb/players/grant-wilson-1.html,Old Dominion,Sun Belt,3,28,47,1.7,1,15.7,0,0,,0,0.0,28,47,1.7,1,,2024
Isaac Wilson,isaac-wilson-1,/cfb/players/isaac-wilson-1.html,Utah,Big 12,9,61,47,0.8,0,5.2,0,0,,0,0.0,61,47,0.8,0,,2024
Jeremiah Smith,jeremiah-smith-2,/cfb/players/jeremiah-smith-2.html,Ohio State,Big Ten,16,6,47,7.8,1,2.9,76,1315,17.3,15,82.2,82,1362,16.6,16,,2024
Keylen Adams,keylen-adams-1,/cfb/players/keylen-adams-1.html,Virginia Tech,ACC,3,1,47,47.0,0,15.7,1,14,14.0,0,4.7,2,61,30.5,0,,2024
Matthew Caldwell,matthew-caldwell-1,/cfb/players/matthew-caldwell-1.html,Troy,Sun Belt,10,48,47,1.0,5,4.7,1,29,29.0,0,2.9,49,76,1.6,5,,2024
Amir Hassan,amir-hassan-1,/cfb/players/amir-hassan-1.html,Navy,American,13,14,46,3.3,0,3.5,3,34,11.3,0,2.6,17,80,4.7,0,,2024
DeJuan Williams,dejuan-williams-1,/cfb/players/dejuan-williams-1.html,Maryland,Big Ten,3,8,46,5.8,1,15.3,1,2,2.0,0,0.7,9,48,5.3,1,,2024
Israel Carter,israel-carter-1,/cfb/players/israel-carter-1.html,South Florida,American,4,10,46,4.6,0,11.5,0,0,,0,0.0,10,46,4.6,0,,2024
Jake Garcia,jake-garcia-1,/cfb/players/jake-garcia-1.html,East Carolina,American,6,40,46,1.2,2,7.7,0,0,,0,0.0,40,46,1.2,2,,2024
Trey Sanders,trey-sanders-2,/cfb/players/trey-sanders-2.html,Texas Christian,Big 12,10,13,46,3.5,0,4.6,0,0,,0,0.0,13,46,3.5,0,,2024
Tychaun Chapman,tychaun-chapman-1,/cfb/players/tychaun-chapman-1.html,Marshall,Sun Belt,12,8,46,5.8,2,3.8,17,146,8.6,1,12.2,25,192,7.7,3,,2024
Dexter Williams II,dexter-williams-ii-1,/cfb/players/dexter-williams-ii-1.html,Georgia Southern,Sun Belt,5,13,45,3.5,1,9.0,0,0,,0,0.0,13,45,3.5,1,,2024
Jayden Maiava,jayden-maiava-1,/cfb/players/jayden-maiava-1.html,USC,Big Ten,7,20,45,2.3,4,6.4,1,-3,-3.0,0,-0.4,21,42,2.0,4,,2024
Jordan Ford,jordan-ford-2,/cfb/players/jordan-ford-2.html,Georgia State,Sun Belt,5,15,45,3.0,0,9.0,6,62,10.3,1,12.4,21,107,5.1,1,,2024
Micah Davis,micah-davis-1,/cfb/players/micah-davis-1.html,Ole Miss,SEC,13,19,45,2.4,0,3.5,5,57,11.4,0,4.4,24,102,4.3,0,,2024
PJ Hatter,pj-hatter-1,/cfb/players/pj-hatter-1.html,Texas State,Sun Belt,1,7,45,6.4,0,45.0,0,0,,0,0.0,7,45,6.4,0,,2024
Adam Randall,adam-randall-1,/cfb/players/adam-randall-1.html,Clemson,ACC,12,4,44,11.0,0,3.7,16,155,9.7,2,12.9,20,199,10.0,2,,2024
Charlie Vincent,charlie-vincent-1,/cfb/players/charlie-vincent-1.html,Utah,Big 12,12,14,44,3.1,0,3.7,2,9,4.5,0,0.8,16,53,3.3,0,,2024
Gabriel Benyard,gabriel-benyard-1,/cfb/players/gabriel-benyard-1.html,Kennesaw State,CUSA,7,4,44,11.0,0,6.3,19,162,8.5,0,23.1,23,206,9.0,0,,2024
Josiah Martin,josiah-martin-1,/cfb/players/josiah-martin-1.html,California,ACC,7,5,44,8.8,1,6.3,12,112,9.3,0,16.0,17,156,9.2,1,,2024
Rocko Griffin,rocko-griffin-1,/cfb/players/rocko-griffin-1.html,UTSA,American,4,17,44,2.6,0,11.0,3,16,5.3,0,4.0,20,60,3.0,0,,2024
Ryan Butler,ryan-butler-1,/cfb/players/ryan-butler-1.html,Stanford,ACC,8,7,44,6.3,0,5.5,2,11,5.5,0,1.4,9,55,6.1,0,,2024
Ty Simpson,ty-simpson-1,/cfb/players/ty-simpson-1.html,Alabama,SEC,6,8,44,5.5,1,7.3,0,0,,0,0.0,8,44,5.5,1,,2024
Cameron Bates,cameron-bates-1,/cfb/players/cameron-bates-1.html,Boise State,MWC,13,4,43,10.8,1,3.3,9,67,7.4,0,5.2,13,110,8.5,1,,2024
Chris Bell,chris-bell-2,/cfb/players/chris-bell-2.html,Louisville,ACC,13,2,43,21.5,0,3.3,43,737,17.1,4,56.7,45,780,17.3,4,,2024
Chris Tyree,chris-tyree-1,/cfb/players/chris-tyree-1.html,Virginia,ACC,10,11,43,3.9,0,4.3,24,136,5.7,0,13.6,35,179,5.1,0,,2024
Dylan Rizk,dylan-rizk-1,/cfb/players/dylan-rizk-1.html,UCF,Big 12,6,29,43,1.5,0,7.2,0,0,,0,0.0,29,43,1.5,0,,2024
Jaylan Knighton,jaylan-knighton-1,/cfb/players/jaylan-knighton-1.html,SMU,ACC,2,12,43,3.6,0,21.5,4,42,10.5,0,21.0,16,85,5.3,0,,2024
Jordan Lowe,jordan-lowe-2,/cfb/players/jordan-lowe-2.html,Kent State,MAC,6,15,43,2.9,0,7.2,0,0,,0,0.0,15,43,2.9,0,,2024
Parker Kingston,parker-kingston-1,/cfb/players/parker-kingston-1.html,BYU,Big 12,13,6,43,7.2,0,3.3,13,196,15.1,1,15.1,19,239,12.6,1,,2024
TJ Pride,tj-pride-1,/cfb/players/tj-pride-1.html,New Mexico State,CUSA,12,5,43,8.6,0,3.6,34,374,11.0,2,31.2,39,417,10.7,2,,2024
Cole Ballard,cole-ballard-1,/cfb/players/cole-ballard-1.html,Kansas,Big 12,3,5,42,8.4,0,14.0,0,0,,0,0.0,5,42,8.4,0,,2024
Jayce Brown,jayce-brown-1,/cfb/players/jayce-brown-1.html,Kansas State,Big 12,13,3,42,14.0,0,3.2,47,823,17.5,5,63.3,50,865,17.3,5,,2024
Jaylon Armstead,jaylon-armstead-1,/cfb/players/jaylon-armstead-1.html,San Diego State,MWC,3,13,42,3.2,0,14.0,1,6,6.0,0,2.0,14,48,3.4,0,,2024
Juelz Goff,juelz-goff-1,/cfb/players/juelz-goff-1.html,Pitt,ACC,3,17,42,2.5,0,14.0,6,53,8.8,0,17.7,23,95,4.1,0,,2024
Raleek Brown,raleek-brown-1,/cfb/players/raleek-brown-1.html,Arizona State,Big 12,2,9,42,4.7,0,21.0,3,6,2.0,0,3.0,12,48,4.0,0,,2024
Creed Whittemore,creed-whittemore-1,/cfb/players/creed-whittemore-1.html,Mississippi State,SEC,4,1,41,41.0,1,10.3,4,65,16.3,0,16.3,5,106,21.2,1,,2024
Damian Henderson,damian-henderson-1,/cfb/players/damian-henderson-1.html,Colorado State,MWC,3,9,41,4.6,0,13.7,2,13,6.5,0,4.3,11,54,4.9,0,,2024
Gabe Ervin Jr.,gabe-ervin-jr-1,/cfb/players/gabe-ervin-jr-1.html,Nebraska,Big Ten,8,14,41,2.9,2,5.1,0,0,,0,0.0,14,41,2.9,2,,2024
Tae Meadows,tae-meadows-1,/cfb/players/tae-meadows-1.html,Troy,Sun Belt,8,3,41,13.7,0,5.1,0,0,,0,0.0,3,41,13.7,0,,2024
Ayo Adeyi,ayo-adeyi-1,/cfb/players/ayo-adeyi-1.html,James Madison,Sun Belt,2,20,40,2.0,1,20.0,0,0,,0,0.0,20,40,2.0,1,,2024
Cam'Ron Valdez,camron-valdez-1,/cfb/players/camron-valdez-1.html,Texas Tech,Big 12,2,9,40,4.4,0,20.0,1,1,1.0,0,0.5,10,41,4.1,0,,2024
Dylan Paine,dylan-paine-1,/cfb/players/dylan-paine-1.html,Washington State,Ind,5,9,40,4.4,2,8.0,0,0,,0,0.0,9,40,4.4,2,,2024
Jared Brown,jared-brown-2,/cfb/players/jared-brown-2.html,South Carolina,SEC,9,6,40,6.7,0,4.4,15,244,16.3,1,27.1,21,284,13.5,1,,2024
Ja'Varrius Johnson,javarrius-johnson-1,/cfb/players/javarrius-johnson-1.html,UCF,Big 12,9,4,40,10.0,0,4.4,10,62,6.2,0,6.9,14,102,7.3,0,,2024
Justin Stevenson,justin-stevenson-1,/cfb/players/justin-stevenson-1.html,Wyoming,MWC,12,5,40,8.0,0,3.3,17,204,12.0,3,17.0,22,244,11.1,3,,2024
Kobie Campbell,kobie-campbell-1,/cfb/players/kobie-campbell-1.html,Rice,American,12,1,40,40.0,0,3.3,32,372,11.6,1,31.0,33,412,12.5,1,,2024
Nate McCollum,nate-mccollum-1,/cfb/players/nate-mccollum-1.html,North Carolina,ACC,10,5,40,8.0,1,4.0,24,274,11.4,0,27.4,29,314,10.8,1,,2024
Charlie Spegal,charlie-spegal-1,/cfb/players/charlie-spegal-1.html,Ball State,MAC,12,12,39,3.3,0,3.3,0,0,,0,0.0,12,39,3.3,0,,2024
Henry Belvin IV,henry-belvin-iv-1,/cfb/players/henry-belvin-iv-1.html,Duke,ACC,4,11,39,3.5,0,9.8,0,0,,0,0.0,11,39,3.5,0,,2024
Mac Dalena,mac-dalena-1,/cfb/players/mac-dalena-1.html,Fresno State,MWC,13,5,39,7.8,0,3.0,64,1065,16.6,8,81.9,69,1104,16.0,8,,2024
Te'Rai Powell,terai-powell-1,/cfb/players/terai-powell-1.html,Massachusetts,Ind,12,1,39,39.0,0,3.3,0,0,,0,0.0,1,39,39.0,0,,2024
Timmy Mcclain,timmy-mcclain-1,/cfb/players/timmy-mcclain-1.html,Arkansas State,Sun Belt,4,19,39,2.1,1,9.8,0,0,,0,0.0,19,39,2.1,1,,2024
Tyler Mason,tyler-mason-2,/cfb/players/tyler-mason-2.html,Virginia Tech,ACC,2,10,39,3.9,0,19.5,1,0,0.0,0,0.0,11,39,3.5,0,,2024
Yulkeith Brown,yulkeith-brown-1,/cfb/players/yulkeith-brown-1.html,Tulane,American,14,8,39,4.9,1,2.8,35,470,13.4,4,33.6,43,509,11.8,5,,2024
DeAngelo Irvin Jr.,deangelo-irvin-jr-1,/cfb/players/deangelo-irvin-jr-1.html,Nevada-Las Vegas,MWC,13,7,38,5.4,0,2.9,5,32,6.4,0,2.5,12,70,5.8,0,,2024
Hunter Barnes,hunter-barnes-1,/cfb/players/hunter-barnes-1.html,Tennessee,SEC,4,7,38,5.4,0,9.5,0,0,,0,0.0,7,38,5.4,0,,2024
Jaylin Noel,jaylin-noel-1,/cfb/players/jaylin-noel-1.html,Iowa State,Big 12,14,9,38,4.2,0,2.7,80,1194,14.9,8,85.3,89,1232,13.8,8,,2024
David Clerk,david-clerk-1,/cfb/players/david-clerk-1.html,Army,American,5,4,37,9.3,0,7.4,1,4,4.0,0,0.8,5,41,8.2,0,,2024
Easton Messer,easton-messer-1,/cfb/players/easton-messer-1.html,Western Kentucky,CUSA,14,9,37,4.1,0,2.6,55,793,14.4,4,56.6,64,830,13.0,4,,2024
Germie Bernard,germie-bernard-1,/cfb/players/germie-bernard-1.html,Alabama,SEC,13,4,37,9.3,1,2.8,50,794,15.9,2,61.1,54,831,15.4,3,,2024
Javance Tupou'ata-Johnson,javance-tupouata-johnson-1,/cfb/players/javance-tupouata-johnson-1.html,San Diego State,MWC,4,18,37,2.1,0,9.3,0,0,,0,0.0,18,37,2.1,0,,2024
Josh Dallas,josh-dallas-1,/cfb/players/josh-dallas-1.html,Georgia Southern,Sun Belt,13,4,37,9.3,1,2.8,46,614,13.3,6,47.2,50,651,13.0,7,,2024
Marcus Bellon,marcus-bellon-1,/cfb/players/marcus-bellon-1.html,Nevada,MWC,13,9,37,4.1,0,2.8,39,522,13.4,4,40.2,48,559,11.6,4,,2024
Blake Shapen,blake-shapen-1,/cfb/players/blake-shapen-1.html,Mississippi State,SEC,4,34,36,1.1,2,9.0,0,0,,0,0.0,34,36,1.1,2,,2024
Jordan Burch,jordan-burch-1,/cfb/players/jordan-burch-1.html,Oregon,Big Ten,10,1,36,36.0,0,3.6,0,0,,0,0.0,1,36,36.0,0,,2024
Kevin Concepcion,kevin-concepcion-2,/cfb/players/kevin-concepcion-2.html,North Carolina State,ACC,12,19,36,1.9,2,3.0,53,460,8.7,6,38.3,72,496,6.9,8,,2024
Tanner Arkin,tanner-arkin-1,/cfb/players/tanner-arkin-1.html,Illinois,Big Ten,13,1,36,36.0,0,2.8,16,111,6.9,3,8.5,17,147,8.6,3,,2024
Tyrell Reed Jr.,tyrell-reed-jr-1,/cfb/players/tyrell-reed-jr-1.html,Arkansas,SEC,3,6,36,6.0,1,12.0,1,47,47.0,1,15.7,7,83,11.9,2,,2024
Andon Thomas,andon-thomas-1,/cfb/players/andon-thomas-1.html,Army,American,14,1,35,35.0,0,2.5,0,0,,0,0.0,1,35,35.0,0,,2024
Devonte Ross,devonte-ross-2,/cfb/players/devonte-ross-2.html,Troy,Sun Belt,12,9,35,3.9,0,2.9,76,1043,13.7,11,86.9,85,1078,12.7,11,,2024
Dylan Lee,dylan-lee-2,/cfb/players/dylan-lee-2.html,Iowa State,Big 12,2,11,35,3.2,1,17.5,1,7,7.0,0,3.5,12,42,3.5,1,,2024
Jay Harris,jay-harris-2,/cfb/players/jay-harris-2.html,Oregon,Big Ten,4,10,35,3.5,1,8.8,1,2,2.0,0,0.5,11,37,3.4,1,,2024
Lucky Sutton,lucky-sutton-1,/cfb/players/lucky-sutton-1.html,San Diego State,MWC,4,5,35,7.0,0,8.8,0,0,,0,0.0,5,35,7.0,0,,2024
Matthew Rhodes,matthew-rhodes-2,/cfb/players/matthew-rhodes-2.html,Army,American,14,2,35,17.5,1,2.5,0,0,,0,0.0,2,35,17.5,1,,2024
Max White,max-white-1,/cfb/players/max-white-1.html,Iowa,Big Ten,13,6,35,5.8,0,2.7,0,0,,0,0.0,6,35,5.8,0,,2024
Rodney Hammond Jr.,rodney-hammond-jr-1,/cfb/players/rodney-hammond-jr-1.html,Pitt,ACC,4,12,35,2.9,0,8.8,2,10,5.0,0,2.5,14,45,3.2,0,,2024
Spencer Petras,spencer-petras-1,/cfb/players/spencer-petras-1.html,Utah State,MWC,9,36,35,1.0,1,3.9,0,0,,0,0.0,36,35,1.0,1,,2024
James Tucker,james-tucker-4,/cfb/players/james-tucker-4.html,Coastal Carolina,Sun Belt,13,3,34,11.3,0,2.6,34,579,17.0,6,44.5,37,613,16.6,6,,2024
Jaylen Anderson,jaylen-anderson-2,/cfb/players/jaylen-anderson-2.html,West Virginia,Big 12,9,9,34,3.8,0,3.8,1,9,9.0,0,1.0,10,43,4.3,0,,2024
Luke Bottari,luke-bottari-1,/cfb/players/luke-bottari-1.html,Utah,Big 12,3,9,34,3.8,0,11.3,0,0,,0,0.0,9,34,3.8,0,,2024
Michael Mathison,michael-mathison-1,/cfb/players/michael-mathison-1.html,Western Kentucky,CUSA,13,7,34,4.9,1,2.6,13,143,11.0,2,11.0,20,177,8.9,3,,2024
Parker Jenkins,parker-jenkins-1,/cfb/players/parker-jenkins-1.html,Houston,Big 12,6,17,34,2.0,0,5.7,3,7,2.3,0,1.2,20,41,2.1,0,,2024
Rod Gainey Jr.,rod-gainey-jr-1,/cfb/players/rod-gainey-jr-1.html,Charlotte,American,4,10,34,3.4,0,8.5,1,13,13.0,0,3.3,11,47,4.3,0,,2024
Terrell Washington Jr.,terrell-washington-jr-1,/cfb/players/terrell-washington-jr-1.html,Iowa,Big Ten,11,12,34,2.8,0,3.1,6,33,5.5,1,3.0,18,67,3.7,1,,2024
Cameron Rising,cameron-rising-1,/cfb/players/cameron-rising-1.html,Utah,Big 12,3,8,33,4.1,0,11.0,0,0,,0,0.0,8,33,4.1,0,,2024
C.J. Stokes,cj-stokes-1,/cfb/players/cj-stokes-1.html,Charlotte,American,3,7,33,4.7,1,11.0,1,6,6.0,0,2.0,8,39,4.9,1,,2024
Demarcus Jones,demarcus-jones-1,/cfb/players/demarcus-jones-1.html,North Carolina State,ACC,13,6,33,5.5,1,2.5,1,14,14.0,0,1.1,7,47,6.7,1,,2024
Dwight Phillips Jr.,dwight-phillips-jr-1,/cfb/players/dwight-phillips-jr-1.html,Georgia,SEC,6,6,33,5.5,1,5.5,2,24,12.0,0,4.0,8,57,7.1,1,,2024
Eddie Lee Marburger,eddie-lee-marburger-1,/cfb/players/eddie-lee-marburger-1.html,UTSA,American,7,9,33,3.7,0,4.7,0,0,,0,0.0,9,33,3.7,0,,2024
Emeka Egbuka,emeka-egbuka-1,/cfb/players/emeka-egbuka-1.html,Ohio State,Big Ten,16,8,33,4.1,0,2.1,81,1011,12.5,10,63.2,89,1044,11.7,10,,2024
Harrison Barker,harrison-barker-1,/cfb/players/harrison-barker-1.html,UAB,American,4,5,33,6.6,0,8.3,0,0,,0,0.0,5,33,6.6,0,,2024
Jason Brown Jr.,jason-brown-jr-1,/cfb/players/jason-brown-jr-1.html,Arizona State,Big 12,1,4,33,8.3,0,33.0,0,0,,0,0.0,4,33,8.3,0,,2024
Jaylen Johnson,jaylen-johnson-6,/cfb/players/jaylen-johnson-6.html,South Florida,American,1,6,33,5.5,0,33.0,0,0,,0,0.0,6,33,5.5,0,,2024
Kaden Wetjen,kaden-wetjen-1,/cfb/players/kaden-wetjen-1.html,Iowa,Big Ten,13,4,33,8.3,0,2.5,3,46,15.3,0,3.5,7,79,11.3,0,,2024
Anthony Rubio,anthony-rubio-1,/cfb/players/anthony-rubio-1.html,Florida,SEC,1,6,32,5.3,1,32.0,0,0,,0,0.0,6,32,5.3,1,,2024
Deion Burks,deion-burks-1,/cfb/players/deion-burks-1.html,Oklahoma,SEC,5,5,32,6.4,0,6.4,31,245,7.9,3,49.0,36,277,7.7,3,,2024
Deston Hawkins,deston-hawkins-2,/cfb/players/deston-hawkins-2.html,Nevada,MWC,12,6,32,5.3,0,2.7,7,33,4.7,0,2.8,13,65,5.0,0,,2024
John Montague,john-montague-1,/cfb/players/john-montague-1.html,Boston College,ACC,9,3,32,10.7,1,3.6,5,26,5.2,0,2.9,8,58,7.3,1,,2024
Johnny Thompson Jr.,johnny-thompson-jr-1,/cfb/players/johnny-thompson-jr-1.html,Kansas,Big 12,2,5,32,6.4,0,16.0,0,0,,0,0.0,5,32,6.4,0,,2024
Luke Reynolds,luke-reynolds-1,/cfb/players/luke-reynolds-1.html,Penn State,Big Ten,16,1,32,32.0,0,2.0,9,111,12.3,1,6.9,10,143,14.3,1,,2024
Quinton Martin,quinton-martin-1,/cfb/players/quinton-martin-1.html,Penn State,Big Ten,6,13,32,2.5,0,5.3,3,18,6.0,0,3.0,16,50,3.1,0,,2024
Semaj Morgan,semaj-morgan-1,/cfb/players/semaj-morgan-1.html,Michigan,Big Ten,11,6,32,5.3,0,2.9,27,139,5.1,1,12.6,33,171,5.2,1,,2024
Anthony Brown,anthony-brown-15,/cfb/players/anthony-brown-15.html,Kentucky,SEC,12,7,31,4.4,0,2.6,5,77,15.4,2,6.4,12,108,9.0,2,,2024
Bennett Galloway,bennett-galloway-1,/cfb/players/bennett-galloway-1.html,Louisiana-Monroe,Sun Belt,8,9,31,3.4,0,3.9,0,0,,0,0.0,9,31,3.4,0,,2024
Chris Johnson Jr.,chris-johnson-jr-1,/cfb/players/chris-johnson-jr-1.html,Miami (FL),ACC,12,6,31,5.2,0,2.6,8,72,9.0,2,6.0,14,103,7.4,2,,2024
Chris Parson,chris-parson-1,/cfb/players/chris-parson-1.html,Mississippi State,SEC,4,8,31,3.9,0,7.8,0,0,,0,0.0,8,31,3.9,0,,2024
Jalin Conyers,jalin-conyers-1,/cfb/players/jalin-conyers-1.html,Texas Tech,Big 12,13,8,31,3.9,2,2.4,30,320,10.7,5,24.6,38,351,9.2,7,,2024
Jamari Hawkins,jamari-hawkins-1,/cfb/players/jamari-hawkins-1.html,Memphis,American,12,4,31,7.8,0,2.6,3,24,8.0,0,2.0,7,55,7.9,0,,2024
Kyle Morlock,kyle-morlock-1,/cfb/players/kyle-morlock-1.html,Florida State,ACC,12,1,31,31.0,0,2.6,13,149,11.5,0,12.4,14,180,12.9,0,,2024
Eamonn Dennis,eamonn-dennis-1,/cfb/players/eamonn-dennis-1.html,Ohio,MAC,11,5,30,6.0,0,2.7,3,26,8.7,0,2.4,8,56,7.0,0,,2024
Elija Lofton,elija-lofton-1,/cfb/players/elija-lofton-1.html,Miami (FL),ACC,13,2,30,15.0,1,2.3,9,150,16.7,1,11.5,11,180,16.4,2,,2024
Gerry Bohanon,gerry-bohanon-1,/cfb/players/gerry-bohanon-1.html,BYU,Big 12,4,7,30,4.3,0,7.5,0,0,,0,0.0,7,30,4.3,0,,2024
Jojo Earle,jojo-earle-1,/cfb/players/jojo-earle-1.html,Texas Christian,Big 12,4,3,30,10.0,0,7.5,7,37,5.3,1,9.3,10,67,6.7,1,,2024
Kendrick Law,kendrick-law-1,/cfb/players/kendrick-law-1.html,Alabama,SEC,10,8,30,3.8,0,3.0,10,105,10.5,1,10.5,18,135,7.5,1,,2024
Kevin Riley,kevin-riley-2,/cfb/players/kevin-riley-2.html,Alabama,SEC,2,10,30,3.0,0,15.0,2,9,4.5,0,4.5,12,39,3.3,0,,2024
Marquez Dortch,marquez-dortch-1,/cfb/players/marquez-dortch-1.html,Troy,Sun Belt,10,3,30,10.0,0,3.0,2,-2,-1.0,1,-0.2,5,28,5.6,1,,2024
Zach Hrbacek,zach-hrbacek-1,/cfb/players/zach-hrbacek-1.html,Sam Houston,CUSA,13,12,30,2.5,0,2.3,2,5,2.5,0,0.4,14,35,2.5,0,,2024
Alexander Diggs,alexander-diggs-1,/cfb/players/alexander-diggs-1.html,Kennesaw State,CUSA,6,9,29,3.2,0,4.8,0,0,,0,0.0,9,29,3.2,0,,2024
Cameron Friel,cameron-friel-1,/cfb/players/cameron-friel-1.html,Nevada-Las Vegas,MWC,5,8,29,3.6,2,5.8,0,0,,0,0.0,8,29,3.6,2,,2024
Dan Villari,dan-villari-1,/cfb/players/dan-villari-1.html,Syracuse,ACC,12,12,29,2.4,1,2.4,6,57,9.5,0,4.8,18,86,4.8,1,,2024
Ja'koby Banks,jakoby-banks-1,/cfb/players/jakoby-banks-1.html,Memphis,American,9,8,29,3.6,0,3.2,3,1,0.3,0,0.1,11,30,2.7,0,,2024
Mikey Matthews,mikey-matthews-1,/cfb/players/mikey-matthews-1.html,California,ACC,13,7,29,4.1,0,2.2,32,272,8.5,1,20.9,39,301,7.7,1,,2024
Nick Rempert,nick-rempert-2,/cfb/players/nick-rempert-2.html,North Texas,American,12,2,29,14.5,0,2.4,11,127,11.5,1,10.6,13,156,12.0,1,,2024
P.J. Prioleau,pj-prioleau-1,/cfb/players/pj-prioleau-1.html,Virginia Tech,ACC,6,7,29,4.1,0,4.8,0,0,,0,0.0,7,29,4.1,0,,2024
Ron Wiggins,ron-wiggins-1,/cfb/players/ron-wiggins-1.html,Jacksonville State,CUSA,2,6,29,4.8,0,14.5,1,5,5.0,0,2.5,7,34,4.9,0,,2024
Cale Hellums,cale-hellums-1,/cfb/players/cale-hellums-1.html,Army,American,3,7,28,4.0,0,9.3,0,0,,0,0.0,7,28,4.0,0,,2024
Coleman Bennett,coleman-bennett-1,/cfb/players/coleman-bennett-1.html,Rice,American,4,2,28,14.0,1,7.0,0,0,,0,0.0,2,28,14.0,1,,2024
Devin McCuin,devin-mccuin-1,/cfb/players/devin-mccuin-1.html,UTSA,American,8,3,28,9.3,0,3.5,45,424,9.4,5,53.0,48,452,9.4,5,,2024
Forrest Brock,forrest-brock-1,/cfb/players/forrest-brock-1.html,Temple,American,3,28,28,1.0,1,9.3,0,0,,0,0.0,28,28,1.0,1,,2024
Frederick Moore,frederick-moore-2,/cfb/players/frederick-moore-2.html,Michigan,Big Ten,13,5,28,5.6,0,2.2,11,128,11.6,1,9.8,16,156,9.8,1,,2024
Jonathan Brady,jonathan-brady-1,/cfb/players/jonathan-brady-1.html,California,ACC,13,5,28,5.6,0,2.2,36,386,10.7,3,29.7,41,414,10.1,3,,2024
Kris Hutson,kris-hutson-1,/cfb/players/kris-hutson-1.html,Washington State,Ind,12,4,28,7.0,1,2.3,54,683,12.6,2,56.9,58,711,12.3,3,,2024
Lawrence Arnold,lawrence-arnold-2,/cfb/players/lawrence-arnold-2.html,Kansas,Big 12,12,2,28,14.0,1,2.3,26,360,13.8,1,30.0,28,388,13.9,2,,2024
Rico Scott,rico-scott-1,/cfb/players/rico-scott-1.html,Alabama,SEC,4,1,28,28.0,0,7.0,5,60,12.0,1,15.0,6,88,14.7,1,,2024
Trace Campbell,trace-campbell-2,/cfb/players/trace-campbell-2.html,UAB,American,6,5,28,5.6,0,4.7,2,-5,-2.5,0,-0.8,7,23,3.3,0,,2024
Tyler Douglas,tyler-douglas-1,/cfb/players/tyler-douglas-1.html,Temple,American,3,13,28,2.2,0,9.3,0,0,,0,0.0,13,28,2.2,0,,2024
Tyler Stewart,tyler-stewart-2,/cfb/players/tyler-stewart-2.html,Temple,American,8,3,28,9.3,0,3.5,5,60,12.0,0,7.5,8,88,11.0,0,,2024
Zevi Eckhaus,zevi-eckhaus-1,/cfb/players/zevi-eckhaus-1.html,Washington State,Ind,3,11,28,2.5,1,9.3,0,0,,0,0.0,11,28,2.5,1,,2024
Braylin Presley,braylin-presley-1,/cfb/players/braylin-presley-1.html,Tulsa,American,11,3,27,9.0,1,2.5,9,73,8.1,0,6.6,12,100,8.3,1,,2024
Cash Jones,cash-jones-1,/cfb/players/cash-jones-1.html,Georgia,SEC,14,14,27,1.9,1,1.9,24,275,11.5,4,19.6,38,302,7.9,5,,2024
DJ Riles,dj-riles-1,/cfb/players/dj-riles-1.html,Georgia State,Sun Belt,12,2,27,13.5,0,2.3,20,172,8.6,0,14.3,22,199,9.0,0,,2024
Jalen Macon,jalen-macon-1,/cfb/players/jalen-macon-1.html,Northern Illinois,MAC,1,5,27,5.4,1,27.0,0,0,,0,0.0,5,27,5.4,1,,2024
Jamaal Bell,jamaal-bell-1,/cfb/players/jamaal-bell-1.html,Baylor,Big 12,13,5,27,5.4,0,2.1,2,6,3.0,0,0.5,7,33,4.7,0,,2024
Jayden Thomas,jayden-thomas-1,/cfb/players/jayden-thomas-1.html,Notre Dame,Ind,16,3,27,9.0,0,1.7,18,167,9.3,2,10.4,21,194,9.2,2,,2024
Kam Thomas,kam-thomas-1,/cfb/players/kam-thomas-1.html,UTEP,CUSA,9,13,27,2.1,0,3.0,47,532,11.3,2,59.1,60,559,9.3,2,,2024
Keshawn King,keshawn-king-1,/cfb/players/keshawn-king-1.html,Western Michigan,MAC,2,9,27,3.0,0,13.5,0,0,,0,0.0,9,27,3.0,0,,2024
Ke'Shawn Williams,keshawn-williams-2,/cfb/players/keshawn-williams-2.html,Indiana,Big Ten,13,2,27,13.5,0,2.1,39,448,11.5,5,34.5,41,475,11.6,5,,2024
Miles Stewart,miles-stewart-1,/cfb/players/miles-stewart-1.html,Army,American,14,4,27,6.8,0,1.9,3,26,8.7,1,1.9,7,53,7.6,1,,2024
Terry Lockett Jr.,terry-lockett-jr-1,/cfb/players/terry-lockett-jr-1.html,Eastern Michigan,MAC,12,5,27,5.4,0,2.3,46,660,14.3,5,55.0,51,687,13.5,5,,2024
