Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,awards,Year
Isaiah Sanders,isaiah-sanders-1,/cfb/players/isaiah-sanders-1.html,Air Force,MWC,5,5,5,100.0,76,0,0.0,0,0.0,15.2,15.20,15.2,15.2,227.7,,2019
Robbie Kelley,robbie-kelley-1,/cfb/players/robbie-kelley-1.html,Akron,MAC,8,10,28,35.7,75,0,0.0,3,10.7,2.7,-2.14,7.5,9.4,36.8,,2019
Reid Herring,reid-herring-1,/cfb/players/reid-herring-1.html,East Carolina,American,3,5,8,62.5,74,0,0.0,0,0.0,9.3,9.25,14.8,24.7,140.2,,2019
Rocky Lombardi,rocky-lombardi-1,/cfb/players/rocky-lombardi-1.html,Michigan State,Big Ten,8,7,21,33.3,74,0,0.0,2,9.5,3.5,-0.76,10.6,9.3,43.9,,2019
Thayer Thomas,thayer-thomas-1,/cfb/players/thayer-thomas-1.html,North Carolina State,ACC,12,3,5,60.0,74,2,40.0,0,0.0,14.8,22.80,24.7,6.2,316.3,,2019
Graham Mertz,graham-mertz-1,/cfb/players/graham-mertz-1.html,Wisconsin,Big Ten,2,9,10,90.0,73,0,0.0,0,0.0,7.3,7.30,8.1,36.5,151.3,,2019
Joe Critchlow,joe-critchlow-1,/cfb/players/joe-critchlow-1.html,BYU,Ind,3,9,12,75.0,73,0,0.0,0,0.0,6.1,6.08,8.1,24.3,126.1,,2019
Spencer Brasch,spencer-brasch-1,/cfb/players/spencer-brasch-1.html,California,Pac-12,2,9,25,36.0,71,0,0.0,1,4.0,2.8,1.04,7.9,35.5,51.9,,2019
Colby Suits,colby-suits-1,/cfb/players/colby-suits-1.html,Louisiana-Monroe,Sun Belt,4,6,19,31.6,69,0,0.0,2,10.5,3.6,-1.11,11.5,17.3,41.0,,2019
Westin Elliott,westin-elliott-1,/cfb/players/westin-elliott-1.html,Louisiana Tech,CUSA,6,6,14,42.9,67,0,0.0,4,28.6,4.8,-8.07,11.2,11.2,25.9,,2019
C Stevenson,c-stevenson-1,/cfb/players/c-stevenson-1.html,Air Force,MWC,6,2,2,100.0,63,0,0.0,0,0.0,31.5,31.50,31.5,10.5,364.6,,2019
TJ Green,tj-green-2,/cfb/players/tj-green-2.html,Northwestern,Big Ten,1,6,10,60.0,62,0,0.0,0,0.0,6.2,6.20,10.3,62.0,112.1,,2019
Neil McLaurin,neil-mclaurin-1,/cfb/players/neil-mclaurin-1.html,Southern Mississippi,CUSA,12,2,2,100.0,60,1,50.0,0,0.0,30.0,40.00,30.0,5.0,517.0,,2019
Joe Milton,joe-milton-2,/cfb/players/joe-milton-2.html,Michigan,Big Ten,4,3,7,42.9,59,1,14.3,1,14.3,8.4,4.86,19.7,14.8,132.2,,2019
Steven Williams,steven-williams-2,/cfb/players/steven-williams-2.html,Old Dominion,CUSA,12,2,3,66.7,58,1,33.3,1,33.3,19.3,11.00,29.0,4.8,272.4,,2019
Micah Simon,micah-simon-1,/cfb/players/micah-simon-1.html,BYU,Ind,13,2,3,66.7,57,1,33.3,0,0.0,19.0,25.67,28.5,4.4,336.3,,2019
Grant Tisdale,grant-tisdale-1,/cfb/players/grant-tisdale-1.html,Ole Miss,SEC,1,2,2,100.0,56,1,50.0,0,0.0,28.0,38.00,28.0,56.0,500.2,,2019
Taisun Phommachanh,taisun-phommachanh-1,/cfb/players/taisun-phommachanh-1.html,Clemson,ACC,3,6,12,50.0,56,0,0.0,1,8.3,4.7,0.92,9.3,18.7,72.5,,2019
Terrance Gipson,terrance-gipson-1,/cfb/players/terrance-gipson-1.html,SMU,American,2,3,3,100.0,56,0,0.0,0,0.0,18.7,18.67,18.7,28.0,256.8,,2019
Joey Gatewood,joey-gatewood-1,/cfb/players/joey-gatewood-1.html,Auburn,SEC,7,5,7,71.4,54,2,28.6,0,0.0,7.7,13.43,10.8,7.7,230.5,,2019
Drew Lisk,drew-lisk-1,/cfb/players/drew-lisk-1.html,Utah,Pac-12,4,7,9,77.8,52,0,0.0,0,0.0,5.8,5.78,7.4,13.0,126.3,,2019
Deshaunte Jones,deshaunte-jones-1,/cfb/players/deshaunte-jones-1.html,Iowa State,Big 12,13,1,2,50.0,51,1,50.0,0,0.0,25.5,35.50,51.0,3.9,429.2,,2019
Cam Akers,cam-akers-1,/cfb/players/cam-akers-1.html,Florida State,ACC,11,4,6,66.7,50,0,0.0,0,0.0,8.3,8.33,12.5,4.5,136.7,,2019
Elijah Cooks,elijah-cooks-1,/cfb/players/elijah-cooks-1.html,Nevada,MWC,13,1,1,100.0,50,0,0.0,0,0.0,50.0,50.00,50.0,3.8,520.0,,2019
Jairus Grissom,jairus-grissom-1,/cfb/players/jairus-grissom-1.html,Eastern Michigan,MAC,13,4,5,80.0,50,0,0.0,0,0.0,10.0,10.00,12.5,3.8,164.0,,2019
Michael Kern,michael-kern-1,/cfb/players/michael-kern-1.html,Wake Forest,ACC,2,7,9,77.8,50,1,11.1,0,0.0,5.6,7.78,7.1,25.0,161.1,,2019
Chris Katrenick,chris-katrenick-1,/cfb/players/chris-katrenick-1.html,Duke,ACC,5,3,13,23.1,49,1,7.7,1,7.7,3.8,1.85,16.3,9.8,64.7,,2019
Donavan Hale,donavan-hale-1,/cfb/players/donavan-hale-1.html,Indiana,Big Ten,11,1,1,100.0,49,1,100.0,0,0.0,49.0,69.00,49.0,4.5,841.6,,2019
Michael Collins,michael-collins-4,/cfb/players/michael-collins-4.html,Texas Christian,Big 12,2,3,5,60.0,49,0,0.0,0,0.0,9.8,9.80,16.3,24.5,142.3,,2019
Vincent Amendola,vincent-amendola-1,/cfb/players/vincent-amendola-1.html,North Carolina,ACC,3,3,4,75.0,48,0,0.0,0,0.0,12.0,12.00,16.0,16.0,175.8,,2019
Tommy Lazzaro,tommy-lazzaro-1,/cfb/players/tommy-lazzaro-1.html,Central Michigan,MAC,13,4,8,50.0,47,0,0.0,0,0.0,5.9,5.88,11.8,3.6,99.4,,2019
Perry Olsen,perry-olsen-1,/cfb/players/perry-olsen-1.html,Navy,American,8,2,8,25.0,45,1,12.5,1,12.5,5.6,2.50,22.5,5.6,88.5,,2019
Jason Shelley,jason-shelley-2,/cfb/players/jason-shelley-2.html,Utah,Pac-12,10,6,11,54.5,43,1,9.1,0,0.0,3.9,5.73,7.2,4.3,117.4,,2019
Jemel Jones,jemel-jones-1,/cfb/players/jemel-jones-1.html,Army,Ind,2,3,4,75.0,43,0,0.0,1,25.0,10.8,-0.50,14.3,21.5,115.3,,2019
Brandon Robinson,brandon-robinson-2,/cfb/players/brandon-robinson-2.html,Florida Atlantic,CUSA,8,1,2,50.0,41,0,0.0,0,0.0,20.5,20.50,41.0,5.1,222.2,,2019
Pressley Harvin III,pressley-harvin-iii-1,/cfb/players/pressley-harvin-iii-1.html,Georgia Tech,ACC,12,1,1,100.0,41,1,100.0,0,0.0,41.0,61.00,41.0,3.4,774.4,,2019
Mike Fallon,mike-fallon-2,/cfb/players/mike-fallon-2.html,Massachusetts,Ind,1,2,2,100.0,40,0,0.0,0,0.0,20.0,20.00,20.0,40.0,268.0,,2019
Jacob Clark,jacob-clark-3,/cfb/players/jacob-clark-3.html,Minnesota,Big Ten,1,1,1,100.0,39,0,0.0,0,0.0,39.0,39.00,39.0,39.0,427.6,,2019
D.J. Stubbs,dj-stubbs-1,/cfb/players/dj-stubbs-1.html,Liberty,Ind,13,1,2,50.0,38,0,0.0,0,0.0,19.0,19.00,38.0,2.9,209.6,,2019
Isaiah Williams,isaiah-williams-7,/cfb/players/isaiah-williams-7.html,Illinois,Big Ten,4,3,10,30.0,38,0,0.0,1,10.0,3.8,-0.70,12.7,9.5,41.9,,2019
Jordan Yates,jordan-yates-1,/cfb/players/jordan-yates-1.html,Georgia Tech,ACC,3,4,12,33.3,38,0,0.0,0,0.0,3.2,3.17,9.5,12.7,59.9,,2019
K.D. Nixon,kd-nixon-1,/cfb/players/kd-nixon-1.html,Colorado,Pac-12,12,1,1,100.0,38,1,100.0,0,0.0,38.0,58.00,38.0,3.2,749.2,,2019
Milton Wright,milton-wright-1,/cfb/players/milton-wright-1.html,Purdue,Big Ten,11,1,1,100.0,37,1,100.0,0,0.0,37.0,57.00,37.0,3.4,740.8,,2019
Omar Bayless,omar-bayless-1,/cfb/players/omar-bayless-1.html,Arkansas State,Sun Belt,13,1,3,33.3,37,0,0.0,0,0.0,12.3,12.33,37.0,2.8,136.9,,2019
Allan Walters,allan-walters-1,/cfb/players/allan-walters-1.html,Vanderbilt,SEC,3,2,9,22.2,36,0,0.0,1,11.1,4.0,-1.00,18.0,12.0,33.6,,2019
Jalen Cropper,jalen-cropper-1,/cfb/players/jalen-cropper-1.html,Fresno State,MWC,10,1,1,100.0,36,1,100.0,0,0.0,36.0,56.00,36.0,3.6,732.4,,2019
Cole Snyder,cole-snyder-2,/cfb/players/cole-snyder-2.html,Rutgers,Big Ten,3,3,3,100.0,35,0,0.0,0,0.0,11.7,11.67,11.7,11.7,198.0,,2019
Austin McNamara,austin-mcnamara-1,/cfb/players/austin-mcnamara-1.html,Texas Tech,Big 12,12,1,1,100.0,34,0,0.0,0,0.0,34.0,34.00,34.0,2.8,385.6,,2019
Jack Tuttle,jack-tuttle-1,/cfb/players/jack-tuttle-1.html,Indiana,Big Ten,5,6,11,54.5,34,0,0.0,0,0.0,3.1,3.09,5.7,6.8,80.5,,2019
Chatarius Atwell,chatarius-atwell-1,/cfb/players/chatarius-atwell-1.html,Louisville,ACC,13,1,4,25.0,33,1,25.0,0,0.0,8.3,13.25,33.0,2.5,176.8,,2019
Josh Pederson,josh-pederson-1,/cfb/players/josh-pederson-1.html,Louisiana-Monroe,Sun Belt,12,1,2,50.0,33,0,0.0,0,0.0,16.5,16.50,33.0,2.8,188.6,,2019
Xavier Gaines,xavier-gaines-2,/cfb/players/xavier-gaines-2.html,Marshall,CUSA,13,1,3,33.3,33,0,0.0,0,0.0,11.0,11.00,33.0,2.5,125.7,,2019
Griffin Alstott,griffin-alstott-1,/cfb/players/griffin-alstott-1.html,Western Michigan,MAC,4,5,6,83.3,31,1,16.7,0,0.0,5.2,8.50,6.2,7.8,181.7,,2019
Ben Wooldridge,ben-wooldridge-1,/cfb/players/ben-wooldridge-1.html,Fresno State,MWC,3,4,6,66.7,30,1,16.7,0,0.0,5.0,8.33,7.5,10.0,163.7,,2019
James Foster,james-foster-1,/cfb/players/james-foster-1.html,Texas A&M,SEC,4,3,9,33.3,30,0,0.0,0,0.0,3.3,3.33,10.0,7.5,61.3,,2019
Justin Agner,justin-agner-1,/cfb/players/justin-agner-1.html,Florida Atlantic,CUSA,3,3,5,60.0,30,0,0.0,1,20.0,6.0,-3.00,10.0,10.0,70.4,,2019
Tyler Page,tyler-page-1,/cfb/players/tyler-page-1.html,SMU,American,13,1,2,50.0,30,0,0.0,0,0.0,15.0,15.00,30.0,2.3,176.0,,2019
Tyler Page,tyler-page-2,/cfb/players/tyler-page-2.html,SMU,American,9,1,2,50.0,30,0,0.0,0,0.0,15.0,15.00,30.0,3.3,176.0,,2019
Adam Williams,adam-williams-2,/cfb/players/adam-williams-2.html,Memphis,American,14,1,1,100.0,29,0,0.0,0,0.0,29.0,29.00,29.0,2.1,343.6,,2019
Cameron Dollar,cameron-dollar-1,/cfb/players/cameron-dollar-1.html,Charlotte,CUSA,13,1,1,100.0,28,0,0.0,0,0.0,28.0,28.00,28.0,2.2,335.2,,2019
Kalil Pimpleton,kalil-pimpleton-1,/cfb/players/kalil-pimpleton-1.html,Central Michigan,MAC,14,1,2,50.0,28,0,0.0,0,0.0,14.0,14.00,28.0,2.0,167.6,,2019
Nick Ast,nick-ast-1,/cfb/players/nick-ast-1.html,Kansas State,Big 12,5,3,3,100.0,28,0,0.0,0,0.0,9.3,9.33,9.3,5.6,178.4,,2019
Amare Jones,amare-jones-1,/cfb/players/amare-jones-1.html,Tulane,American,13,1,4,25.0,27,0,0.0,0,0.0,6.8,6.75,27.0,2.1,81.7,,2019
Aston Walter,aston-walter-1,/cfb/players/aston-walter-1.html,Rice,CUSA,11,1,1,100.0,27,0,0.0,0,0.0,27.0,27.00,27.0,2.5,326.8,,2019
Evan Marshman,evan-marshman-1,/cfb/players/evan-marshman-1.html,Rice,CUSA,1,2,5,40.0,27,0,0.0,0,0.0,5.4,5.40,13.5,27.0,85.4,,2019
Matt Valecce,matt-valecce-1,/cfb/players/matt-valecce-1.html,Boston College,ACC,4,3,7,42.9,27,0,0.0,0,0.0,3.9,3.86,9.0,6.8,75.3,,2019
Matt Valecce,matt-valecce-2,/cfb/players/matt-valecce-2.html,Boston College,ACC,6,3,7,42.9,27,0,0.0,0,0.0,3.9,3.86,9.0,4.5,75.3,,2019
D.J. Matthews,dj-matthews-1,/cfb/players/dj-matthews-1.html,Florida State,ACC,12,1,1,100.0,25,0,0.0,0,0.0,25.0,25.00,25.0,2.1,310.0,,2019
Grayson McCall,grayson-mccall-1,/cfb/players/grayson-mccall-1.html,Coastal Carolina,Sun Belt,2,4,4,100.0,25,1,25.0,0,0.0,6.3,11.25,6.3,12.5,235.0,,2019
Jalon Calhoun,jalon-calhoun-1,/cfb/players/jalon-calhoun-1.html,Duke,ACC,12,1,1,100.0,25,1,100.0,0,0.0,25.0,45.00,25.0,2.1,640.0,,2019
Kedarian Jones,kedarian-jones-1,/cfb/players/kedarian-jones-1.html,Memphis,American,14,1,2,50.0,25,0,0.0,0,0.0,12.5,12.50,25.0,1.8,155.0,,2019
Landon Brown,landon-brown-1,/cfb/players/landon-brown-1.html,Liberty,Ind,13,3,10,30.0,25,0,0.0,1,10.0,2.5,-2.00,8.3,1.9,31.0,,2019
Michael Barrett,michael-barrett-1,/cfb/players/michael-barrett-1.html,Michigan,Big Ten,12,1,1,100.0,25,0,0.0,0,0.0,25.0,25.00,25.0,2.1,310.0,,2019
Nick Basquine,nick-basquine-1,/cfb/players/nick-basquine-1.html,Oklahoma,Big 12,14,2,3,66.7,25,1,33.3,1,33.3,8.3,0.00,12.5,1.8,180.0,,2019
Spencer Petras,spencer-petras-1,/cfb/players/spencer-petras-1.html,Iowa,Big Ten,3,6,10,60.0,25,0,0.0,0,0.0,2.5,2.50,4.2,8.3,81.0,,2019
Isaiah Esdale,isaiah-esdale-1,/cfb/players/isaiah-esdale-1.html,West Virginia,Big 12,10,1,1,100.0,24,1,100.0,0,0.0,24.0,44.00,24.0,2.4,631.6,,2019
Joe Mischler,joe-mischler-1,/cfb/players/joe-mischler-1.html,Ohio,MAC,3,1,3,33.3,23,0,0.0,1,33.3,7.7,-7.33,23.0,7.7,31.1,,2019
Kade Young,kade-young-1,/cfb/players/kade-young-1.html,Troy,Sun Belt,1,3,5,60.0,23,0,0.0,1,20.0,4.6,-4.40,7.7,23.0,58.6,,2019
Travis Etienne,travis-etienne-1,/cfb/players/travis-etienne-1.html,Clemson,ACC,15,1,1,100.0,23,0,0.0,0,0.0,23.0,23.00,23.0,1.5,293.2,H-9,2019
Aleva Hifo,aleva-hifo-1,/cfb/players/aleva-hifo-1.html,BYU,Ind,12,1,1,100.0,22,0,0.0,0,0.0,22.0,22.00,22.0,1.8,284.8,,2019
Brendon Clark,brendon-clark-1,/cfb/players/brendon-clark-1.html,Notre Dame,Ind,3,1,1,100.0,22,1,100.0,0,0.0,22.0,42.00,22.0,7.3,614.8,,2019
JD Spielman,jd-spielman-1,/cfb/players/jd-spielman-1.html,Nebraska,Big Ten,12,1,2,50.0,22,0,0.0,0,0.0,11.0,11.00,22.0,1.8,142.4,,2019
Lucas Dean,lucas-dean-1,/cfb/players/lucas-dean-1.html,UTSA,CUSA,12,1,1,100.0,22,0,0.0,0,0.0,22.0,22.00,22.0,1.8,284.8,,2019
Maurice Alexander,maurice-alexander-2,/cfb/players/maurice-alexander-2.html,Florida International,CUSA,10,1,2,50.0,22,0,0.0,0,0.0,11.0,11.00,22.0,2.2,142.4,,2019
T.J. Deshields,tj-deshields-1,/cfb/players/tj-deshields-1.html,Akron,MAC,3,3,8,37.5,22,0,0.0,2,25.0,2.8,-8.50,7.3,7.3,10.6,,2019
CT Thomas,ct-thomas-1,/cfb/players/ct-thomas-1.html,Boise State,MWC,14,1,2,50.0,21,0,0.0,0,0.0,10.5,10.50,21.0,1.5,138.2,,2019
Drew Keszei,drew-keszei-1,/cfb/players/drew-keszei-1.html,Ohio,MAC,2,1,1,100.0,21,0,0.0,0,0.0,21.0,21.00,21.0,10.5,276.4,,2019
Drue Chrisman,dru-chrisman-1,/cfb/players/dru-chrisman-1.html,Ohio State,Big Ten,14,1,1,100.0,21,0,0.0,0,0.0,21.0,21.00,21.0,1.5,276.4,,2019
Shaun Taylor,shaun-taylor-2,/cfb/players/shaun-taylor-2.html,Oklahoma State,Big 12,1,4,4,100.0,21,0,0.0,0,0.0,5.3,5.25,5.3,21.0,144.1,,2019
Hamish McClure,hamish-mcclure-1,/cfb/players/hamish-mcclure-1.html,Nevada,MWC,2,3,3,100.0,20,0,0.0,0,0.0,6.7,6.67,6.7,10.0,156.0,,2019
Justice McCoy,justice-mccoy-1,/cfb/players/justice-mccoy-1.html,Colorado State,MWC,3,2,4,50.0,20,0,0.0,2,50.0,5.0,-17.50,10.0,6.7,-8.0,,2019
Tom Hutton,tom-hutton-2,/cfb/players/tom-hutton-2.html,Oklahoma State,Big 12,13,1,1,100.0,20,0,0.0,0,0.0,20.0,20.00,20.0,1.5,268.0,,2019
Brandon Robinson,brandon-robinson-3,/cfb/players/brandon-robinson-3.html,Liberty,Ind,5,2,3,66.7,19,1,33.3,0,0.0,6.3,13.00,9.5,3.8,229.9,,2019
Chance Warren,chance-warren-1,/cfb/players/chance-warren-1.html,Navy,American,12,2,3,66.7,19,1,33.3,0,0.0,6.3,13.00,9.5,1.6,229.9,,2019
Jacob Sirmon,jacob-sirmon-1,/cfb/players/jacob-sirmon-1.html,Washington,Pac-12,5,2,3,66.7,19,0,0.0,0,0.0,6.3,6.33,9.5,3.8,119.9,,2019
Dyami Brown,dyami-brown-1,/cfb/players/dyami-brown-1.html,North Carolina,ACC,13,1,1,100.0,18,0,0.0,0,0.0,18.0,18.00,18.0,1.4,251.2,,2019
Khalil McClain,khalil-mcclain-1,/cfb/players/khalil-mcclain-1.html,Troy,Sun Belt,12,1,2,50.0,18,0,0.0,0,0.0,9.0,9.00,18.0,1.5,125.6,,2019
Darrell Stewart Jr.,darrell-stewart-jr-1,/cfb/players/darrell-stewart-jr-1.html,Michigan State,Big Ten,9,1,1,100.0,17,0,0.0,0,0.0,17.0,17.00,17.0,1.9,242.8,,2019
Wil Appleton,wil-appleton-1,/cfb/players/wil-appleton-1.html,Auburn,SEC,1,2,2,100.0,17,0,0.0,0,0.0,8.5,8.50,8.5,17.0,171.4,,2019
Cam Johnson,cam-johnson-2,/cfb/players/cam-johnson-2.html,Vanderbilt,SEC,12,1,2,50.0,16,0,0.0,0,0.0,8.0,8.00,16.0,1.3,117.2,,2019
Chandler Fields,chandler-fields-1,/cfb/players/chandler-fields-1.html,Louisiana,Sun Belt,3,3,3,100.0,16,0,0.0,0,0.0,5.3,5.33,5.3,5.3,144.8,,2019
David Bailey,david-bailey-4,/cfb/players/david-bailey-4.html,Boston College,ACC,13,1,1,100.0,16,1,100.0,0,0.0,16.0,36.00,16.0,1.2,564.4,,2019
Jalen Williams,jalen-williams-7,/cfb/players/jalen-williams-7.html,Louisiana,Sun Belt,13,1,1,100.0,16,0,0.0,0,0.0,16.0,16.00,16.0,1.2,234.4,,2019
Matt Romero,matt-romero-1,/cfb/players/matt-romero-1.html,New Mexico State,Ind,2,2,6,33.3,16,0,0.0,0,0.0,2.7,2.67,8.0,8.0,55.7,,2019
Cody Grace,cody-grace-1,/cfb/players/cody-grace-1.html,Arkansas State,Sun Belt,13,1,1,100.0,15,0,0.0,0,0.0,15.0,15.00,15.0,1.2,226.0,,2019
Micah Wilson,micah-wilson-1,/cfb/players/micah-wilson-1.html,Missouri,SEC,12,1,1,100.0,15,1,100.0,0,0.0,15.0,35.00,15.0,1.3,556.0,,2019
Quayvon Skanes,quayvon-skanes-1,/cfb/players/quayvon-skanes-1.html,Connecticut,American,12,1,1,100.0,15,1,100.0,0,0.0,15.0,35.00,15.0,1.3,556.0,,2019
Trey Tinsley,trey-tinsley-1,/cfb/players/trey-tinsley-1.html,Washington State,Pac-12,3,2,6,33.3,15,1,16.7,0,0.0,2.5,5.83,7.5,5.0,109.3,,2019
Walker Wood,walker-wood-2,/cfb/players/walker-wood-2.html,Kentucky,SEC,2,2,3,66.7,15,0,0.0,0,0.0,5.0,5.00,7.5,7.5,108.7,,2019
Darrynton Evans,darrynton-evans-1,/cfb/players/darrynton-evans-1.html,Appalachian State,Sun Belt,14,1,1,100.0,14,0,0.0,0,0.0,14.0,14.00,14.0,1.0,217.6,,2019
Devin Duvernay,devin-duvernay-1,/cfb/players/devin-duvernay-1.html,Texas,Big 12,13,2,2,100.0,14,0,0.0,0,0.0,7.0,7.00,7.0,1.1,158.8,,2019
Justin Uahinui,justin-uahinui-1,/cfb/players/justin-uahinui-1.html,Hawaii,MWC,2,1,3,33.3,14,1,33.3,0,0.0,4.7,11.33,14.0,7.0,182.5,,2019
Re-al Mitchell,re-al-mitchell-1,/cfb/players/re-al-mitchell-1.html,Iowa State,Big 12,5,2,4,50.0,14,1,25.0,0,0.0,3.5,8.50,7.0,2.8,161.9,,2019
Andrew Bunch,andrew-bunch-2,/cfb/players/andrew-bunch-2.html,Nebraska,Big Ten,2,1,6,16.7,13,0,0.0,0,0.0,2.2,2.17,13.0,6.5,34.9,,2019
Richard Newton,richard-newton-1,/cfb/players/richard-newton-1.html,Washington,Pac-12,10,1,1,100.0,13,1,100.0,0,0.0,13.0,33.00,13.0,1.3,539.2,,2019
Robby Rowell,robby-rowell-1,/cfb/players/robby-rowell-1.html,California,Pac-12,2,2,3,66.7,13,0,0.0,0,0.0,4.3,4.33,6.5,6.5,103.1,,2019
Blake Stenstrom,blake-stenstrom-1,/cfb/players/blake-stenstrom-1.html,Colorado,Pac-12,3,1,3,33.3,12,0,0.0,1,33.3,4.0,-11.00,12.0,4.0,0.3,,2019
Cam Miller,cam-miller-2,/cfb/players/cam-miller-2.html,Illinois,Big Ten,2,1,1,100.0,12,0,0.0,0,0.0,12.0,12.00,12.0,6.0,200.8,,2019
CJ Lewis,cj-lewis-2,/cfb/players/cj-lewis-2.html,Boston College,ACC,4,1,1,100.0,12,1,100.0,0,0.0,12.0,32.00,12.0,3.0,530.8,,2019
Lindell Stone,lindell-stone-1,/cfb/players/lindell-stone-1.html,Virginia,ACC,2,1,2,50.0,12,0,0.0,1,50.0,6.0,-16.50,12.0,6.0,0.4,,2019
Theo Day,theo-day-1,/cfb/players/theo-day-1.html,Michigan State,Big Ten,2,2,3,66.7,12,0,0.0,0,0.0,4.0,4.00,6.0,6.0,100.3,,2019
Jackson White,jackson-white-1,/cfb/players/jackson-white-1.html,Marshall,CUSA,13,2,2,100.0,11,0,0.0,0,0.0,5.5,5.50,5.5,0.8,146.2,,2019
Johnathan Bennett,johnathan-bennett-1,/cfb/players/johnathan-bennett-1.html,Liberty,Ind,2,2,5,40.0,11,0,0.0,0,0.0,2.2,2.20,5.5,5.5,58.5,,2019
Asim Rose,asim-rose-1,/cfb/players/asim-rose-1.html,Kentucky,SEC,13,1,1,100.0,10,0,0.0,0,0.0,10.0,10.00,10.0,0.8,184.0,,2019
Kavious Price,kavious-price-1,/cfb/players/kavious-price-1.html,Kent State,MAC,13,1,2,50.0,10,1,50.0,0,0.0,5.0,15.00,10.0,0.8,257.0,,2019
Khalil Shakir,khalil-shakir-1,/cfb/players/khalil-shakir-1.html,Boise State,MWC,14,2,2,100.0,10,1,50.0,0,0.0,5.0,15.00,5.0,0.7,307.0,,2019
John Holcombe II,john-holcombe-ii-1,/cfb/players/john-holcombe-ii-1.html,Kansas State,Big 12,3,1,3,33.3,9,0,0.0,0,0.0,3.0,3.00,9.0,3.0,58.5,,2019
Zac Everett,zac-everett-1,/cfb/players/zac-everett-1.html,Southern Mississippi,CUSA,13,2,2,100.0,9,0,0.0,0,0.0,4.5,4.50,4.5,0.7,137.8,,2019
Clifton McDowell,clifton-mcdowell-1,/cfb/players/clifton-mcdowell-1.html,Louisiana,Sun Belt,2,1,1,100.0,8,0,0.0,0,0.0,8.0,8.00,8.0,4.0,167.2,,2019
Colby Parkinson,colby-parkinson-1,/cfb/players/colby-parkinson-1.html,Stanford,Pac-12,12,1,1,100.0,8,1,100.0,0,0.0,8.0,28.00,8.0,0.7,497.2,,2019
Hutch White,hutch-white-1,/cfb/players/hutch-white-1.html,Texas State,Sun Belt,12,1,2,50.0,8,1,50.0,0,0.0,4.0,14.00,8.0,0.7,248.6,,2019
Logan Burnett,logan-burnett-1,/cfb/players/logan-burnett-1.html,Mississippi State,SEC,2,1,1,100.0,8,0,0.0,0,0.0,8.0,8.00,8.0,4.0,167.2,,2019
Lucky Jackson,lucky-jackson-1,/cfb/players/lucky-jackson-1.html,Western Kentucky,CUSA,13,1,2,50.0,8,1,50.0,0,0.0,4.0,14.00,8.0,0.6,248.6,,2019
Branden Mack,branden-mack-1,/cfb/players/branden-mack-1.html,Temple,American,13,1,1,100.0,7,0,0.0,0,0.0,7.0,7.00,7.0,0.5,158.8,,2019
Carson Coats,carson-coats-1,/cfb/players/carson-coats-1.html,Arkansas State,Sun Belt,2,1,2,50.0,7,0,0.0,0,0.0,3.5,3.50,7.0,3.5,79.4,,2019
Jace Ruder,jace-ruder-1,/cfb/players/jace-ruder-1.html,North Carolina,ACC,2,1,2,50.0,7,0,0.0,0,0.0,3.5,3.50,7.0,3.5,79.4,,2019
Josh Growden,josh-growden-1,/cfb/players/josh-growden-1.html,West Virginia,Big 12,12,1,1,100.0,7,0,0.0,0,0.0,7.0,7.00,7.0,0.6,158.8,,2019
Lance Legendre,lance-legendre-1,/cfb/players/lance-legendre-1.html,Maryland,Big Ten,3,1,3,33.3,7,0,0.0,0,0.0,2.3,2.33,7.0,2.3,52.9,,2019
Michael Love,michael-love-3,/cfb/players/michael-love-3.html,Northern Illinois,MAC,12,1,1,100.0,7,1,100.0,0,0.0,7.0,27.00,7.0,0.6,488.8,,2019
Ryan Chalifoux,ryan-chalifoux-1,/cfb/players/ryan-chalifoux-1.html,Louisville,ACC,6,1,1,100.0,7,1,100.0,0,0.0,7.0,27.00,7.0,1.2,488.8,,2019
Tate Martell,tate-martell-1,/cfb/players/tate-martell-1.html,Miami (FL),ACC,5,1,1,100.0,7,0,0.0,0,0.0,7.0,7.00,7.0,1.4,158.8,,2019
Tony Nicholson,tony-nicholson-1,/cfb/players/tony-nicholson-1.html,New Mexico State,Ind,12,1,3,33.3,7,1,33.3,0,0.0,2.3,9.00,7.0,0.6,162.9,,2019
Tyler Bass,tyler-bass-3,/cfb/players/tyler-bass-3.html,Georgia Southern,Sun Belt,13,1,1,100.0,7,0,0.0,0,0.0,7.0,7.00,7.0,0.5,158.8,,2019
Jarrett Guest,jarrett-guest-1,/cfb/players/jarrett-guest-1.html,Coastal Carolina,Sun Belt,1,1,1,100.0,6,0,0.0,0,0.0,6.0,6.00,6.0,6.0,150.4,,2019
Kevaris Thomas,kevaris-thomas-1,/cfb/players/kevaris-thomas-1.html,Western Kentucky,CUSA,1,1,1,100.0,6,0,0.0,0,0.0,6.0,6.00,6.0,6.0,150.4,,2019
Slade Bolden,slade-bolden-1,/cfb/players/slade-bolden-1.html,Alabama,SEC,13,1,1,100.0,6,1,100.0,0,0.0,6.0,26.00,6.0,0.5,480.4,,2019
