Player_ID,Player,pos_norm,latest_school,schools_played,seasons_count,games_total,sos_season_weighted,award_count,awards,heisman_finish,games_rushing,games_receiving,rush_att,rush_yds,rush_td,rec,rec_yds,rec_td,yds_from_scrimmage,scrim_td,award_aa,award_john_mackey_award_most_outstanding_tight_end,award_mac_offensive_player_of_the_year,award_vern_smith_leadership_award
aiden-steinfeldt-1,Aiden Steinfeldt,TE,Marshall,Marshall,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
aj-carlson-1,AJ Carlson,TE,Arkansas State,Arkansas State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
aj-petersen-1,A.J. Petersen,TE,Iowa State,Iowa State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
aj-pugliano-1,A.J. Pugliano,TE,Oregon,Oregon,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
aldin-bilalbegovic-1,Aldin Bilalbegovic,TE,New Mexico,New Mexico,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
alec-hursh-1,Alec Hursh,TE,USC,USC,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
alec-stewart-1,Alec Stewart,TE,Wyoming,Wyoming,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
alec-wirtjes-1,Alec Wirtjes,TE,Colorado State,Colorado State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
alema-pilimai-1,Alema Pilimai,TE,BYU,BYU,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
alex-faniel-1,Alex Faniel,TE,Ole Miss,Ole Miss,3,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
alex-marshall-2,Alex Marshall,TE,Florida State,Florida State,3,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
alex-moore-7,Alex Moore,TE,Jacksonville State,Jacksonville State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
alex-pourdanesh-1,Alex Pourdanesh,TE,Nevada,Nevada,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
alex-quirk-1,Alex Quirk,TE,SMU,SMU,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
alex-rassool-1,Alex Rassool,TE,UCLA,UCLA,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
alex-williams-6,Alex Williams,TE,Western Kentucky,Western Kentucky,3,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
aliam-appler-1,Aliam Appler,TE,Florida Atlantic,Florida Atlantic,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
alin-edouard-1,Alin Edouard,TE,UTSA,UTSA,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
anderson-st-clair-1,Anderson St. Clair,TE,Liberty,Liberty,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
andrew-kelow-1,Andrew Kelow,TE,Kansas,Kansas,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
andrew-lee-1,Andrew Lee,TE,Louisville,Louisville,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
andrew-martin-3,Andrew Martin,TE,Memphis,Memphis,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
andrew-olesh-1,Andrew Olesh,TE,Penn State,Penn State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
andrew-park-2,Andrew Park,TE,Maryland,Maryland,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
andrew-staten-1,Andrew Staten,TE,Arkansas State,Arkansas State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
andrew-washburne-1,Andrew Washburne,TE,SMU,SMU,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
andrew-wilson-4,Andrew Wilson,TE,Iowa,Iowa,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
andrew-yanoshak-1,Andrew Yanoshak,TE,Notre Dame,Notre Dame,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
andrew-yanoshak-2,Andrew Yanoshak,TE,Notre Dame,Notre Dame,3,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
andrew-zimmer-1,Andrew Zimmer,TE,Kansas,Kansas,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
angel-toombs-1,Angel Toombs,TE,Wisconsin,Wisconsin,3,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
anthony-folkerts-1,Anthony Folkerts,TE,Rutgers,Rutgers,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
anthony-landphere-1,Anthony Landphere,TE,San Diego State,San Diego State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
antoine-shaw-1,Antoine Shaw,TE,Charlotte,Charlotte,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
aquan-dunbar-1,A'Quan Dunbar,TE,Old Dominion,Old Dominion,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ashton-duncan-1,Ashton Duncan,TE,Miami (OH),Miami (OH),1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
aubrey-heath-1,Aubrey Heath,TE,Georgia Southern,Georgia Southern,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
austin-alexander-1,Austin Alexander,TE,Fresno State,Fresno State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
austin-camden-1,Austin Camden,TE,UCF,UCF,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
austin-ervin-1,Austin Ervin,TE,Central Michigan,Central Michigan,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
austin-fitts-1,Austin Fitts,TE,Florida International,Florida International,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
austin-gillispie-1,Austin Gillispie,TE,Akron,Akron,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
austin-hergott-1,Austin Hergott,TE,Central Michigan,Central Michigan,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
austin-hibbetts-1,Austin Hibbetts,TE,Texas,Texas,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
austin-samaha-1,Austin Samaha,TE,Texas State,Texas State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
austin-scheets-1,Austin Scheets,TE,Texas Christian,Texas Christian,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
austin-yankowy-1,Austin Yankowy,TE,UTEP,UTEP,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
avery-ford-1,Avery Ford,TE,Old Dominion,Old Dominion,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
bailey-raymond-1,Bailey Raymond,TE,Temple,Temple,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
bailey-smith-2,Bailey Smith,TE,Central Michigan,Central Michigan,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
bailey-wright-1,Bailey Wright,TE,Ohio,Ohio,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
baron-odom-1,Baron Odom,TE,Oklahoma State,Oklahoma State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
beau-smith-1,Beau Smith,TE,Arkansas State,Arkansas State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ben-dutton-1,Ben Dutton,TE,Ball State,Ball State|Washington State,3,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ben-hoyle-1,Ben Hoyle,TE,Florida State,Florida State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ben-karlsson-1,Ben Karlsson,TE,Arkansas State,Arkansas State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ben-koch-1,Ben Koch,TE,Army,Army,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ben-moos-1,Ben Moos,TE,California,California,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ben-postma-1,Ben Postma,TE,Georgia Tech,Georgia Tech,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ben-rothhaar-1,Ben Rothhaar,TE,Rutgers,Rutgers,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ben-snyder-1,Ben Snyder,TE,Stanford,Stanford,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ben-subbert-1,Ben Subbert,TE,Iowa,Iowa,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ben-suttman-1,Ben Suttman,TE,Notre Dame,Notre Dame,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ben-tuipulotu-1,Ben Tuipulotu,TE,BYU,BYU,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ben-ward-2,Ben Ward,TE,BYU,BYU,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ben-wilhelm-1,Ben Wilhelm,TE,Georgia Tech,Georgia Tech,4,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
bentley-redden-1,Bentley Redden,TE,BYU,BYU,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
billy-clemons-1,Billy Clemons,TE,Louisiana-Monroe,Louisiana-Monroe,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
billy-crookston-1,Billy Crookston,TE,Memphis,Memphis,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
billy-williams-4,Billy Williams,TE,Connecticut,Connecticut,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
bj-bailey-1,B.J. Bailey,TE,Southern Mississippi,Southern Mississippi,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
bj-hammond-1,B.J. Hammond,TE,Mississippi State,Mississippi State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
bj-wheat-jr-1,BJ Wheat Jr.,TE,Liberty,Liberty,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
blaine-green-1,Blaine Green,TE,Oklahoma State,Oklahoma State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
blake-goldberg-1,Blake Goldberg,TE,Florida Atlantic,Florida Atlantic,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
blake-hirsch-1,Blake Hirsch,TE,Houston,Houston,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
blake-kosin-1,Blake Kosin,TE,Northern Illinois,Northern Illinois,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
blake-mckenna-1,Blake McKenna,TE,UAB,UAB,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
blake-nelson-1,Blake Nelson,TE,Louisville,Louisville,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
blake-nelson-2,Blake Nelson,TE,Toledo,Toledo,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
blake-ragsdale-1,Blake Ragsdale,TE,Georgia Tech,Georgia Tech,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
blake-simpson-2,Blake Simpson,TE,Texas State,Texas State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
blake-thiry-1,Blake Thiry,TE,Indiana,Indiana,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
blake-turner-1,Blake Turner,TE,Kansas State,Kansas State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
blake-whiteley-1,Blake Whiteley,TE,Texas,Texas,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
bo-kitrell-1,Bo Kitrell,TE,Nebraska,Nebraska,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
bobby-council-1,Bobby Council,TE,Middle Tennessee State,Middle Tennessee State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
bodhi-ogg-1,Bodhi Ogg,TE,Buffalo,Buffalo,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brad-adamcik-1,Brad Adamcik,TE,North Texas,North Texas,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
braden-laux-1,Braden Laux,TE,Eastern Michigan,Eastern Michigan,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
bradford-jones-2,Bradford Jones,TE,Michigan,Michigan,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brady-rhoad-1,Brady Rhoad,TE,Western Michigan,Western Michigan,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
braiden-bachich-dixon-1,Braiden Bachich-Dixon,TE,San Jose State,San Jose State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
bralen-taylor-1,Bralen Taylor,TE,Baylor,Baylor,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
branden-anderson-1,Branden Anderson,TE,Utah,Utah,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
branden-hohenstien-1,Branden Hohenstien,TE,Illinois,Illinois|Nebraska,3,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brandon-alexander-3,Brandon Alexander,TE,Texas A&M,Texas A&M,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brandon-benedict-1,Brandon Benedict,TE,Tennessee,Tennessee,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brandon-gonzalez-1,Brandon Gonzalez,TE,New Mexico State,New Mexico State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brandon-hettwer-1,Brandon Hettwer,TE,Marshall,Marshall,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brandon-hubicz-1,Brandon Hubicz,TE,LSU,LSU,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brandon-jones-14,Brandon Jones,TE,Illinois,Illinois,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brandon-ravelo-1,Brandon Ravelo,TE,Florida International,Florida International,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brandt-peterson-1,Brandt Peterson,TE,Rice,Rice,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brandyn-musgrave-1,Brandyn Musgrave,TE,Florida State,Florida State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
braxton-slack-1,Braxton Slack,TE,Georgia Southern,Georgia Southern,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brayden-boeing-1,Brayden Boeing,TE,Miami (OH),Miami (OH),1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brayden-monday-1,Brayden Monday,TE,Liberty,Liberty,3,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
braylon-green-1,Braylon Green,TE,Navy,Navy,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brendan-heatherman-1,Brendan Heatherman,TE,Connecticut,Connecticut,3,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brendan-loftus-2,Brendan Loftus,TE,Miami (OH),Miami (OH),1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brendan-mott-1,Brendan Mott,TE,Kansas State,Kansas State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brendan-suckley-1,Brendan Suckley,TE,Rice,Rice,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brennan-hawkins-1,Brennan Hawkins,TE,San Diego State,San Diego State,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brennen-brooks-1,Brennen Brooks,TE,Hawaii,Hawaii,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brett-bell-3,Brett Bell,TE,UCF,UCF,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brett-elliott-2,Brett Elliott,TE,Duke,Duke,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brett-seelig-1,Brett Seelig,TE,Florida Atlantic,Florida Atlantic,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
breylen-gilbert-1,Breylen Gilbert,TE,Georgia State,Georgia State,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brian-fallace-1,Brian Fallace,TE,Florida,Florida,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brian-kortovich-1,Brian Kortovich,TE,Penn State,Penn State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brian-perez-1,Brian Perez,TE,Nebraska,Nebraska,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brian-shreve-1,Brian Shreve,TE,Memphis,Memphis,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
bridger-koby-1,Bridger Koby,TE,Florida Atlantic,Florida Atlantic,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brion-anduze-1,Brion Anduze,TE,Arizona,Arizona,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brock-booker-1,Brock Booker,TE,Louisiana-Monroe,Louisiana-Monroe,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brock-camp-1,Brock Camp,TE,Colorado State,Colorado State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brock-foster-2,Brock Foster,TE,Houston,Houston,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brock-marlatt-1,Brock Marlatt,TE,New Mexico State,New Mexico State,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
broderick-redden-1,Broderick Redden,TE,Utah,Utah,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brodie-tagaloa-1,Brodie Tagaloa,TE,Nebraska,Nebraska,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brody-eaton-1,Brody Eaton,TE,Army,Army,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brody-wilhelm-1,Brody Wilhelm,TE,Baylor,Baylor,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
bronson-burrow-1,Bronson Burrow,TE,Nevada,Nevada,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
bronte-gallo-1,Bronte Gallo,TE,Arkansas State,Arkansas State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brooks-mauk-1,Brooks Mauk,TE,Troy,Troy,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
brown-reaves-1,Brown Reaves,TE,Coastal Carolina,Coastal Carolina,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
bryan-gagg-1,Bryan Gagg,TE,East Carolina,East Carolina,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
bryan-sampson-1,Bryan Sampson,TE,BYU,BYU,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
bryce-anderson-2,Bryce Anderson,TE,Connecticut,Connecticut,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
bryson-haft-1,Bryson Haft,TE,Ball State,Ball State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
bryson-krull-1,Bryson Krull,TE,Nebraska,Nebraska,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
bryton-belvin-1,Bryton Belvin,TE,Army,Army,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
cade-anders-1,Cade Anders,TE,Duke,Duke,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
cade-brock-1,Cade Brock,TE,Georgia,Georgia,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
