Player_ID,Player,School,Year,pos,pos_norm,games_total,award_count,sos,games_defense,games_pff,tackles_combined,tackles_loss,sacks,def_int,pass_defended,fumbles_forced,awards,heisman_finish,award_aa,award_aac_defensive_player_of_the_year,award_acc_defensive_player_of_the_year,award_bednarik,award_big_12_defensive_player_of_the_year,award_big_ten_defensive_player_of_the_year,award_bronko_nagurski_award_most_outstanding_defensive_player,award_cusa_defensive_player_of_the_year,award_chuck_bednarik_award_defensive_player_of_the_year,award_john_outland_trophy_most_outstanding_interior_lineman,award_mac_defensive_player_of_the_year,award_mwc_defensive_player_of_the_year,award_nagurski,award_pac_12_defensive_player_of_the_year,award_ronnie_lott_trophy_defensive_impact_player_of_the_year,award_sec_defensive_player_of_the_year,award_sun_belt_defensive_player_of_the_year,award_sun_belt_player_of_the_year,award_ted_hendricks_award_defensive_end_of_the_year_award,award_vern_smith_leadership_award,award_vince_lombardi_award_lineman_of_the_year
terry-webb-1,Terry Webb,Texas State,2023,DT,IDL,13.0,0.0,-4.66,13.0,12.0,19.0,3.5,2.0,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amier-washington-1,Amier Washington,Texas Tech,2023,DL,IDL,2.0,0.0,4.32,2.0,1.0,4.0,4.0,2.0,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ansel-nedore-1,Ansel Nedore,Texas Tech,2023,DL,IDL,0.0,0.0,4.32,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blake-burris-1,Blake Burris,Texas Tech,2023,DL,IDL,3.0,0.0,4.32,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
braylon-rigsby-1,Braylon Rigsby,Texas Tech,2023,DL,IDL,1.0,0.0,4.32,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
charles-esters-iii-1,Charles Esters III,Texas Tech,2023,DL,IDL,12.0,0.0,4.32,12.0,11.0,26.0,4.5,3.0,0.0,1.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
emaurion-banks-1,E'Maurion Banks,Texas Tech,2023,DL,IDL,9.0,0.0,4.32,9.0,8.0,15.0,4.5,1.5,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harvey-dyson-iii-1,Harvey Dyson III,Texas Tech,2023,DL,IDL,8.0,0.0,4.32,8.0,7.0,4.0,0.5,0.5,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jayden-cofield-1,Jayden Cofield,Texas Tech,2023,DL,IDL,3.0,0.0,4.32,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaylon-hutchings-1,Jaylon Hutchings,Texas Tech,2023,DL,IDL,11.0,0.0,4.32,11.0,11.0,44.0,7.5,3.5,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quincy-ledet-jr-1,Quincy Ledet Jr.,Texas Tech,2023,DT,IDL,13.0,0.0,4.32,13.0,12.0,20.0,0.5,0.5,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sam-carrell-1,Sam Carrell,Texas Tech,2023,DL,IDL,1.0,0.0,4.32,,1.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tanner-allen-1,Tanner Allen,Texas Tech,2023,DL,IDL,0.0,0.0,4.32,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tony-bradford-jr-1,Tony Bradford Jr.,Texas Tech,2023,DL,IDL,13.0,0.0,4.32,13.0,12.0,43.0,5.5,4.0,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tredarius-brown-1,Tre'Darius Brown,Texas Tech,2023,DL,IDL,0.0,0.0,4.32,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trevon-mcalpine-1,Trevon McAlpine,Texas Tech,2023,DL,IDL,8.0,0.0,4.32,8.0,7.0,11.0,1.0,1.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cavon-butler-1,Cavon Butler,Toledo,2023,DT,IDL,14.0,0.0,,14.0,12.0,29.0,4.0,1.5,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darius-alexander-1,Darius Alexander,Toledo,2023,DT,IDL,14.0,0.0,,14.0,12.0,36.0,5.5,4.0,0.0,4.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doran-ray-jr-1,Doran Ray Jr.,Toledo,2023,DT,IDL,4.0,0.0,,4.0,4.0,2.0,0.5,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
esean-carter-1,Esean Carter,Toledo,2023,DT,IDL,14.0,0.0,,14.0,12.0,6.0,1.0,1.0,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
judge-culpepper-1,Judge Culpepper,Toledo,2023,DL,IDL,14.0,0.0,,14.0,12.0,38.0,10.5,9.0,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
martez-poynter-1,Martez Poynter,Toledo,2023,DT,IDL,14.0,0.0,,14.0,12.0,17.0,1.5,1.5,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
travion-ford-1,Travion Ford,Toledo,2023,DL,IDL,10.0,0.0,,10.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zach-potter-3,Zach Potter,Toledo,2023,DL,IDL,1.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aj-pierce-1,AJ Pierce,Troy,2023,DT,IDL,14.0,0.0,,14.0,12.0,14.0,1.5,1.0,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buddha-jones-1,Buddha Jones,Troy,2023,DL,IDL,14.0,0.0,,14.0,12.0,29.0,4.0,0.0,0.0,2.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaden-palms-1,Jaden Palms,Troy,2023,DT,IDL,0.0,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
julian-peterson-2,Julian Peterson,Troy,2023,DT,IDL,14.0,0.0,,14.0,6.0,5.0,1.5,1.5,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
luis-medina-1,Luis Medina,Troy,2023,DT,IDL,14.0,0.0,,14.0,12.0,23.0,2.0,1.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyquarius-perry-1,Ty'Quarius Perry,Troy,2023,DT,IDL,0.0,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aj-thomas-2,AJ Thomas,Tulane,2023,DL,IDL,0.0,0.0,-2.51,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adonis-friloux-1,Adonis Friloux,Tulane,2023,DL,IDL,5.0,0.0,-2.51,5.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
angelo-anderson-1,Angelo Anderson,Tulane,2023,DL,IDL,11.0,0.0,-2.51,11.0,9.0,14.0,1.5,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darius-hodges-1,Darius Hodges,Tulane,2023,DL,IDL,13.0,0.0,-2.51,13.0,12.0,25.0,9.5,7.5,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
devean-deal-1,Devean Deal,Tulane,2023,DL,IDL,14.0,0.0,-2.51,14.0,12.0,43.0,13.0,4.0,1.0,2.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elijah-champaigne-1,Elijah Champaigne,Tulane,2023,DL,IDL,12.0,0.0,-2.51,12.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eric-hicks-jr-1,Eric Hicks Jr.,Tulane,2023,DL,IDL,14.0,0.0,-2.51,14.0,12.0,26.0,2.5,1.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gerrod-henderson-1,Gerrod Henderson,Tulane,2023,DL,IDL,0.0,0.0,-2.51,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isaiah-boyd-1,Isaiah Boyd,Tulane,2023,DL,IDL,0.0,0.0,-2.51,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jahrie-garner-1,Jah'rie Garner,Tulane,2023,DL,IDL,0.0,0.0,-2.51,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
james-laprocido-1,James Laprocido,Tulane,2023,DL,IDL,0.0,0.0,-2.51,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kameron-hamilton-1,Kameron Hamilton,Tulane,2023,DL,IDL,14.0,0.0,-2.51,14.0,12.0,25.0,6.0,4.0,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keith-cooper-jr-1,Keith Cooper Jr.,Tulane,2023,DL,IDL,14.0,0.0,-2.51,14.0,12.0,33.0,8.5,5.0,0.0,2.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maxie-baudoin-iv-1,Maxie Baudoin IV,Tulane,2023,DL,IDL,0.0,0.0,-2.51,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
michael-lunz-1,Michael Lunz,Tulane,2023,DL,IDL,12.0,0.0,-2.51,12.0,,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noah-taliancich-1,Noah Taliancich,Tulane,2023,DL,IDL,10.0,0.0,-2.51,10.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parker-peterson-1,Parker Peterson,Tulane,2023,DL,IDL,5.0,0.0,-2.51,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
patrick-jenkins-2,Patrick Jenkins,Tulane,2023,DL,IDL,14.0,0.0,-2.51,14.0,12.0,35.0,11.5,5.5,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brody-reese-1,Brody Reese,Tulsa,2023,DL,IDL,4.0,0.0,-2.98,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duvan-boshoff-1,Duvan Boshoff,Tulsa,2023,DL,IDL,0.0,0.0,-2.98,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
everitt-rogers-1,Everitt Rogers,Tulsa,2023,DL,IDL,12.0,0.0,-2.98,12.0,12.0,31.0,2.5,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
izuchukwu-king-ani-1,Izuchukwu King Ani,Tulsa,2023,DL,IDL,2.0,0.0,-2.98,2.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
james-eaglin-iii-1,James Eaglin III,Tulsa,2023,DL,IDL,0.0,0.0,-2.98,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jayden-simon-1,Jayden Simon,Tulsa,2023,DL,IDL,5.0,0.0,-2.98,5.0,5.0,10.0,0.5,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joseph-anderson-1,Joseph Anderson,Tulsa,2023,DL,IDL,12.0,0.0,-2.98,12.0,12.0,20.0,2.5,0.5,0.0,2.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justin-lohrenz-1,Justin Lohrenz,Tulsa,2023,DL,IDL,10.0,0.0,-2.98,10.0,9.0,8.0,1.5,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
luke-berry-1,Luke Berry,Tulsa,2023,DL,IDL,0.0,0.0,-2.98,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
owen-ostroski-1,Owen Ostroski,Tulsa,2023,DL,IDL,9.0,0.0,-2.98,9.0,9.0,31.0,10.0,4.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rj-jackson-jr-1,R.J. Jackson Jr.,Tulsa,2023,DL,IDL,10.0,0.0,-2.98,10.0,10.0,4.0,0.5,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reeves-baller-1,Reeves Baller,Tulsa,2023,DL,IDL,0.0,0.0,-2.98,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tai-newhouse-1,Tai Newhouse,Tulsa,2023,DL,IDL,3.0,0.0,-2.98,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyler-rich-1,Tyler Rich,Tulsa,2023,DL,IDL,4.0,0.0,-2.98,4.0,4.0,2.0,1.5,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vontroy-malone-1,Vontroy Malone,Tulsa,2023,DL,IDL,12.0,0.0,-2.98,12.0,12.0,24.0,3.5,1.5,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zaid-hamdan-2,Zaid Hamdan,Tulsa,2023,DL,IDL,12.0,0.0,-2.98,12.0,12.0,16.0,2.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
connor-knight-2,Connor Knight,UAB,2023,DL,IDL,0.0,0.0,-2.75,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eamon-smalls-1,Eamon Smalls,UAB,2023,DL,IDL,4.0,0.0,-2.75,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elijah-williams-4,Elijah williams,UAB,2023,DL,IDL,0.0,0.0,-2.75,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
emanuel-walker-1,Emanuel Walker,UAB,2023,DL,IDL,9.0,0.0,-2.75,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fish-mcwilliams-1,Fish Mcwilliams,UAB,2023,DL,IDL,12.0,0.0,-2.75,12.0,12.0,28.0,3.5,2.0,0.0,1.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fred-owens-2,Fred Owens,UAB,2023,DL,IDL,0.0,0.0,-2.75,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamin-graham-2,Jamin Graham,UAB,2023,DL,IDL,0.0,0.0,-2.75,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joker-gill-1,Joker Gill,UAB,2023,DL,IDL,10.0,0.0,-2.75,10.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jonathan-allen-3,Jonathan Allen,UAB,2023,DL,IDL,3.0,0.0,-2.75,,3.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kevin-penn-1,Kevin Penn,UAB,2023,DL,IDL,11.0,0.0,-2.75,11.0,11.0,43.0,4.5,4.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matthew-craig-1,Matthew Craig,UAB,2023,DL,IDL,0.0,0.0,-2.75,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
michael-moore-6,Michael Moore,UAB,2023,DL,IDL,10.0,0.0,-2.75,10.0,10.0,63.0,5.5,1.0,0.0,1.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miquon-merriweather-1,Miquon Merriweather,UAB,2023,DL,IDL,10.0,0.0,-2.75,10.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyler-thomas-5,Tyler Thomas,UAB,2023,DL,IDL,4.0,0.0,-2.75,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyrique-howard-1,Tyrique Howard,UAB,2023,DL,IDL,8.0,0.0,-2.75,8.0,8.0,7.0,2.0,0.5,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andrew-rumph-1,Andrew Rumph,UCF,2023,DL,IDL,0.0,0.0,1.11,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
christopher-ficka-1,Christopher Ficka,UCF,2023,DL,IDL,0.0,0.0,1.11,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dallaz-corbitt-1,Dallaz Corbitt,UCF,2023,DL,IDL,0.0,0.0,1.11,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
derrick-leblanc-1,Derrick LeBlanc,UCF,2023,DT,IDL,0.0,0.0,1.11,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isaiah-nixon-1,Isaiah Nixon,UCF,2023,DL,IDL,2.0,0.0,1.11,2.0,2.0,1.0,0.5,0.5,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
john-walker-9,John Walker,UCF,2023,DL,IDL,13.0,0.0,1.11,13.0,12.0,24.0,5.0,0.5,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
josh-celiscar-1,Josh Celiscar,UCF,2023,DL,IDL,13.0,0.0,1.11,13.0,12.0,47.0,4.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kervins-choute-1,Kervins Choute,UCF,2023,DL,IDL,6.0,0.0,1.11,6.0,5.0,7.0,0.5,0.5,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keshaun-hudson-1,Keshaun Hudson,UCF,2023,DT,IDL,2.0,0.0,1.11,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lee-hunter-1,Lee Hunter,UCF,2023,DL,IDL,13.0,0.0,1.11,13.0,12.0,69.0,11.0,3.0,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malachi-lawrence-1,Malachi Lawrence,UCF,2023,DL,IDL,13.0,0.0,1.11,13.0,12.0,27.0,10.5,7.5,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matthew-alexander-1,Matthew Alexander,UCF,2023,DL,IDL,13.0,0.0,1.11,13.0,12.0,16.0,1.0,1.0,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ricky-barber-1,Ricky Barber,UCF,2023,DL,IDL,10.0,0.0,1.11,10.0,9.0,18.0,2.0,1.5,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trace-ohara-1,Trace O'Hara,UCF,2023,DL,IDL,0.0,0.0,1.11,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tremon-morris-brash-1,Tre'mon Morris-Brash,UCF,2023,DL,IDL,13.0,0.0,1.11,13.0,12.0,56.0,20.5,8.5,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aj-fuimaono-1,A.J. Fuimaono,UCLA,2023,DL,IDL,1.0,0.0,1.22,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carl-jones-6,Carl Jones,UCLA,2023,DL,IDL,13.0,0.0,1.22,13.0,12.0,39.0,5.5,2.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
choe-bryant-strother-1,Choe Bryant-Strother,UCLA,2023,DL,IDL,11.0,0.0,1.22,11.0,9.0,7.0,3.0,1.0,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
devin-aupiu-1,Devin Aupiu,UCLA,2023,DL,IDL,3.0,0.0,1.22,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dovid-magna-1,Dovid Magna,UCLA,2023,DL,IDL,13.0,0.0,1.22,13.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gabriel-murphy-1,Gabriel Murphy,UCLA,2023,DL,IDL,13.0,0.0,1.22,13.0,12.0,38.0,16.0,8.0,0.0,2.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gary-smith-iii-1,Gary Smith III,UCLA,2023,DL,IDL,10.0,0.0,1.22,10.0,10.0,21.0,3.0,2.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grant-buckey-1,Grant Buckey,UCLA,2023,DL,IDL,1.0,0.0,1.22,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grayson-murphy-1,Grayson Murphy,UCLA,2023,DL,IDL,13.0,0.0,1.22,13.0,12.0,32.0,9.0,5.0,0.0,2.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jake-heimlicher-1,Jake Heimlicher,UCLA,2023,DL,IDL,12.0,0.0,1.22,12.0,10.0,7.0,1.0,0.0,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jay-toia-1,Jay Toia,UCLA,2023,DL,IDL,13.0,0.0,1.22,13.0,12.0,28.0,4.0,1.0,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keanu-williams-1,Keanu Williams,UCLA,2023,DL,IDL,13.0,0.0,1.22,13.0,12.0,14.0,0.5,0.5,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
laiatu-latu-1,Laiatu Latu,UCLA,2023,DL,IDL,12.0,4.0,1.22,12.0,12.0,49.0,21.5,13.0,2.0,2.0,2.0,AA|Pac-12 Defensive Player of the Year|Ted Hendricks Award [Defensive End of the Year Award]|Vince Lombardi Award [Lineman of the Year],0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
michael-sullivan-3,Michael Sullivan,UCLA,2023,DL,IDL,1.0,0.0,1.22,,1.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peter-bario-1,Peter Bario,UCLA,2023,DL,IDL,0.0,0.0,1.22,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quintin-somerville-1,Quintin Somerville,UCLA,2023,DL,IDL,0.0,0.0,1.22,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitiveni-havili-kaufusi-1,Sitiveni Havili-Kaufusi,UCLA,2023,DL,IDL,10.0,0.0,1.22,10.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tannen-vagle-1,Tannen Vagle,UCLA,2023,DL,IDL,0.0,0.0,1.22,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anthony-lucas-2,Anthony Lucas,USC,2023,DL,IDL,13.0,0.0,5.51,13.0,12.0,10.0,3.5,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bear-alexander-1,Bear Alexander,USC,2023,DL,IDL,13.0,0.0,5.51,13.0,12.0,48.0,6.5,1.5,0.0,4.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dejon-benton-1,De'jon Benton,USC,2023,DL,IDL,9.0,0.0,5.51,9.0,9.0,12.0,5.0,1.5,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
