Player_ID,Player,School,Year,pos,pos_norm,games_total,award_count,sos,games_passing,games_rushing,pass_cmp,pass_att,pass_yds,pass_td,pass_int,pass_rating,pass_yds_per_att,rush_att,rush_yds,rush_td,yds_from_scrimmage,scrim_td,awards,heisman_finish,award_aa,award_aac_offensive_player_of_the_year,award_acc_offensive_player_of_the_year,award_acc_player_of_the_year,award_ap_player_of_the_year_award_most_outstanding_player,award_big_12_offensive_player_of_the_year,award_big_ten_offensive_player_of_the_year,award_cusa_most_valuable_player,award_cusa_offensive_player_of_the_year,award_camp,award_davey_o_brien_award_most_outstanding_quarterback,award_heisman_memorial_trophy_most_outstanding_player,award_johnny_unitas_golden_arm_award_most_outstanding_senior_quarterback,award_mac_offensive_player_of_the_year,award_mwc_offensive_player_of_the_year,award_manning_award_most_outstanding_quarterback,award_maxwell,award_maxwell_award_player_of_the_year,award_pac_12_offensive_player_of_the_year,award_sec_offensive_player_of_the_year,award_sammy_baugh_trophy_most_outstanding_passer,award_sun_belt_offensive_player_of_the_year,award_sun_belt_player_of_the_year,award_vern_smith_leadership_award,award_vince_lombardi_award_lineman_of_the_year,award_walter_camp_player_of_the_year_award_most_outstanding_player
zion-turner-1,Zion Turner,Jacksonville State,2024,QB,QB,1.0,0.0,-8.18,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alonza-barnett-iii-1,Alonza Barnett III,James Madison,2024,QB,QB,12.0,0.0,-6.45,12.0,12.0,213.0,355.0,2598.0,26.0,4.0,143.4,7.3,135.0,442.0,7.0,442.0,7.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
billy-atkins-2,Billy Atkins,James Madison,2024,QB,QB,3.0,0.0,-6.45,3.0,3.0,16.0,24.0,181.0,1.0,0.0,143.8,7.5,2.0,6.0,0.0,6.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blake-kendall-1,Blake Kendall,James Madison,2024,QB,QB,1.0,0.0,-6.45,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brett-griffis-1,Brett Griffis,James Madison,2024,QB,QB,0.0,0.0,-6.45,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dylan-morris-1,Dylan Morris,James Madison,2024,QB,QB,4.0,0.0,-6.45,4.0,,1.0,1.0,6.0,0.0,0.0,150.4,6.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jc-evans-1,JC Evans,James Madison,2024,QB,QB,3.0,0.0,-6.45,3.0,3.0,1.0,1.0,1.0,1.0,0.0,438.4,1.0,15.0,80.0,1.0,80.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ben-easters-1,Ben Easters,Kansas,2024,QB,QB,0.0,0.0,5.45,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cole-ballard-1,Cole Ballard,Kansas,2024,QB,QB,3.0,0.0,5.45,3.0,3.0,5.0,6.0,51.0,1.0,0.0,209.7,8.5,5.0,42.0,0.0,42.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isaiah-marshall-1,Isaiah Marshall,Kansas,2024,QB,QB,0.0,0.0,5.45,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jalon-daniels-1,Jalon Daniels,Kansas,2024,QB,QB,12.0,0.0,5.45,12.0,12.0,171.0,300.0,2454.0,14.0,12.0,133.1,8.2,93.0,439.0,6.0,439.0,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mikey-pauley-1,Mikey Pauley,Kansas,2024,QB,QB,1.0,0.0,5.45,,1.0,,,,,,,,2.0,17.0,0.0,17.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tj-crews-iv-1,TJ Crews IV,Kansas,2024,QB,QB,0.0,0.0,5.45,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
avery-johnson-2,Avery Johnson,Kansas State,2024,QB,QB,13.0,0.0,2.54,13.0,13.0,217.0,372.0,2712.0,25.0,10.0,136.4,7.3,113.0,605.0,7.0,605.0,7.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blake-barnett-3,Blake Barnett,Kansas State,2024,QB,QB,0.0,0.0,2.54,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hudson-hutcheson-1,Hudson Hutcheson,Kansas State,2024,QB,QB,0.0,0.0,2.54,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacob-knuth-1,Jacob Knuth,Kansas State,2024,QB,QB,2.0,0.0,2.54,2.0,2.0,2.0,2.0,18.0,0.0,0.0,175.6,9.0,3.0,18.0,0.0,18.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taquan-roberson-1,Ta'Quan Roberson,Kansas State,2024,QB,QB,6.0,0.0,2.54,6.0,6.0,3.0,7.0,18.0,0.0,0.0,64.5,2.6,1.0,7.0,0.0,7.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
braden-bohannon-1,Braden Bohannon,Kennesaw State,2024,QB,QB,5.0,0.0,-8.44,5.0,5.0,5.0,10.0,51.0,0.0,0.0,92.8,5.1,5.0,-9.0,0.0,-9.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
davis-bryson-1,Davis Bryson,Kennesaw State,2024,QB,QB,11.0,0.0,-8.44,11.0,11.0,143.0,261.0,1495.0,6.0,10.0,102.8,5.7,113.0,297.0,4.0,297.0,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
earl-woods-iii-1,Earl Woods III,Kennesaw State,2024,QB,QB,0.0,0.0,-8.44,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
khalib-johnson-1,Khalib Johnson,Kennesaw State,2024,QB,QB,4.0,0.0,-8.44,4.0,4.0,6.0,22.0,57.0,0.0,3.0,21.8,2.6,6.0,-2.0,0.0,-2.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lucas-scheerhorn-1,Lucas Scheerhorn,Kennesaw State,2024,QB,QB,3.0,0.0,-8.44,3.0,3.0,1.0,3.0,1.0,0.0,1.0,-30.5,0.3,1.0,-14.0,0.0,-14.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
preston-clemmer-1,Preston Clemmer,Kennesaw State,2024,QB,QB,0.0,0.0,-8.44,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
devin-kargman-1,Devin Kargman,Kent State,2024,QB,QB,4.0,0.0,-0.68,4.0,4.0,45.0,82.0,432.0,3.0,2.0,106.3,5.3,11.0,-31.0,0.0,-31.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dru-deshields-1,Dru DeShields,Kent State,2024,QB,QB,0.0,0.0,-0.68,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jd-sherrod-1,JD Sherrod,Kent State,2024,QB,QB,2.0,0.0,-0.68,2.0,2.0,2.0,7.0,18.0,0.0,0.0,50.2,2.6,13.0,67.0,0.0,67.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jett-hilding-1,Jett Hilding,Kent State,2024,QB,QB,0.0,0.0,-0.68,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ruel-tomlinson-1,Ruel Tomlinson,Kent State,2024,QB,QB,4.0,0.0,-0.68,4.0,4.0,11.0,28.0,73.0,0.0,2.0,46.9,2.6,28.0,7.0,0.0,7.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tommy-ulatowski-1,Tommy Ulatowski,Kent State,2024,QB,QB,10.0,0.0,-0.68,10.0,10.0,81.0,175.0,1353.0,15.0,8.0,130.4,7.7,62.0,-22.0,1.0,-22.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beau-allen-2,Beau Allen,Kentucky,2024,QB,QB,0.0,0.0,6.55,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brock-vandagriff-1,Brock Vandagriff,Kentucky,2024,QB,QB,11.0,0.0,6.55,11.0,11.0,125.0,218.0,1593.0,10.0,8.0,126.5,7.3,90.0,131.0,0.0,131.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cutter-boley-1,Cutter Boley,Kentucky,2024,QB,QB,4.0,0.0,6.55,4.0,4.0,26.0,53.0,338.0,2.0,4.0,100.0,6.4,10.0,-43.0,0.0,-43.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gavin-wimsatt-1,Gavin Wimsatt,Kentucky,2024,QB,QB,8.0,0.0,6.55,8.0,8.0,16.0,39.0,287.0,3.0,4.0,107.7,7.4,49.0,183.0,2.0,183.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aj-swann-1,AJ Swann,LSU,2024,QB,QB,2.0,0.0,6.82,2.0,,2.0,4.0,10.0,0.0,0.0,71.0,2.5,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
colin-hurley-1,Colin Hurley,LSU,2024,QB,QB,0.0,0.0,6.82,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garrett-nussmeier-1,Garrett Nussmeier,LSU,2024,QB,QB,13.0,0.0,6.82,13.0,13.0,337.0,525.0,4052.0,29.0,12.0,142.7,7.7,34.0,-38.0,3.0,-38.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
knox-dyson-1,Knox Dyson,LSU,2024,QB,QB,0.0,0.0,6.82,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rickie-collins-1,Rickie Collins,LSU,2024,QB,QB,3.0,0.0,6.82,3.0,3.0,5.0,5.0,35.0,0.0,0.0,158.8,7.0,4.0,18.0,0.0,18.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jayden-bradford-2,Jayden Bradford,Liberty,2024,QB,QB,0.0,0.0,-11.2,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kaidon-salter-1,Kaidon Salter,Liberty,2024,QB,QB,11.0,0.0,-11.2,11.0,11.0,147.0,261.0,1886.0,15.0,6.0,131.4,7.2,114.0,579.0,7.0,579.0,7.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miles-mceachin-1,Miles McEachin,Liberty,2024,QB,QB,0.0,0.0,-11.2,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nate-hampton-1,Nate Hampton,Liberty,2024,QB,QB,2.0,0.0,-11.2,2.0,2.0,2.0,9.0,40.0,1.0,1.0,74.0,4.4,1.0,7.0,0.0,7.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-burger-1,Ryan Burger,Liberty,2024,QB,QB,5.0,0.0,-11.2,5.0,5.0,8.0,19.0,88.0,0.0,0.0,81.0,4.6,17.0,70.0,1.0,70.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adryan-lara-1,Adryan Lara,Louisiana,2024,QB,QB,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ben-wooldridge-1,Ben Wooldridge,Louisiana,2024,QB,QB,11.0,1.0,,11.0,11.0,192.0,291.0,2453.0,17.0,6.0,151.9,8.4,65.0,174.0,5.0,174.0,5.0,Sun Belt Offensive Player of the Year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
chandler-fields-1,Chandler Fields,Louisiana,2024,QB,QB,7.0,0.0,,7.0,7.0,63.0,87.0,897.0,5.0,1.0,175.7,10.3,26.0,88.0,2.0,88.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dwanye-winfield-1,D'Wanyé Winfield,Louisiana,2024,QB,QB,1.0,0.0,,1.0,1.0,1.0,2.0,6.0,0.0,0.0,75.2,3.0,5.0,19.0,0.0,19.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daniel-beale-1,Daniel Beale,Louisiana,2024,QB,QB,3.0,0.0,,3.0,3.0,13.0,30.0,126.0,0.0,2.0,65.3,4.2,7.0,1.0,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sam-altmann-1,Sam Altmann,Louisiana,2024,QB,QB,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blake-baker-1,Blake Baker,Louisiana Tech,2024,QB,QB,3.0,0.0,-9.43,3.0,3.0,18.0,34.0,314.0,1.0,3.0,122.6,9.2,17.0,11.0,1.0,11.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evan-bullock-1,Evan Bullock,Louisiana Tech,2024,QB,QB,12.0,0.0,-9.43,12.0,12.0,197.0,300.0,2104.0,14.0,3.0,138.0,7.0,63.0,-130.0,1.0,-130.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jack-turner-1,Jack Turner,Louisiana Tech,2024,QB,QB,7.0,0.0,-9.43,7.0,7.0,40.0,76.0,471.0,2.0,2.0,108.1,6.2,13.0,6.0,0.0,6.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mason-welch-1,Mason Welch,Louisiana Tech,2024,QB,QB,0.0,0.0,-9.43,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zachary-jackson-3,Zachary Jackson,Louisiana Tech,2024,QB,QB,0.0,0.0,-9.43,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aiden-armenta-1,Aiden Armenta,Louisiana-Monroe,2024,QB,QB,12.0,0.0,-2.28,12.0,12.0,104.0,190.0,1292.0,9.0,10.0,117.0,6.8,47.0,58.0,1.0,58.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brooks-anzalone-1,Brooks Anzalone,Louisiana-Monroe,2024,QB,QB,0.0,0.0,-2.28,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
general-booty-1,General Booty,Louisiana-Monroe,2024,QB,QB,7.0,0.0,-2.28,7.0,7.0,29.0,54.0,306.0,2.0,2.0,106.1,5.7,11.0,16.0,0.0,9.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hunter-herring-1,Hunter Herring,Louisiana-Monroe,2024,QB,QB,8.0,0.0,-2.28,8.0,8.0,1.0,2.0,19.0,0.0,0.0,129.8,9.5,16.0,116.0,2.0,116.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isaiah-velez-1,Isaiah Velez,Louisiana-Monroe,2024,QB,QB,0.0,0.0,-2.28,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
landon-graves-1,Landon Graves,Louisiana-Monroe,2024,QB,QB,0.0,0.0,-2.28,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reese-mooney-2,Reese Mooney,Louisiana-Monroe,2024,QB,QB,0.0,0.0,-2.28,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bailey-harrison-1,Bailey Harrison,Louisville,2024,QB,QB,0.0,0.0,4.36,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brady-allen-1,Brady Allen,Louisville,2024,QB,QB,2.0,0.0,4.36,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drew-allen-2,Drew Allen,Louisville,2024,QB,QB,1.0,0.0,4.36,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duece-adams-1,Duece Adams,Louisville,2024,QB,QB,1.0,0.0,4.36,,1.0,,,,,,,,1.0,1.0,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harrison-bailey-1,Harrison Bailey,Louisville,2024,QB,QB,5.0,0.0,4.36,5.0,5.0,24.0,33.0,227.0,3.0,0.0,160.5,6.9,2.0,17.0,0.0,17.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pierce-clarkson-1,Pierce Clarkson,Louisville,2024,QB,QB,2.0,0.0,4.36,2.0,2.0,3.0,4.0,11.0,0.0,0.0,98.1,2.8,4.0,6.0,0.0,6.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-zimmerman-2,Ryan Zimmerman,Louisville,2024,QB,QB,0.0,0.0,4.36,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sam-vaulton-1,Sam Vaulton,Louisville,2024,QB,QB,1.0,0.0,4.36,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sam-young-2,Sam Young,Louisville,2024,QB,QB,2.0,0.0,4.36,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
travis-egan-1,Travis Egan,Louisville,2024,QB,QB,12.0,0.0,4.36,,12.0,,,,,,,,2.0,11.0,0.0,11.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyler-shough-1,Tyler Shough,Louisville,2024,QB,QB,12.0,0.0,4.36,12.0,12.0,244.0,389.0,3195.0,23.0,6.0,148.1,8.2,42.0,19.0,1.0,19.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aiden-karsh-1,Aiden Karsh,Marshall,2024,QB,QB,0.0,0.0,-2.45,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
braylon-braxton-1,Braylon Braxton,Marshall,2024,QB,QB,11.0,0.0,-2.45,11.0,11.0,124.0,206.0,1624.0,19.0,2.0,154.9,7.9,134.0,610.0,4.0,610.0,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chase-massey-1,Chase Massey,Marshall,2024,QB,QB,0.0,0.0,-2.45,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cole-pennington-1,Cole Pennington,Marshall,2024,QB,QB,3.0,0.0,-2.45,3.0,3.0,5.0,7.0,57.0,1.0,0.0,187.0,8.1,2.0,10.0,0.0,10.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
colin-parachek-1,Colin Parachek,Marshall,2024,QB,QB,0.0,0.0,-2.45,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cortney-davis-2,Cortney Davis,Marshall,2024,QB,QB,0.0,0.0,-2.45,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacqai-long-1,JacQai Long,Marshall,2024,QB,QB,0.0,0.0,-2.45,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stone-earle-1,Stone Earle,Marshall,2024,QB,QB,9.0,0.0,-2.45,9.0,9.0,65.0,120.0,673.0,7.0,2.0,117.2,5.6,57.0,207.0,0.0,207.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
billy-edwards-jr-1,Billy Edwards Jr.,Maryland,2024,QB,QB,11.0,0.0,6.01,11.0,11.0,273.0,420.0,2881.0,15.0,9.0,130.1,6.9,81.0,148.0,5.0,136.0,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cameron-edge-1,Cameron Edge,Maryland,2024,QB,QB,2.0,0.0,6.01,2.0,,5.0,8.0,67.0,1.0,0.0,174.1,8.4,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
champ-long-1,Champ Long,Maryland,2024,QB,QB,1.0,0.0,6.01,1.0,1.0,1.0,2.0,10.0,0.0,0.0,92.0,5.0,1.0,-9.0,0.0,-9.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jayden-sauray-1,Jayden Sauray,Maryland,2024,QB,QB,0.0,0.0,6.01,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
khristian-martin-1,Khristian Martin,Maryland,2024,QB,QB,0.0,0.0,6.01,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mj-morris-1,MJ Morris,Maryland,2024,QB,QB,7.0,0.0,6.01,7.0,7.0,36.0,61.0,350.0,5.0,5.0,117.9,5.7,28.0,12.0,1.0,12.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roman-jensen-1,Roman Jensen,Maryland,2024,QB,QB,0.0,0.0,6.01,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aj-hairston-1,AJ Hairston,Massachusetts,2024,QB,QB,4.0,0.0,-2.35,4.0,4.0,40.0,73.0,480.0,5.0,0.0,132.6,6.6,24.0,-5.0,1.0,-5.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ahmad-haston-1,Ahmad Haston,Massachusetts,2024,QB,QB,5.0,0.0,-2.35,5.0,5.0,8.0,9.0,39.0,0.0,0.0,125.3,4.3,18.0,174.0,1.0,174.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
luke-lopresti-1,Luke Lopresti,Massachusetts,2024,QB,QB,0.0,0.0,-2.35,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-jankowski-1,Ryan Jankowski,Massachusetts,2024,QB,QB,0.0,0.0,-2.35,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taisun-phommachanh-1,Taisun Phommachanh,Massachusetts,2024,QB,QB,9.0,0.0,-2.35,9.0,9.0,132.0,234.0,1590.0,8.0,6.0,119.6,6.8,107.0,317.0,3.0,317.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
will-perry-1,Will Perry,Massachusetts,2024,QB,QB,1.0,0.0,-2.35,1.0,1.0,7.0,11.0,72.0,1.0,0.0,148.6,6.5,1.0,2.0,0.0,2.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arrington-maiden-1,Arrington Maiden,Memphis,2024,QB,QB,1.0,0.0,-5.6,,1.0,,,,,,,,1.0,-3.0,0.0,-3.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cade-cunningham-1,Cade Cunningham,Memphis,2024,QB,QB,0.0,0.0,-5.6,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harris-boyd-1,Harris Boyd,Memphis,2024,QB,QB,3.0,0.0,-5.6,3.0,3.0,1.0,1.0,14.0,0.0,0.0,217.6,14.0,1.0,4.0,1.0,4.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
