Player_ID,Player,pos_norm,latest_school,schools_played,seasons_count,games_total,sos_season_weighted,award_count,awards,heisman_finish,games_defense,games_pff,tackles_combined,tackles_loss,sacks,def_int,pass_defended,fumbles_forced,award_aa,award_aac_defensive_player_of_the_year,award_acc_defensive_player_of_the_year,award_bednarik,award_big_12_defensive_player_of_the_year,award_big_ten_defensive_player_of_the_year,award_bronko_nagurski_award_most_outstanding_defensive_player,award_cusa_defensive_player_of_the_year,award_chuck_bednarik_award_defensive_player_of_the_year,award_john_outland_trophy_most_outstanding_interior_lineman,award_mac_defensive_player_of_the_year,award_mwc_defensive_player_of_the_year,award_nagurski,award_pac_12_defensive_player_of_the_year,award_ronnie_lott_trophy_defensive_impact_player_of_the_year,award_sec_defensive_player_of_the_year,award_sun_belt_defensive_player_of_the_year,award_sun_belt_player_of_the_year,award_ted_hendricks_award_defensive_end_of_the_year_award,award_vern_smith_leadership_award,award_vince_lombardi_award_lineman_of_the_year
jacob-bandes-1,Jacob Bandes,IDL,Washington,Washington,6,58.0,3.029827586206897,0.0,,0,57.0,53.0,81.0,3.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jalen-logan-redding-1,Jalen Logan-Redding,IDL,Minnesota,Minnesota,6,58.0,2.671206896551724,0.0,,0,52.0,54.0,89.0,10.5,4.0,0.0,7.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jayden-peevy-1,Jayden Peevy,IDL,Texas A&M,Texas A&M,5,58.0,4.637931034482759,0.0,,0,58.0,53.0,138.0,20.0,7.5,1.0,7.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
julian-rochester-1,Julian Rochester,IDL,Georgia,Georgia,6,58.0,5.6898275862068965,0.0,,0,58.0,46.0,107.0,9.5,5.5,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
julius-turner-1,Julius Turner,IDL,Rutgers,Rutgers,5,58.0,4.5441379310344825,0.0,,0,58.0,57.0,179.0,20.5,6.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kingsley-jonathan-1,Kingsley Jonathan,IDL,Syracuse,Syracuse,5,58.0,1.8132758620689655,0.0,,0,56.0,55.0,102.0,21.5,15.0,0.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kobe-hilton-1,Kobe Hilton,IDL,Miami (OH),Miami (OH),6,58.0,-4.59,0.0,,0,56.0,52.0,103.0,9.0,2.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lawrence-johnson-6,Lawrence Johnson,IDL,Auburn,Auburn|Purdue,5,58.0,3.1958620689655173,0.0,,0,58.0,54.0,100.0,10.5,3.5,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mykol-clark-1,Mykol Clark,IDL,Louisiana Tech,Louisiana Tech,5,58.0,-5.183620689655172,0.0,,0,58.0,56.0,127.0,18.0,5.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
owen-porter-1,Owen Porter,IDL,Marshall,Marshall,6,58.0,-3.3270689655172414,0.0,,0,58.0,52.0,187.0,43.5,19.0,1.0,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sam-burton-1,Sam Burton,IDL,Marshall,Marshall,6,58.0,-3.1193103448275865,0.0,,0,58.0,54.0,141.0,22.5,18.0,0.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ty-hamilton-2,Ty Hamilton,IDL,Ohio State,Ohio State,5,58.0,6.605862068965517,0.0,,0,55.0,52.0,116.0,13.0,8.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
braden-fiske-1,Braden Fiske,IDL,Florida State,Florida State|Western Michigan,6,57.0,-1.8524561403508772,0.0,,0,56.0,54.0,192.0,36.0,19.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cam-goode-1,Cam Goode,IDL,Michigan,Michigan|UCF,5,57.0,0.7926315789473682,0.0,,0,57.0,51.0,85.0,16.5,8.0,1.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
camron-jackson-1,Camron Jackson,IDL,Florida,Florida|Memphis,5,57.0,0.6343859649122806,0.0,,0,57.0,46.0,120.0,9.5,4.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cory-durden-1,Cory Durden,IDL,North Carolina State,Florida State|North Carolina State,6,57.0,2.2242105263157894,0.0,,0,57.0,55.0,126.0,20.0,11.0,0.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
derrick-tangelo-1,Derrick Tangelo,IDL,Penn State,Duke|Penn State,5,57.0,2.6559649122807016,0.0,,0,57.0,55.0,143.0,17.5,6.5,0.0,2.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jabari-taylor-1,Jabari Taylor,IDL,Cincinnati,Cincinnati,6,57.0,-0.2521052631578948,0.0,,0,56.0,50.0,109.0,15.5,6.5,0.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacques-bristol-1,Jacques Bristol,IDL,Central Michigan,Central Michigan,5,57.0,-2.5770175438596494,0.0,,0,57.0,54.0,144.0,28.0,13.0,0.0,6.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jermayne-lole-1,Jermayne Lole,IDL,Texas,Arizona State|Louisville|Texas,7,57.0,3.490877192982456,0.0,,0,56.0,50.0,179.0,28.5,12.5,0.0,10.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
latrell-jean-1,Latrell Jean,IDL,Temple,Florida Atlantic|Temple,6,57.0,-4.855263157894737,0.0,,0,56.0,56.0,86.0,17.0,6.5,1.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marley-cook-1,Marley Cook,IDL,Miami (FL),Miami (FL)|Middle Tennessee State,6,57.0,-3.852631578947369,0.0,,0,57.0,53.0,70.0,19.0,10.5,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nate-clifton-1,Nate Clifton,IDL,USC,USC|Vanderbilt,6,57.0,4.847368421052632,0.0,,0,56.0,56.0,114.0,14.5,8.5,1.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nico-ezidore-1,Nico Ezidore,IDL,Texas State,Texas State,5,57.0,-3.6715789473684213,0.0,,0,55.0,57.0,195.0,28.5,8.5,0.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robert-cooper-2,Robert Cooper,IDL,Florida State,Florida State,5,57.0,2.5007017543859646,0.0,,0,57.0,53.0,123.0,13.0,2.5,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
soane-toia-1,Soane Toia,IDL,San Jose State,San Jose State,5,57.0,-4.059473684210527,0.0,,0,57.0,53.0,153.0,26.5,12.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tre-williams-4,Tre Williams,IDL,Michigan,Clemson|Michigan,6,57.0,3.773333333333333,0.0,,0,57.0,52.0,55.0,15.5,4.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyrone-truesdell-1,Tyrone Truesdell,IDL,Florida,Auburn|Florida,5,57.0,6.105263157894737,0.0,,0,56.0,53.0,79.0,9.0,3.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
weston-kramer-1,Weston Kramer,IDL,Indiana,Indiana|Northern Illinois,5,57.0,0.9136842105263159,0.0,,0,57.0,54.0,132.0,17.5,5.5,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zach-williams-6,Zach Williams,IDL,Arkansas,Arkansas,5,57.0,5.222280701754387,0.0,,0,56.0,55.0,100.0,13.5,8.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anthony-montalvo-1,Anthony Montalvo,IDL,UCF,UCF,6,56.0,-1.3639285714285714,0.0,,0,55.0,52.0,129.0,16.5,6.0,0.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
braxton-fely-1,Braxton Fely,IDL,Boise State,Boise State,4,56.0,-2.1350000000000002,0.0,,0,56.0,43.0,67.0,20.0,14.0,0.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
charles-coleman-iii-1,Charles Coleman III,IDL,South Alabama,South Alabama,5,56.0,-4.294642857142857,0.0,,0,56.0,54.0,94.0,17.0,8.5,0.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
demonte-capehart-1,Demonte Capehart,IDL,Clemson,Clemson,6,56.0,2.8249999999999997,0.0,,0,52.0,48.0,72.0,13.5,3.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dontrez-brown-1,Dontrez Brown,IDL,Bowling Green,Bowling Green,5,56.0,-3.29,0.0,,0,56.0,53.0,110.0,10.5,5.5,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jayson-ademilola-1,Jayson Ademilola,IDL,Notre Dame,Notre Dame,5,56.0,3.593928571428571,0.0,,0,56.0,50.0,135.0,20.0,7.5,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan-branch-1,Jordan Branch,IDL,Middle Tennessee State,Middle Tennessee State,6,56.0,-4.463928571428572,0.0,,0,53.0,52.0,87.0,9.5,1.5,1.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan-porter-2,Jordan Porter,IDL,Bowling Green,Bowling Green,5,56.0,-3.29,0.0,,0,56.0,53.0,68.0,9.0,7.5,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
khris-banks-1,Khris Banks,IDL,Boston College,Boston College|Temple,6,56.0,-0.08535714285714288,0.0,,0,56.0,54.0,99.0,11.0,4.5,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malcolm-ray-1,Malcolm Ray,IDL,Rutgers,Florida State|Rutgers,6,56.0,2.565892857142857,0.0,,0,56.0,51.0,87.0,12.5,4.5,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mario-kendricks-1,Mario Kendricks,IDL,Virginia Tech,Virginia Tech,5,56.0,0.17785714285714294,0.0,,0,56.0,54.0,67.0,16.0,7.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quincy-ledet-jr-1,Quincy Ledet Jr.,IDL,Texas Tech,Louisiana-Monroe|Texas Tech,5,56.0,0.31803571428571437,0.0,,0,55.0,55.0,118.0,9.0,4.5,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyarise-stevenson-1,Tyarise Stevenson,IDL,Tulsa,Tulsa,5,56.0,0.28535714285714275,0.0,,0,56.0,52.0,109.0,10.0,3.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyler-davis-4,Tyler Davis,IDL,Clemson,Clemson,5,56.0,2.7530357142857143,0.0,,0,56.0,47.0,144.0,29.5,16.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vernon-broughton-1,Vernon Broughton,IDL,Texas,Texas,5,56.0,6.682142857142858,0.0,,0,56.0,50.0,70.0,11.5,6.5,0.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cade-hall-1,Cade Hall,IDL,San Jose State,San Jose State,5,55.0,-3.4821818181818185,1.0,MWC Defensive Player of the Year,0,55.0,53.0,184.0,42.0,25.5,1.0,2.0,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
anthony-booker-jr-1,Anthony Booker Jr.,IDL,SMU,Arkansas|Maryland|SMU,6,55.0,3.238545454545455,0.0,,0,54.0,51.0,82.0,13.0,2.5,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anthony-hawkins-2,Anthony Hawkins,IDL,Bowling Green,Bowling Green,5,55.0,-3.262,0.0,,0,55.0,52.0,155.0,21.0,9.0,0.0,7.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
austin-ertl-1,Austin Ertl,IDL,Miami (OH),Miami (OH),5,55.0,-4.1507272727272735,0.0,,0,55.0,50.0,121.0,8.0,3.0,0.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bill-norton-2,Bill Norton,IDL,Texas,Arizona|Georgia|Texas,6,55.0,5.686181818181819,0.0,,0,55.0,43.0,59.0,7.5,1.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calvin-avery-1,Calvin Avery,IDL,Illinois,Illinois,5,55.0,2.058909090909091,0.0,,0,55.0,52.0,74.0,6.5,2.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
davin-vann-1,Davin Vann,IDL,North Carolina State,North Carolina State,5,55.0,1.492,0.0,,0,55.0,52.0,144.0,33.5,20.5,0.0,7.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deangelo-carter-1,DeAngelo Carter,IDL,Auburn,Auburn|Minnesota|Texas,6,55.0,2.8796363636363638,0.0,,0,55.0,0.0,69.0,11.0,5.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dquan-douse-1,D'Quan Douse,IDL,Michigan State,Georgia Tech|Michigan State,6,55.0,3.4350909090909094,0.0,,0,55.0,50.0,94.0,14.0,6.5,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elijah-simmons-1,Elijah Simmons,IDL,Tennessee,Tennessee,6,55.0,4.363636363636363,0.0,,0,52.0,53.0,59.0,7.0,0.5,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ethan-hurkett-1,Ethan Hurkett,IDL,Iowa,Iowa,6,55.0,2.427454545454545,0.0,,0,55.0,51.0,163.0,30.5,15.5,1.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hale-motuapuaka-1,Hale Motu'apuaka,IDL,Utah State,Utah State,5,55.0,-2.8507272727272728,0.0,,0,55.0,51.0,114.0,22.0,10.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaxon-player-1,Jaxon Player,IDL,Baylor,Baylor|Tulsa,5,55.0,1.2443636363636363,0.0,,0,55.0,50.0,155.0,36.0,8.5,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeremy-darvin-1,Jeremy Darvin,IDL,Western Kentucky,Western Kentucky,5,55.0,-5.742,0.0,,0,55.0,52.0,110.0,15.0,9.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan-jefferson-4,Jordan Jefferson,IDL,LSU,LSU|West Virginia,5,55.0,4.065818181818182,0.0,,0,55.0,51.0,90.0,21.5,6.0,0.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justin-eboigbe-1,Justin Eboigbe,IDL,Alabama,Alabama,5,55.0,0.510909090909091,0.0,,0,55.0,47.0,123.0,16.0,9.0,1.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kenean-caldwell-1,Kenean Caldwell,IDL,Kansas,Kansas,6,55.0,4.197272727272727,0.0,,0,47.0,54.0,42.0,7.0,1.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyron-mims-1,Kyron Mims,IDL,Louisiana,Ball State|Louisiana,6,55.0,-2.946,0.0,,0,55.0,38.0,72.0,3.0,1.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robi-stuart-1,Robi Stuart,IDL,Central Michigan,Central Michigan,7,55.0,-2.256,0.0,,0,55.0,48.0,112.0,19.5,7.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stanley-taufoou-1,Stanley Ta'ufo'ou,IDL,Arizona,Arizona|USC,6,55.0,3.1943636363636365,0.0,,0,53.0,52.0,87.0,11.5,3.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
timmy-horne-1,Timmy Horne,IDL,Kansas State,Charlotte|Kansas State,5,55.0,-4.0092727272727275,0.0,,0,55.0,54.0,121.0,17.0,4.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tony-bradford-jr-1,Tony Bradford Jr.,IDL,Texas Tech,Texas Tech,5,55.0,3.6900000000000004,0.0,,0,55.0,52.0,148.0,30.5,15.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyle-kennard-1,Kyle Kennard,IDL,South Carolina,Georgia Tech|South Carolina,5,54.0,3.736666666666667,4.0,AA|Bronko Nagurski Award [Most Outstanding Defensive Player]|Nagurski|SEC Defensive Player of the Year,0,54.0,54.0,143.0,37.0,24.0,1.0,1.0,5.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
aaron-lewis-4,Aaron Lewis,IDL,Rutgers,Rutgers,5,54.0,3.961851851851852,0.0,,0,54.0,52.0,176.0,21.0,10.5,0.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
akelo-stone-1,Akelo Stone,IDL,Georgia Tech,Georgia Tech|Ole Miss,6,54.0,2.853333333333333,0.0,,0,53.0,51.0,78.0,16.5,10.0,0.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
akial-byers-1,Akial Byers,IDL,Missouri,Missouri,5,54.0,3.6353703703703704,0.0,,0,53.0,53.0,79.0,9.5,2.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brandon-brown-10,Brandon Brown,IDL,UTSA,UTSA,4,54.0,-2.275,0.0,,0,54.0,48.0,93.0,22.5,6.5,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chris-turner-4,Chris Turner,IDL,Missouri,Missouri,5,54.0,3.5794444444444444,0.0,,0,54.0,53.0,65.0,7.5,4.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
debraylon-carroll-1,De'braylon Carroll,IDL,Texas Tech,Rice|Texas Tech,6,54.0,-2.667222222222222,0.0,,0,54.0,51.0,119.0,22.0,7.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dominic-bailey-2,Dominic Bailey,IDL,Tennessee,Tennessee,6,54.0,3.1172222222222223,0.0,,0,54.0,50.0,76.0,12.5,8.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greg-gaines-2,Greg Gaines,IDL,Washington,Washington,4,54.0,3.4066666666666663,0.0,,0,54.0,48.0,148.0,20.5,8.5,1.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacobian-guillory-1,Jacobian Guillory,IDL,LSU,LSU,6,54.0,5.517592592592592,0.0,,0,53.0,49.0,72.0,6.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jonathan-wilson-1,Jonathan Wilson,IDL,Memphis,Memphis,4,54.0,-1.2731481481481481,0.0,,0,54.0,47.0,100.0,26.0,15.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan-bertagnole-1,Jordan Bertagnole,IDL,Wyoming,Wyoming,5,54.0,-3.9705555555555554,0.0,,0,54.0,52.0,205.0,25.0,11.0,0.0,3.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan-van-den-berg-1,Jordan Van Den Berg,IDL,Georgia Tech,Georgia Tech|Penn State,5,54.0,3.807037037037037,0.0,,0,54.0,48.0,93.0,20.0,6.5,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kameron-butler-1,Kameron Butler,IDL,Virginia,Miami (OH)|Virginia,6,54.0,-0.8740740740740741,0.0,,0,54.0,0.0,172.0,40.5,21.5,1.0,3.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kameron-hamilton-1,Kameron Hamilton,IDL,Tulane,Tulane,4,54.0,-0.5044444444444445,0.0,,0,54.0,48.0,90.0,16.5,12.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kevon-darton-1,Kevon Darton,IDL,Arizona,Arizona|Syracuse,5,54.0,1.6835185185185184,0.0,,0,54.0,50.0,122.0,12.0,5.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
markell-utsey-1,Markell Utsey,IDL,Arkansas,Arkansas|Missouri,6,54.0,3.2372222222222224,0.0,,0,53.0,53.0,54.0,6.0,2.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maverick-hansen-1,Maverick Hansen,IDL,Michigan State,Michigan State,6,54.0,5.871296296296297,0.0,,0,53.0,53.0,104.0,9.5,5.5,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
naim-rodman-1,Na'im Rodman,IDL,Washington State,Colorado|Washington State,5,54.0,3.9355555555555553,0.0,,0,53.0,53.0,83.0,7.0,1.5,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nusi-malani-1,Nusi Malani,IDL,Washington State,Virginia|Washington State,5,54.0,0.5462962962962963,0.0,,0,53.0,51.0,62.0,9.5,6.5,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phidarian-mathis-1,Phidarian Mathis,IDL,Alabama,Alabama,5,54.0,0.6244444444444445,0.0,,0,54.0,45.0,129.0,17.5,10.5,0.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rayshaun-benny-1,Rayshaun Benny,IDL,Michigan,Michigan,5,54.0,5.784074074074074,0.0,,0,54.0,47.0,107.0,12.0,4.0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sam-taimani-1,Sam Taimani,IDL,Oregon,Oregon|Washington,6,54.0,1.6972222222222224,0.0,,0,54.0,0.0,107.0,6.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyler-clark-3,Tyler Clark,IDL,Georgia,Georgia,4,54.0,5.3314814814814815,0.0,,0,54.0,47.0,119.0,19.5,6.5,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyler-manoa-1,Tyler Manoa,IDL,Arizona,Arizona|UCLA,5,54.0,2.7972222222222225,0.0,,0,54.0,51.0,81.0,3.0,2.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wykevious-thomas-1,Wy'Kevious Thomas,IDL,South Alabama,South Alabama,5,54.0,-4.021111111111111,0.0,,0,54.0,0.0,127.0,10.5,5.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zane-durant-1,Zane Durant,IDL,Penn State,Penn State,4,54.0,4.981851851851851,0.0,,0,54.0,49.0,89.0,22.0,10.0,1.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
derrick-brown-6,Derrick Brown,IDL,Auburn,Auburn,4,53.0,6.303962264150944,3.0,AA|Ronnie Lott Trophy [Defensive IMPACT Player of the Year]|SEC Defensive Player of the Year,0,53.0,48.0,170.0,33.5,13.0,0.0,8.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
andrew-williams-5,Andrew Williams,IDL,Auburn,Auburn,4,53.0,5.732452830188679,0.0,,0,53.0,43.0,71.0,8.5,5.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ben-kimpler-1,Ben Kimpler,IDL,Miami (OH),Miami (OH),5,53.0,-3.003962264150943,0.0,,0,52.0,50.0,127.0,23.5,7.5,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brendon-evers-1,Brendon Evers,IDL,Oklahoma State,Oklahoma State,6,53.0,4.163396226415094,0.0,,0,53.0,46.0,46.0,7.5,4.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byron-young-1,Byron Young,IDL,Alabama,Alabama,4,53.0,0.6892452830188679,0.0,,0,53.0,46.0,139.0,22.5,8.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chantz-williams-1,Chantz Williams,IDL,Charlotte,Charlotte|Miami (FL),5,53.0,1.2284905660377359,0.0,,0,53.0,48.0,62.0,12.5,6.5,0.0,8.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
davon-hamilton-1,Davon Hamilton,IDL,Ohio State,Ohio State,5,53.0,6.419433962264152,0.0,,0,53.0,46.0,66.0,21.0,7.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
