Player_ID,Player,School,Year,pos,pos_norm,games_total,award_count,sos,games_rushing,games_receiving,rush_att,rush_yds,rush_td,rec,rec_yds,rec_td,yds_from_scrimmage,scrim_td,awards,heisman_finish,award_aa,award_john_mackey_award_most_outstanding_tight_end,award_mac_offensive_player_of_the_year,award_vern_smith_leadership_award
jaelyn-lay-1,Jaelyn Lay,Massachusetts,2024,TE,TE,11.0,0.0,-2.35,,10.0,,,,2.0,17.0,0.0,,,,0,0,0,0,0
john-condakes-1,John Condakes,Massachusetts,2024,TE,TE,0.0,0.0,-2.35,,,,,,,,,,,,0,0,0,0,0
magnus-von-saldern-1,Magnus von Saldern,Massachusetts,2024,TE,TE,0.0,0.0,-2.35,,,,,,,,,,,,0,0,0,0,0
matt-smith-8,Matt Smith,Massachusetts,2024,TE,TE,6.0,0.0,-2.35,,6.0,,,,3.0,38.0,0.0,,,,0,0,0,0,0
noah-staples-1,Noah Staples,Massachusetts,2024,TE,TE,0.0,0.0,-2.35,,,,,,,,,,,,0,0,0,0,0
owen-anderson-1,Owen Anderson,Massachusetts,2024,TE,TE,12.0,0.0,-2.35,,12.0,,,,2.0,13.0,1.0,,,,0,0,0,0,0
andrew-martin-3,Andrew Martin,Memphis,2024,TE,TE,0.0,0.0,-5.6,,,,,,,,,,,,0,0,0,0,0
anthony-landphere-2,Anthony Landphere,Memphis,2024,TE,TE,13.0,0.0,-5.6,,13.0,,,,33.0,379.0,4.0,,,,0,0,0,0,0
brendan-doyle-2,Brendan Doyle,Memphis,2024,TE,TE,13.0,0.0,-5.6,,13.0,,,,13.0,105.0,3.0,,,,0,0,0,0,0
christian-ross-1,Christian Ross,Memphis,2024,TE,TE,1.0,0.0,-5.6,,,,,,,,,,,,0,0,0,0,0
darien-bell-1,Darien Bell,Memphis,2024,TE,TE,0.0,0.0,-5.6,,,,,,,,,,,,0,0,0,0,0
jamauri-chislom-1,Jamauri Chislom,Memphis,2024,TE,TE,13.0,0.0,-5.6,,13.0,,,,1.0,3.0,1.0,,,,0,0,0,0,0
luke-logan-2,Luke Logan,Memphis,2024,TE,TE,0.0,0.0,-5.6,,,,,,,,,,,,0,0,0,0,0
cam-mccormick-1,Cam McCormick,Miami (FL),2024,TE,TE,13.0,0.0,1.58,,13.0,,,,6.0,42.0,3.0,,,,0,0,0,0,0
dylan-reiman-1,Dylan Reiman,Miami (FL),2024,TE,TE,0.0,0.0,1.58,,,,,,,,,,,,0,0,0,0,0
elija-lofton-1,Elija Lofton,Miami (FL),2024,TE,TE,13.0,0.0,1.58,13.0,13.0,2.0,30.0,1.0,9.0,150.0,1.0,180.0,2.0,,0,0,0,0,0
elijah-arroyo-1,Elijah Arroyo,Miami (FL),2024,TE,TE,13.0,0.0,1.58,,13.0,,,,35.0,590.0,7.0,,,,0,0,0,0,0
hunter-carver-1,Hunter Carver,Miami (FL),2024,TE,TE,0.0,0.0,1.58,,,,,,,,,,,,0,0,0,0,0
jackson-carver-1,Jackson Carver,Miami (FL),2024,TE,TE,3.0,0.0,1.58,,,,,,,,,,,,0,0,0,0,0
owen-ruskavich-1,Owen Ruskavich,Miami (FL),2024,TE,TE,3.0,0.0,1.58,,,,,,,,,,,,0,0,0,0,0
riley-williams-3,Riley Williams,Miami (FL),2024,TE,TE,11.0,0.0,1.58,,10.0,,,,7.0,115.0,0.0,,,,0,0,0,0,0
brian-shane-1,Brian Shane,Miami (OH),2024,TE,TE,8.0,0.0,-2.35,,8.0,,,,1.0,12.0,0.0,,,,0,0,0,0,0
chase-becker-1,Chase Becker,Miami (OH),2024,TE,TE,0.0,0.0,-2.35,,,,,,,,,,,,0,0,0,0,0
connor-briggs-1,Connor Briggs,Miami (OH),2024,TE,TE,12.0,0.0,-2.35,,12.0,,,,1.0,5.0,1.0,,,,0,0,0,0,0
hunter-teal-1,Hunter Teal,Miami (OH),2024,TE,TE,0.0,0.0,-2.35,,,,,,,,,,,,0,0,0,0,0
jack-coldiron-1,Jack Coldiron,Miami (OH),2024,TE,TE,12.0,0.0,-2.35,,12.0,,,,13.0,139.0,0.0,,,,0,0,0,0,0
preston-daniel-1,Preston Daniel,Miami (OH),2024,TE,TE,13.0,0.0,-2.35,,13.0,,,,2.0,12.0,0.0,,,,0,0,0,0,0
vaughn-johnson-1,Vaughn Johnson,Miami (OH),2024,TE,TE,0.0,0.0,-2.35,,,,,,,,,,,,0,0,0,0,0
zach-meeks-1,Zach Meeks,Miami (OH),2024,TE,TE,0.0,0.0,-2.35,,,,,,,,,,,,0,0,0,0,0
brady-prieskorn-1,Brady Prieskorn,Michigan,2024,TE,TE,0.0,0.0,9.38,,,,,,,,,,,,0,0,0,0,0
colston-loveland-1,Colston Loveland,Michigan,2024,TE,TE,10.0,0.0,9.38,10.0,10.0,1.0,-2.0,0.0,56.0,582.0,5.0,580.0,5.0,,0,0,0,0,0
deakon-tonielli-1,Deakon Tonielli,Michigan,2024,TE,TE,0.0,0.0,9.38,,,,,,,,,,,,0,0,0,0,0
grayson-dee-1,Grayson Dee,Michigan,2024,TE,TE,0.0,0.0,9.38,,,,,,,,,,,,0,0,0,0,0
hogan-hansen-1,Hogan Hansen,Michigan,2024,TE,TE,10.0,0.0,9.38,,10.0,,,,7.0,78.0,1.0,,,,0,0,0,0,0
jalen-hoffman-1,Jalen Hoffman,Michigan,2024,TE,TE,3.0,0.0,9.38,,,,,,,,,,,,0,0,0,0,0
marlin-klein-1,Marlin Klein,Michigan,2024,TE,TE,13.0,0.0,9.38,,13.0,,,,13.0,108.0,0.0,,,,0,0,0,0,0
max-bredeson-1,Max Bredeson,Michigan,2024,TE,TE,13.0,0.0,9.38,,13.0,,,,3.0,24.0,0.0,,,,0,0,0,0,0
noah-howes-1,Noah Howes,Michigan,2024,TE,TE,0.0,0.0,9.38,,,,,,,,,,,,0,0,0,0,0
zach-marshall-1,Zach Marshall,Michigan,2024,TE,TE,13.0,0.0,9.38,,,,,,,,,,,,0,0,0,0,0
ademola-faleye-1,Ademola Faleye,Michigan State,2024,TE,TE,12.0,0.0,5.54,,11.0,,,,2.0,18.0,0.0,,,,0,0,0,0,0
brennan-parachek-1,Brennan Parachek,Michigan State,2024,TE,TE,12.0,0.0,5.54,,12.0,,,,8.0,63.0,0.0,,,,0,0,0,0,0
charlie-baker-1,Charlie Baker,Michigan State,2024,TE,TE,0.0,0.0,5.54,,,,,,,,,,,,0,0,0,0,0
jack-velling-1,Jack Velling,Michigan State,2024,TE,TE,12.0,0.0,5.54,,12.0,,,,36.0,411.0,1.0,,,,0,0,0,0,0
jaxson-wilson-1,Jaxson Wilson,Michigan State,2024,TE,TE,0.0,0.0,5.54,,,,,,,,,,,,0,0,0,0,0
michael-masunas-1,Michael Masunas,Michigan State,2024,TE,TE,4.0,0.0,5.54,,4.0,,,,4.0,37.0,0.0,,,,0,0,0,0,0
reeves-taylor-1,Reeves Taylor,Michigan State,2024,TE,TE,0.0,0.0,5.54,,,,,,,,,,,,0,0,0,0,0
tyneil-hopper-1,Tyneil Hopper,Michigan State,2024,TE,TE,6.0,0.0,5.54,,,,,,,,,,,,0,0,0,0,0
wyatt-hook-1,Wyatt Hook,Michigan State,2024,TE,TE,0.0,0.0,5.54,,,,,,,,,,,,0,0,0,0,0
bobby-council-1,Bobby Council,Middle Tennessee State,2024,TE,TE,0.0,0.0,-7.26,,,,,,,,,,,,0,0,0,0,0
brody-benke-1,Brody Benke,Middle Tennessee State,2024,TE,TE,1.0,0.0,-7.26,,,,,,,,,,,,0,0,0,0,0
christopher-kaup-1,Christopher Kaup,Middle Tennessee State,2024,TE,TE,0.0,0.0,-7.26,,,,,,,,,,,,0,0,0,0,0
daniel-gonzalez-2,Daniel Gonzalez,Middle Tennessee State,2024,TE,TE,5.0,0.0,-7.26,,,,,,,,,,,,0,0,0,0,0
evan-poticher-1,Evan Poticher,Middle Tennessee State,2024,TE,TE,8.0,0.0,-7.26,,8.0,,,,6.0,45.0,0.0,,,,0,0,0,0,0
holden-willis-1,Holden Willis,Middle Tennessee State,2024,TE,TE,11.0,0.0,-7.26,,11.0,,,,53.0,871.0,6.0,,,,0,0,0,0,0
ryan-hoerstkamp-1,Ryan Hoerstkamp,Middle Tennessee State,2024,TE,TE,12.0,0.0,-7.26,,12.0,,,,1.0,1.0,0.0,,,,0,0,0,0,0
sawyer-lovvern-1,Sawyer Lovvern,Middle Tennessee State,2024,TE,TE,0.0,0.0,-7.26,,,,,,,,,,,,0,0,0,0,0
slade-alexander-1,Slade Alexander,Middle Tennessee State,2024,TE,TE,11.0,0.0,-7.26,,,,,,,,,,,,0,0,0,0,0
taharin-sudderth-1,Taharin Sudderth,Middle Tennessee State,2024,TE,TE,10.0,0.0,-7.26,,10.0,,,,3.0,16.0,0.0,,,,0,0,0,0,0
frank-bierman-1,Frank Bierman,Minnesota,2024,TE,TE,13.0,0.0,4.5,,13.0,,,,1.0,13.0,0.0,,,,0,0,0,0,0
jack-disano-1,Jack DiSano,Minnesota,2024,TE,TE,3.0,0.0,4.5,,,,,,,,,,,,0,0,0,0,0
jacob-simpson-1,Jacob Simpson,Minnesota,2024,TE,TE,0.0,0.0,4.5,,,,,,,,,,,,0,0,0,0,0
jameson-geers-1,Jameson Geers,Minnesota,2024,TE,TE,13.0,0.0,4.5,,13.0,,,,28.0,290.0,4.0,,,,0,0,0,0,0
julian-johnson-2,Julian Johnson,Minnesota,2024,TE,TE,1.0,0.0,4.5,,,,,,,,,,,,0,0,0,0,0
nathan-jones-4,Nathan Jones,Minnesota,2024,TE,TE,5.0,0.0,4.5,,5.0,,,,1.0,10.0,0.0,,,,0,0,0,0,0
nick-kallerup-1,Nick Kallerup,Minnesota,2024,TE,TE,13.0,0.0,4.5,,13.0,,,,9.0,117.0,0.0,,,,0,0,0,0,0
pierce-walsh-1,Pierce Walsh,Minnesota,2024,TE,TE,0.0,0.0,4.5,,,,,,,,,,,,0,0,0,0,0
sam-peters-1,Sam Peters,Minnesota,2024,TE,TE,0.0,0.0,4.5,,,,,,,,,,,,0,0,0,0,0
cameron-ball-2,Cameron Ball,Mississippi State,2024,TE,TE,12.0,0.0,6.53,,,,,,,,,,,,0,0,0,0,0
jacorey-whitted-1,Jacorey Whitted,Mississippi State,2024,TE,TE,0.0,0.0,6.53,,,,,,,,,,,,0,0,0,0,0
josh-washington-1,Josh Washington,Mississippi State,2024,TE,TE,0.0,0.0,6.53,,,,,,,,,,,,0,0,0,0,0
justin-ball-1,Justin Ball,Mississippi State,2024,TE,TE,12.0,0.0,6.53,,12.0,,,,9.0,77.0,0.0,,,,0,0,0,0,0
nick-lauderdale-1,Nick Lauderdale,Mississippi State,2024,TE,TE,12.0,0.0,6.53,,,,,,,,,,,,0,0,0,0,0
rayfield-lotten-1,Rayfield Lotten,Mississippi State,2024,TE,TE,0.0,0.0,6.53,,,,,,,,,,,,0,0,0,0,0
samuel-paxton-1,Samuel Paxton,Mississippi State,2024,TE,TE,0.0,0.0,6.53,,,,,,,,,,,,0,0,0,0,0
semaj-parker-1,Semaj Parker,Mississippi State,2024,TE,TE,0.0,0.0,6.53,,,,,,,,,,,,0,0,0,0,0
seydou-traore-1,Seydou Traore,Mississippi State,2024,TE,TE,12.0,0.0,6.53,,12.0,,,,34.0,361.0,1.0,,,,0,0,0,0,0
adam-molitor-1,Adam Molitor,Missouri,2024,TE,TE,0.0,0.0,3.18,,,,,,,,,,,,0,0,0,0,0
brett-norfleet-1,Brett Norfleet,Missouri,2024,TE,TE,11.0,0.0,3.18,,11.0,,,,26.0,235.0,2.0,,,,0,0,0,0,0
jordon-harris-1,Jordon Harris,Missouri,2024,TE,TE,12.0,0.0,3.18,,12.0,,,,5.0,48.0,0.0,,,,0,0,0,0,0
jude-james-1,Jude James,Missouri,2024,TE,TE,2.0,0.0,3.18,,,,,,,,,,,,0,0,0,0,0
tucker-miller-1,Tucker Miller,Missouri,2024,TE,TE,0.0,0.0,3.18,,,,,,,,,,,,0,0,0,0,0
tyler-stephens-3,Tyler Stephens,Missouri,2024,TE,TE,13.0,0.0,3.18,,13.0,,,,4.0,22.0,0.0,,,,0,0,0,0,0
whit-hafer-1,Whit Hafer,Missouri,2024,TE,TE,1.0,0.0,3.18,,,,,,,,,,,,0,0,0,0,0
braylon-green-1,Braylon Green,Navy,2024,TE,TE,0.0,0.0,-2.02,,,,,,,,,,,,0,0,0,0,0
cody-howard-1,Cody Howard,Navy,2024,TE,TE,9.0,0.0,-2.02,,9.0,,,,4.0,60.0,1.0,,,,0,0,0,0,0
dj-donovan-2,D.J. Donovan,Navy,2024,TE,TE,3.0,0.0,-2.02,,,,,,,,,,,,0,0,0,0,0
jake-norris-3,Jake Norris,Navy,2024,TE,TE,10.0,0.0,-2.02,,10.0,,,,4.0,53.0,0.0,,,,0,0,0,0,0
myles-slade-1,Myles Slade,Navy,2024,TE,TE,1.0,0.0,-2.02,,1.0,,,,1.0,14.0,0.0,,,,0,0,0,0,0
thomas-scully-2,Thomas Scully,Navy,2024,TE,TE,13.0,0.0,-2.02,,13.0,,,,1.0,20.0,0.0,,,,0,0,0,0,0
tyler-edwards-3,Tyler Edwards,Navy,2024,TE,TE,0.0,0.0,-2.02,,,,,,,,,,,,0,0,0,0,0
aj-rollins-1,A.J. Rollins,Nebraska,2024,TE,TE,2.0,0.0,4.4,,,,,,,,,,,,0,0,0,0,0
cayden-echternach-1,Cayden Echternach,Nebraska,2024,TE,TE,1.0,0.0,4.4,,,,,,,,,,,,0,0,0,0,0
connor-schutt-1,Connor Schutt,Nebraska,2024,TE,TE,2.0,0.0,4.4,,,,,,,,,,,,0,0,0,0,0
danny-king-2,Danny King,Nebraska,2024,TE,TE,0.0,0.0,4.4,,,,,,,,,,,,0,0,0,0,0
eric-ingwerson-1,Eric Ingwerson,Nebraska,2024,TE,TE,1.0,0.0,4.4,,,,,,,,,,,,0,0,0,0,0
ian-flynt-1,Ian Flynt,Nebraska,2024,TE,TE,1.0,0.0,4.4,,,,,,,,,,,,0,0,0,0,0
luke-lindenmeyer-1,Luke Lindenmeyer,Nebraska,2024,TE,TE,13.0,0.0,4.4,,13.0,,,,5.0,50.0,0.0,,,,0,0,0,0,0
mac-markway-1,Mac Markway,Nebraska,2024,TE,TE,0.0,0.0,4.4,,,,,,,,,,,,0,0,0,0,0
nate-boerkircher-1,Nate Boerkircher,Nebraska,2024,TE,TE,12.0,0.0,4.4,,12.0,,,,6.0,102.0,0.0,,,,0,0,0,0,0
thomas-fidone-iii-1,Thomas Fidone II,Nebraska,2024,TE,TE,13.0,0.0,4.4,,13.0,,,,36.0,373.0,0.0,,,,0,0,0,0,0
andrew-savaiinaea-1,Andrew Savaiinaea,Nevada,2024,TE,TE,12.0,0.0,-1.5,,12.0,,,,6.0,35.0,0.0,,,,0,0,0,0,0
carter-eck-1,Carter Eck,Nevada,2024,TE,TE,0.0,0.0,-1.5,,,,,,,,,,,,0,0,0,0,0
hayden-george-1,Hayden George,Nevada,2024,TE,TE,1.0,0.0,-1.5,,,,,,,,,,,,0,0,0,0,0
jace-henry-2,Jace Henry,Nevada,2024,TE,TE,4.0,0.0,-1.5,,4.0,,,,7.0,49.0,2.0,,,,0,0,0,0,0
jayden-orourke-1,Jayden O'Rourke,Nevada,2024,TE,TE,6.0,0.0,-1.5,,,,,,,,,,,,0,0,0,0,0
oliver-stuart-1,Oliver Stuart,Nevada,2024,TE,TE,8.0,0.0,-1.5,,8.0,,,,3.0,21.0,0.0,,,,0,0,0,0,0
rory-morgan-2,Rory Morgan,Nevada,2024,TE,TE,0.0,0.0,-1.5,,,,,,,,,,,,0,0,0,0,0
christian-earls-1,Christian Earls,Nevada-Las Vegas,2024,TE,TE,4.0,0.0,-2.88,,,,,,,,,,,,0,0,0,0,0
christian-moore-1,Christian Moore,Nevada-Las Vegas,2024,TE,TE,13.0,0.0,-2.88,13.0,13.0,1.0,3.0,0.0,2.0,28.0,0.0,31.0,0.0,,0,0,0,0,0
cooper-haswell-1,Cooper Haswell,Nevada-Las Vegas,2024,TE,TE,1.0,0.0,-2.88,,,,,,,,,,,,0,0,0,0,0
davis-ambuehl-2,Davis Ambuehl,Nevada-Las Vegas,2024,TE,TE,0.0,0.0,-2.88,,,,,,,,,,,,0,0,0,0,0
jacob-beza-1,Jacob Beza,Nevada-Las Vegas,2024,TE,TE,0.0,0.0,-2.88,,,,,,,,,,,,0,0,0,0,0
jae-beasley-2,Jae Beasley,Nevada-Las Vegas,2024,TE,TE,10.0,0.0,-2.88,,,,,,,,,,,,0,0,0,0,0
kaleo-ballungay-1,Kaleo Ballungay,Nevada-Las Vegas,2024,TE,TE,14.0,0.0,-2.88,,14.0,,,,17.0,152.0,6.0,,,,0,0,0,0,0
matthew-greene-1,Matthew Greene,Nevada-Las Vegas,2024,TE,TE,3.0,0.0,-2.88,,,,,,,,,,,,0,0,0,0,0
everett-hunter-1,Everett Hunter,New Mexico,2024,TE,TE,4.0,0.0,-8.2,,,,,,,,,,,,0,0,0,0,0
isaiah-sillemon-1,Isaiah Sillemon,New Mexico,2024,TE,TE,12.0,0.0,-8.2,,,,,,,,,,,,0,0,0,0,0
magnus-geers-1,Magnus Geers,New Mexico,2024,TE,TE,0.0,0.0,-8.2,,,,,,,,,,,,0,0,0,0,0
trace-bruckler-1,Trace Bruckler,New Mexico,2024,TE,TE,12.0,0.0,-8.2,,12.0,,,,22.0,138.0,2.0,,,,0,0,0,0,0
vincent-santos-1,Vincent Santos,New Mexico,2024,TE,TE,11.0,0.0,-8.2,,,,,,,,,,,,0,0,0,0,0
adam-parks-1,Adam Parks,New Mexico State,2024,TE,TE,12.0,0.0,-8.47,,12.0,,,,2.0,58.0,0.0,,,,0,0,0,0,0
ethan-wood-3,Ethan Wood,New Mexico State,2024,TE,TE,0.0,0.0,-8.47,,,,,,,,,,,,0,0,0,0,0
hunter-talley-1,Hunter Talley,New Mexico State,2024,TE,TE,5.0,0.0,-8.47,,4.0,,,,3.0,34.0,0.0,,,,0,0,0,0,0
jerry-lydiatt-1,Jerry Lydiatt,New Mexico State,2024,TE,TE,11.0,0.0,-8.47,,10.0,,,,7.0,39.0,1.0,,,,0,0,0,0,0
mason-graham-3,Mason Graham,New Mexico State,2024,TE,TE,0.0,0.0,-8.47,,,,,,,,,,,,0,0,0,0,0
noah-armijo-1,Noah Armijo,New Mexico State,2024,TE,TE,0.0,0.0,-8.47,,,,,,,,,,,,0,0,0,0,0
trevor-stephens-1,Trevor Stephens,New Mexico State,2024,TE,TE,0.0,0.0,-8.47,,,,,,,,,,,,0,0,0,0,0
bryson-nesbit-1,Bryson Nesbit,North Carolina,2024,TE,TE,7.0,0.0,-0.64,,7.0,,,,24.0,264.0,3.0,,,,0,0,0,0,0
cal-tierney-1,Cal Tierney,North Carolina,2024,TE,TE,2.0,0.0,-0.64,,,,,,,,,,,,0,0,0,0,0
cort-halsey-1,Cort Halsey,North Carolina,2024,TE,TE,1.0,0.0,-0.64,,,,,,,,,,,,0,0,0,0,0
deems-may-2,Deems May,North Carolina,2024,TE,TE,6.0,0.0,-0.64,,,,,,,,,,,,0,0,0,0,0
jake-johnson-5,Jake Johnson,North Carolina,2024,TE,TE,13.0,0.0,-0.64,,13.0,,,,2.0,21.0,0.0,,,,0,0,0,0,0
john-copenhaver-1,John Copenhaver,North Carolina,2024,TE,TE,13.0,0.0,-0.64,13.0,13.0,1.0,6.0,0.0,40.0,414.0,4.0,420.0,4.0,,0,0,0,0,0
julien-randolph-1,Julien Randolph,North Carolina,2024,TE,TE,0.0,0.0,-0.64,,,,,,,,,,,,0,0,0,0,0
ryan-ward-2,Ryan Ward,North Carolina,2024,TE,TE,2.0,0.0,-0.64,,,,,,,,,,,,0,0,0,0,0
timmy-lawson-1,Timmy Lawson,North Carolina,2024,TE,TE,0.0,0.0,-0.64,,,,,,,,,,,,0,0,0,0,0
dante-daniels-1,Dante Daniels,North Carolina State,2024,TE,TE,13.0,0.0,0.18,,13.0,,,,3.0,32.0,1.0,,,,0,0,0,0,0
juice-vereen-1,Juice Vereen,North Carolina State,2024,TE,TE,4.0,0.0,0.18,,,,,,,,,,,,0,0,0,0,0
justin-joly-1,Justin Joly,North Carolina State,2024,TE,TE,13.0,0.0,0.18,,13.0,,,,43.0,661.0,4.0,,,,0,0,0,0,0
reid-mitchell-2,Reid Mitchell,North Carolina State,2024,TE,TE,10.0,0.0,0.18,,,,,,,,,,,,0,0,0,0,0
brandon-young-jr-1,Brandon Young Jr.,North Texas,2024,TE,TE,10.0,0.0,-4.09,,10.0,,,,3.0,7.0,0.0,,,,0,0,0,0,0
darson-herman-1,Darson Herman,North Texas,2024,TE,TE,1.0,0.0,-4.09,,,,,,,,,,,,0,0,0,0,0
luke-carter-2,Luke Carter,North Texas,2024,TE,TE,0.0,0.0,-4.09,,,,,,,,,,,,0,0,0,0,0
oscar-hammond-1,Oscar Hammond,North Texas,2024,TE,TE,10.0,0.0,-4.09,,10.0,,,,19.0,238.0,1.0,,,,0,0,0,0,0
victor-aderungboye-1,Victor Aderungboye,North Texas,2024,TE,TE,3.0,0.0,-4.09,,,,,,,,,,,,0,0,0,0,0
xzavior-kautai-1,Xzavior Kautai,North Texas,2024,TE,TE,10.0,0.0,-4.09,,10.0,,,,3.0,22.0,0.0,,,,0,0,0,0,0
chase-schutty-1,Chase Schutty,Northern Illinois,2024,TE,TE,0.0,0.0,-3.47,,,,,,,,,,,,0,0,0,0,0
chris-carter-9,Chris Carter,Northern Illinois,2024,TE,TE,6.0,0.0,-3.47,,,,,,,,,,,,0,0,0,0,0
devon-akers-1,Devon Akers,Northern Illinois,2024,TE,TE,0.0,0.0,-3.47,,,,,,,,,,,,0,0,0,0,0
grayson-barnes-1,Grayson Barnes,Northern Illinois,2024,TE,TE,13.0,0.0,-3.47,13.0,13.0,3.0,-15.0,0.0,31.0,338.0,4.0,323.0,4.0,,0,0,0,0,0
jake-appleget-1,Jake Appleget,Northern Illinois,2024,TE,TE,8.0,0.0,-3.47,,8.0,,,,4.0,45.0,0.0,,,,0,0,0,0,0
jason-fowler-1,Jason Fowler,Northern Illinois,2024,TE,TE,1.0,0.0,-3.47,,,,,,,,,,,,0,0,0,0,0
joe-stein-1,Joe Stein,Northern Illinois,2024,TE,TE,0.0,0.0,-3.47,,,,,,,,,,,,0,0,0,0,0
tristen-tewes-1,Tristen Tewes,Northern Illinois,2024,TE,TE,13.0,0.0,-3.47,,13.0,,,,6.0,41.0,1.0,,,,0,0,0,0,0
blake-van-buren-1,Blake Van Buren,Northwestern,2024,TE,TE,0.0,0.0,5.2,,,,,,,,,,,,0,0,0,0,0
camp-magee-1,Camp Magee,Northwestern,2024,TE,TE,0.0,0.0,5.2,,,,,,,,,,,,0,0,0,0,0
chris-petrucci-1,Chris Petrucci,Northwestern,2024,TE,TE,0.0,0.0,5.2,,,,,,,,,,,,0,0,0,0,0
duke-olges-1,Duke Olges,Northwestern,2024,TE,TE,12.0,0.0,5.2,,12.0,,,,1.0,6.0,0.0,,,,0,0,0,0,0
hunter-welcing-1,Hunter Welcing,Northwestern,2024,TE,TE,12.0,0.0,5.2,,12.0,,,,1.0,20.0,0.0,,,,0,0,0,0,0
lawson-albright-1,Lawson Albright,Northwestern,2024,TE,TE,11.0,0.0,5.2,,,,,,,,,,,,0,0,0,0,0
marshall-lang-2,Marshall Lang,Northwestern,2024,TE,TE,12.0,0.0,5.2,12.0,12.0,1.0,3.0,0.0,11.0,115.0,1.0,118.0,1.0,,0,0,0,0,0
patrick-schaller-1,Patrick Schaller,Northwestern,2024,TE,TE,0.0,0.0,5.2,,,,,,,,,,,,0,0,0,0,0
thomas-gordon-3,Thomas Gordon,Northwestern,2024,TE,TE,12.0,0.0,5.2,,12.0,,,,27.0,252.0,1.0,,,,0,0,0,0,0
andrew-yanoshak-2,Andrew Yanoshak,Notre Dame,2024,TE,TE,0.0,0.0,7.57,,,,,,,,,,,,0,0,0,0,0
charlie-selna-1,Charlie Selna,Notre Dame,2024,TE,TE,0.0,0.0,7.57,,,,,,,,,,,,0,0,0,0,0
cooper-flanagan-1,Cooper Flanagan,Notre Dame,2024,TE,TE,13.0,0.0,7.57,,13.0,,,,4.0,55.0,2.0,,,,0,0,0,0,0
davis-sherwood-1,Davis Sherwood,Notre Dame,2024,TE,TE,15.0,0.0,7.57,,15.0,,,,1.0,19.0,0.0,,,,0,0,0,0,0
eli-raridon-1,Eli Raridon,Notre Dame,2024,TE,TE,16.0,0.0,7.57,,16.0,,,,11.0,90.0,2.0,,,,0,0,0,0,0
henry-garrity-1,Henry Garrity,Notre Dame,2024,TE,TE,0.0,0.0,7.57,,,,,,,,,,,,0,0,0,0,0
jack-larsen-1,Jack Larsen,Notre Dame,2024,TE,TE,1.0,0.0,7.57,,,,,,,,,,,,0,0,0,0,0
justin-fisher-1,Justin Fisher,Notre Dame,2024,TE,TE,11.0,0.0,7.57,11.0,11.0,1.0,4.0,0.0,1.0,16.0,0.0,20.0,0.0,,0,0,0,0,0
kevin-bauman-1,Kevin Bauman,Notre Dame,2024,TE,TE,14.0,0.0,7.57,,14.0,,,,1.0,8.0,1.0,,,,0,0,0,0,0
mitchell-evans-2,Mitchell Evans,Notre Dame,2024,TE,TE,16.0,0.0,7.57,,16.0,,,,43.0,421.0,3.0,,,,0,0,0,0,0
aj-miller-4,AJ Miller,Ohio,2024,TE,TE,1.0,0.0,-4.63,,,,,,,,,,,,0,0,0,0,0
aiden-lowery-1,Aiden Lowery,Ohio,2024,TE,TE,1.0,0.0,-4.63,,,,,,,,,,,,0,0,0,0,0
beau-blankenship-2,Beau Blankenship,Ohio,2024,TE,TE,0.0,0.0,-4.63,,,,,,,,,,,,0,0,0,0,0
bryce-butler-1,Bryce Butler,Ohio,2024,TE,TE,14.0,0.0,-4.63,,14.0,,,,1.0,7.0,1.0,,,,0,0,0,0,0
jake-bruno-1,Jake Bruno,Ohio,2024,TE,TE,14.0,0.0,-4.63,,14.0,,,,2.0,3.0,0.0,,,,0,0,0,0,0
mason-williams-3,Mason Williams,Ohio,2024,TE,TE,14.0,0.0,-4.63,14.0,14.0,1.0,7.0,1.0,19.0,211.0,2.0,218.0,3.0,,0,0,0,0,0
nick-segarra-1,Nick Segarra,Ohio,2024,TE,TE,0.0,0.0,-4.63,,,,,,,,,,,,0,0,0,0,0
bennett-christian-1,Bennett Christian,Ohio State,2024,TE,TE,15.0,0.0,8.96,,15.0,,,,2.0,61.0,1.0,,,,0,0,0,0,0
gee-scott-jr-1,Gee Scott Jr.,Ohio State,2024,TE,TE,16.0,0.0,8.96,,16.0,,,,27.0,253.0,2.0,,,,0,0,0,0,0
jace-middleton-1,Jace Middleton,Ohio State,2024,TE,TE,1.0,0.0,8.96,,,,,,,,,,,,0,0,0,0,0
jelani-thurman-1,Jelani Thurman,Ohio State,2024,TE,TE,15.0,0.0,8.96,,15.0,,,,4.0,42.0,1.0,,,,0,0,0,0,0
max-leblanc-1,Max LeBlanc,Ohio State,2024,TE,TE,0.0,0.0,8.96,,,,,,,,,,,,0,0,0,0,0
patrick-gurd-1,Patrick Gurd,Ohio State,2024,TE,TE,14.0,0.0,8.96,,14.0,,,,1.0,6.0,0.0,,,,0,0,0,0,0
will-kacmarek-1,Will Kacmarek,Ohio State,2024,TE,TE,12.0,0.0,8.96,,12.0,,,,8.0,86.0,0.0,,,,0,0,0,0,0
bauer-sharp-1,Bauer Sharp,Oklahoma,2024,TE,TE,12.0,0.0,6.32,12.0,12.0,2.0,-8.0,0.0,42.0,324.0,2.0,316.0,2.0,,0,0,0,0,0
davon-mitchell-1,Davon Mitchell,Oklahoma,2024,TE,TE,0.0,0.0,6.32,,,,,,,,,,,,0,0,0,0,0
