recruit_name,recruit_year,committed_to,recruit_id,sports_ref_id,roster_name,roster_school,roster_year,pos,name_score,team_match,year_diff,match_strategy
Jamario Bell,2015,Arkansas,201500216,jamario-bell-1,Jamario Bell,Arkansas,2015,DL,100,1,0,PRIMARY_LAYER
Andre James,2015,UCLA,201500217,andre-james-1,Andre James,UCLA,2015,OL,100,1,0,PRIMARY_LAYER
Malik Dear,2015,Mississippi State,201500218,malik-dear-1,Malik Dear,Mississippi State,2015,WR,100,1,0,PRIMARY_LAYER
Benning Potoa'e,2015,Washington,201500219,benning-potoae-1,Benning Potoa'e,Washington,2015,DL,100,1,0,PRIMARY_LAYER
Grant Newsome,2015,Michigan,201500220,grant-newsome-1,Grant Newsome,Michigan,2015,OL,100,1,0,PRIMARY_LAYER
Desean Holmes,2015,San Diego State,201500221,desean-holmes-1,DeSean Holmes,San Diego State,2015,WR,100,1,0,PRIMARY_LAYER
Dallas Warmack,2015,Alabama,201500222,dallas-warmack-1,Dallas Warmack,Alabama,2015,OL,100,1,0,PRIMARY_LAYER
Tyler Carr,2015,Auburn,201500223,tyler-carr-1,Tyler Carr,Auburn,2015,OL,100,1,0,PRIMARY_LAYER
Ryan Newsome,2015,Texas,201500224,ryan-newsome-1,Ryan Newsome,Texas,2015,WR,100,1,0,PRIMARY_LAYER
Ty Storey,2015,Arkansas,201500225,ty-storey-1,Ty Storey,Arkansas,2015,QB,100,1,0,PRIMARY_LAYER
Jordan Davis,2015,Texas A&M,201500226,jordan-davis-6,Jordan Davis,Texas A&M,2015,TE,100,1,0,PRIMARY_LAYER
Marquel Harrell,2015,Auburn,201500228,marquel-harrell-1,Marquel Harrell,Auburn,2015,OL,100,1,0,PRIMARY_LAYER
Josh Woods,2015,UCLA,201500229,josh-woods-2,Josh Woods,UCLA,2015,LB,100,1,0,PRIMARY_LAYER
JaMycal Hasty,2015,Baylor,201500230,jamycal-hasty-1,JaMycal Hasty,Baylor,2015,RB,100,1,0,PRIMARY_LAYER
Tevita Halalilo,2015,UCLA,201500231,tevita-halalilo-1,Tevita Halalilo,UCLA,2015,OL,100,1,0,PRIMARY_LAYER
Austin Joyner,2015,Washington,201500232,austin-joyner-1,Austin Joyner,Washington,2015,DB,100,1,0,PRIMARY_LAYER
Bryce Love,2015,Stanford,201500233,bryce-love-1,Bryce Love,Stanford,2015,RB,100,1,0,PRIMARY_LAYER
Quart'e Sapp,2015,Tennessee,201500234,quarte-sapp-1,Quart'e Sapp,Tennessee,2015,LB,100,1,0,PRIMARY_LAYER
Chad Smith,2015,Clemson,201500235,chad-smith-5,Chad Smith,Clemson,2015,LB,100,1,0,PRIMARY_LAYER
William Sweet,2015,North Carolina,201500236,william-sweet-1,William Sweet,North Carolina,2015,T,100,1,0,PRIMARY_LAYER
Armani Linton,2015,Ole Miss,201500237,armani-linton-1,Armani Linton,Ole Miss,2015,DB,100,1,0,PRIMARY_LAYER
Jalen Merrick,2015,Arkansas,201500238,jalen-merrick-1,Jalen Merrick,Arkansas,2015,OL,100,1,0,PRIMARY_LAYER
Micah Abernathy,2015,Tennessee,201500239,micah-abernathy-1,Micah Abernathy,Tennessee,2015,DB,100,1,0,PRIMARY_LAYER
Zach Okun,2015,Oregon,201500240,zach-okun-1,Zach Okun,Oregon,2015,OL,100,1,0,PRIMARY_LAYER
Kamonte Carter,2015,Penn State,201500241,kamonte-carter-1,Kamonte Carter,Penn State,2015,DE,100,1,0,PRIMARY_LAYER
Michael Barnett,2015,Georgia,201500242,michael-barnett-1,Michael Barnett,Georgia,2015,DE,100,1,0,PRIMARY_LAYER
Trevor Elbert,2015,Texas A&M,201500243,trevor-elbert-1,Trevor Elbert,Texas A&M,2015,OL,100,1,0,PRIMARY_LAYER
Zach Robertson,2015,Arizona State,201500244,zach-robertson-1,Zach Robertson,Arizona State,2015,OL,100,1,0,PRIMARY_LAYER
Joshua McMillon,2015,Alabama,201500245,joshua-mcmillon-1,Joshua McMillon,Alabama,2015,LB,100,1,0,PRIMARY_LAYER
Ryan Buchholz,2015,Penn State,201500246,ryan-buchholz-1,Ryan Buchholz,Penn State,2015,DE,100,1,0,PRIMARY_LAYER
Zack Bailey,2015,South Carolina,201500247,zack-bailey-1,Zack Bailey,South Carolina,2015,OL,100,1,0,PRIMARY_LAYER
Jayson Stanley,2015,Georgia,201500248,jayson-stanley-1,Jayson Stanley,Georgia,2015,WR,100,1,0,PRIMARY_LAYER
Kyahva Tezino,2015,San Diego State,201500249,kyahva-tezino-1,Kyahva Tezino,San Diego State,2015,LB,100,1,0,PRIMARY_LAYER
Henry Roberts,2015,Washington,201500250,henry-roberts-1,Henry Roberts,Washington,2015,OL,100,1,0,PRIMARY_LAYER
Cameron Townsend,2015,Texas,201500251,cameron-townsend-1,Cameron Townsend,Texas,2015,LB,100,1,0,PRIMARY_LAYER
Thomas Toki,2015,Washington State,201500252,thomas-toki-1,Thomas Toki,Washington State,2015,DT,100,1,0,PRIMARY_LAYER
Sheriron Jones,2015,Tennessee,201500253,sheriron-jones-1,Sheriron Jones,Tennessee,2015,QB,100,1,0,PRIMARY_LAYER
Brett Rypien,2015,Boise State,201500254,brett-rypien-1,Brett Rypien,Boise State,2015,QB,100,1,0,PRIMARY_LAYER
Quarvez Boulware,2015,Maryland,201500255,quarvez-boulware-1,Quarvez Boulware,Maryland,2015,OL,100,1,0,PRIMARY_LAYER
Manny Bowen,2015,Penn State,201500256,manny-bowen-1,Manny Bowen,Penn State,2015,LB,100,1,0,PRIMARY_LAYER
Noah Jefferson,2015,USC,201500257,noah-jefferson-1,Noah Jefferson,USC,2015,DT,100,1,0,PRIMARY_LAYER
Andre Robinson,2015,Penn State,201500258,andre-robinson-2,Andre Robinson,Penn State,2015,RB,100,1,0,PRIMARY_LAYER
Cameron Scarlett,2015,Stanford,201500259,cameron-scarlett-1,Cameron Scarlett,Stanford,2015,RB,100,1,0,PRIMARY_LAYER
Conner Dyer,2015,Texas Tech,201500260,conner-dyer-1,Conner Dyer,Texas Tech,2015,OL,100,1,0,PRIMARY_LAYER
Darrion Daniels,2015,Oklahoma State,201500261,darrion-daniels-1,Darrion Daniels,Oklahoma State,2015,DT,100,1,0,PRIMARY_LAYER
Tristan Payton,2015,UCF,201500262,tristan-payton-1,Tristan Payton,UCF,2015,WR,100,1,0,PRIMARY_LAYER
Quinten Dormady,2015,Tennessee,201500264,quinten-dormady-1,Quinten Dormady,Tennessee,2015,QB,100,1,0,PRIMARY_LAYER
Auden Tate,2015,Florida State,201500265,auden-tate-1,Auden Tate,Florida State,2015,WR,100,1,0,PRIMARY_LAYER
Kaleb Kim,2015,Auburn,201500266,kaleb-kim-1,Kaleb Kim,Auburn,2015,OL,100,1,0,PRIMARY_LAYER
Marques Ford,2015,Rutgers,201500268,marques-ford-1,Marques Ford,Rutgers,2015,DL,100,1,0,PRIMARY_LAYER
Jaylinn Hawkins,2015,California,201500269,jaylinn-hawkins-1,Jaylinn Hawkins,California,2015,CB,100,1,0,PRIMARY_LAYER
Eli Brown,2015,Kentucky,201500270,eli-brown-1,Eli Brown,Kentucky,2015,LB,100,1,0,PRIMARY_LAYER
Jay Bradford,2015,Texas A&M,201500271,jay-bradford-1,Jay Bradford,Texas A&M,2015,RB,100,1,0,PRIMARY_LAYER
Madison Akamnonu,2015,Texas Tech,201500272,madison-akamnonu-1,Madison Akamnonu,Texas Tech,2015,OL,100,1,0,PRIMARY_LAYER
Montavious Atkinson,2015,Auburn,201500273,montavious-atkinson-1,Montavious Atkinson,Auburn,2015,DB,100,1,0,PRIMARY_LAYER
Arrington Farrar,2015,Wisconsin,201500274,arrington-farrar-1,Arrington Farrar,Wisconsin,2015,LB,100,1,0,PRIMARY_LAYER
Andrew Butcher,2015,Tennessee,201500275,andrew-butcher-1,Andrew Butcher,Tennessee,2015,DL,100,1,0,PRIMARY_LAYER
Darrell Taylor,2015,Tennessee,201500276,darrell-taylor-1,Darrell Taylor,Tennessee,2015,DL,100,1,0,PRIMARY_LAYER
Stephen Johnson,2015,UCLA,201500277,stephen-johnson-4,Stephen Johnson,UCLA,2015,WR,100,1,0,PRIMARY_LAYER
Deshawn Raymond,2015,TCU,201500278,deshawn-raymond-1,DeShawn Raymond,Texas Christian,2015,CB,100,1,0,PRIMARY_LAYER
Austin Clark,2015,Virginia Tech,201500279,austin-clark-2,Austin Clark,Virginia Tech,2015,OL,100,1,0,PRIMARY_LAYER
CJ Sanders,2015,Notre Dame,201500280,cj-sanders-1,C.J Sanders,Notre Dame,2015,WR,100,1,0,PRIMARY_LAYER
L.J. Reed,2015,Fresno State,201500281,lj-reed-1,L.J. Reed,Fresno State,2015,WR,100,1,0,PRIMARY_LAYER
Tim Irvin,2015,Auburn,201500282,tim-irvin-1,Tim Irvin,Auburn,2015,DB,100,1,0,PRIMARY_LAYER
Kemah Siverand,2015,Texas A&M,201500283,kemah-siverand-1,Kemah Siverand,Texas A&M,2015,WR,100,1,0,PRIMARY_LAYER
Ty'Son Williams,2015,North Carolina,201500284,tyson-williams-4,Ty'Son Williams,North Carolina,2015,RB,100,1,0,PRIMARY_LAYER
Sh'mar Kilby-Lane,2015,Florida State,201500285,shmar-kilby-lane-1,Sh'Mar Kilby-Lane,Florida State,2015,LB,100,1,0,PRIMARY_LAYER
CJ Conrad,2015,Kentucky,201500286,cj-conrad-1,C.J. Conrad,Kentucky,2015,TE,100,1,0,PRIMARY_LAYER
Javaris Davis,2015,Auburn,201500287,javaris-davis-1,Javaris Davis,Auburn,2015,DB,100,1,0,PRIMARY_LAYER
Alex Malzone,2015,Michigan,201500288,alex-malzone-1,Alex Malzone,Michigan,2015,QB,100,1,0,PRIMARY_LAYER
Jazz Ferguson,2015,LSU,201500289,jazz-ferguson-1,Jazz Ferguson,LSU,2015,WR,100,1,0,PRIMARY_LAYER
Dru Samia,2015,Oklahoma,201500290,dru-samia-1,Dru Samia,Oklahoma,2015,OL,100,1,0,PRIMARY_LAYER
Davante Davis,2015,Texas,201500291,davante-davis-1,Davante Davis,Texas,2015,CB,100,1,0,PRIMARY_LAYER
Darrin Hall,2015,Pittsburgh,201500294,darrin-hall-1,Darrin Hall,Pitt,2015,RB,100,1,0,PRIMARY_LAYER
Joe Burrow,2015,Ohio State,201500295,joe-burrow-1,Joe Burrow,Ohio State,2015,QB,100,1,0,PRIMARY_LAYER
Alex Stump,2015,Ohio State,201500296,alex-stump-1,Alex Stump,Ohio State,2015,WR,100,1,0,PRIMARY_LAYER
Irvin Charles,2015,Penn State,201500297,irvin-charles-1,Irvin Charles,Penn State,2015,WR,100,1,0,PRIMARY_LAYER
Tyree St. Louis,2015,Miami,201500298,tyree-st-louis-1,Tyree St. Louis,Miami (FL),2015,OL,100,1,0,PRIMARY_LAYER
Kahlil Haughton,2015,Oklahoma,201500299,kahlil-haughton-1,Kahlil Haughton,Oklahoma,2015,S,100,1,0,PRIMARY_LAYER
Josh Adams,2015,Notre Dame,201500300,josh-adams-2,Josh Adams,Notre Dame,2015,RB,100,1,0,PRIMARY_LAYER
John Kolar,2015,Oklahoma State,201500303,john-kolar-1,John Kolar,Oklahoma State,2015,QB,100,1,0,PRIMARY_LAYER
Te'von Coney,2015,Notre Dame,201500304,tevon-coney-1,Te'von Coney,Notre Dame,2015,LB,100,1,0,PRIMARY_LAYER
DeAndre McNeal,2015,Texas,201500305,deandre-mcneal-1,DeAndre McNeal,Texas,2015,TE,100,1,0,PRIMARY_LAYER
Dwayne Lawson,2015,Virginia Tech,201500306,dwayne-lawson-1,Dwayne Lawson,Virginia Tech,2015,QB,100,1,0,PRIMARY_LAYER
Kyle Shurmur,2015,Vanderbilt,201500307,kyle-shurmur-1,Kyle Shurmur,Vanderbilt,2015,QB,100,1,0,PRIMARY_LAYER
Calvin Brewton,2015,Florida State,201500308,calvin-brewton-1,Calvin Brewton,Florida State,2015,DB,100,1,0,PRIMARY_LAYER
Brandon Kennedy,2015,Alabama,201500309,brandon-kennedy-3,Brandon Kennedy,Alabama,2015,OL,100,1,0,PRIMARY_LAYER
Sherrod Pittman,2015,South Carolina,201500310,sherrod-pittman-1,Sherrod Pittman,South Carolina,2015,LB,100,1,0,PRIMARY_LAYER
Tyrone Wheatley Jr.,2015,Michigan,201500311,tyrone-wheatley-2,Tyrone Wheatley,Michigan,2015,TE,92,1,0,PRIMARY_LAYER
Ke'Shawn Vaughn,2015,Illinois,201500312,keshawn-vaughn-1,Ke'Shawn Vaughn,Illinois,2015,RB,100,1,0,PRIMARY_LAYER
Dee Smith,2015,Louisville,201500313,dee-smith-3,Dee Smith,Louisville,2015,S,100,1,0,PRIMARY_LAYER
Brandon Polk,2015,Penn State,201500314,brandon-polk-1,Brandon Polk,Penn State,2015,WR,100,1,0,PRIMARY_LAYER
Elijah Taylor,2015,Notre Dame,201500315,elijah-taylor-1,Elijah Taylor,Notre Dame,2015,DL,100,1,0,PRIMARY_LAYER
Trey Adams,2015,Washington,201500316,trey-adams-2,Trey Adams,Washington,2015,OL,100,1,0,PRIMARY_LAYER
Van Smith,2015,Clemson,201500317,van-smith-2,Van Smith,Clemson,2015,S,100,1,0,PRIMARY_LAYER
Avery Anderson,2015,Nebraska,201500318,avery-anderson-2,Avery Anderson,Nebraska,2015,DB,100,1,0,PRIMARY_LAYER
David Dowell,2015,Michigan State,201500320,david-dowell-2,David Dowell,Michigan State,2015,DB,100,1,0,PRIMARY_LAYER
Kendrell McFadden,2015,Miami (OH),201500322,kendrell-mcfadden-1,Kendrell McFadden,Miami (OH),2015,DB,100,1,0,PRIMARY_LAYER
Kai Locksley,2015,Texas,201500323,kai-locksley-1,Kai Locksley,Texas,2015,QB,100,1,0,PRIMARY_LAYER
Nick Gibson,2015,Mississippi State,201500324,nick-gibson-1,Nick Gibson,Mississippi State,2015,RB,100,1,0,PRIMARY_LAYER
Tommy Champion,2015,Mississippi State,201500325,tommy-champion-1,Tommy Champion,Mississippi State,2017,OL,100,1,2,PRIMARY_LAYER
Tim Lynott,2015,Colorado,201500326,tim-lynott-1,Tim Lynott,Colorado,2015,OL,100,1,0,PRIMARY_LAYER
Josh Butler,2015,Michigan State,201500327,josh-butler-1,Josh Butler,Michigan State,2015,CB,100,1,0,PRIMARY_LAYER
Chandler Cox,2015,Auburn,201500328,chandler-cox-1,Chandler Cox,Auburn,2015,FB,100,1,0,PRIMARY_LAYER
Colin Samuel,2015,UCLA,201500330,colin-samuel-1,Colin Samuel,UCLA,2015,DB,100,1,0,PRIMARY_LAYER
James Daniels,2015,Iowa,201500332,james-daniels-1,James Daniels,Iowa,2015,OL,100,1,0,PRIMARY_LAYER
Semisi Uluave,2015,California,201500333,semisi-uluave-1,Semisi Uluave,California,2015,OL,100,1,0,PRIMARY_LAYER
Carlton Davis,2015,Auburn,201500334,carlton-davis-1,Carlton Davis,Auburn,2015,DB,100,1,0,PRIMARY_LAYER
Jay Jay Wilson,2015,Arizona State,201500335,jay-jay-wilson-1,Jay Jay Wilson,Arizona State,2015,LB,100,1,0,PRIMARY_LAYER
Jon Dietzen,2015,Wisconsin,201500336,jon-dietzen-1,Jon Dietzen,Wisconsin,2015,OL,100,1,0,PRIMARY_LAYER
Isaiah Renfro,2015,Washington,201500338,isaiah-renfro-1,Isaiah Renfro,Washington,2015,WR,100,1,0,PRIMARY_LAYER
Ben Edwards,2015,Stanford,201500340,ben-edwards-1,Ben Edwards,Stanford,2015,S,100,1,0,PRIMARY_LAYER
Lawrence Cager,2015,Miami,201500341,lawrence-cager-1,Lawrence Cager,Miami (FL),2015,WR,100,1,0,PRIMARY_LAYER
Kyle Penniston,2015,Wisconsin,201500342,kyle-penniston-1,Kyle Penniston,Wisconsin,2015,TE,100,1,0,PRIMARY_LAYER
Devante Peete,2015,Louisville,201500343,devonte-peete-1,Devonte Peete,Louisville,2015,WR,92,1,0,PRIMARY_LAYER
Andrew Dowell,2015,Michigan State,201500344,andrew-dowell-1,Andrew Dowell,Michigan State,2015,LB,100,1,0,PRIMARY_LAYER
Marshall Wallace,2015,Arizona State,201500345,marshall-wallace-1,Marshall Wallace,Arizona State,2015,DL,100,1,0,PRIMARY_LAYER
Taeon Mason,2015,San Jose State,201500347,taeon-mason-1,Tae'on Mason,San Jose State,2015,WR,100,1,0,PRIMARY_LAYER
Chad President,2015,Tulsa,201500349,chad-president-1,Chad President,Tulsa,2015,QB,100,1,0,PRIMARY_LAYER
Steven Gonzalez,2015,Penn State,201500350,steven-gonzalez-1,Steven Gonzalez,Penn State,2015,G,100,1,0,PRIMARY_LAYER
Antonio Callaway,2015,Florida,201500351,antonio-callaway-1,Antonio Callaway,Florida,2015,WR,100,1,0,PRIMARY_LAYER
Roy Hemsley,2015,USC,201500352,roy-hemsley-1,Roy Hemsley,USC,2015,T,100,1,0,PRIMARY_LAYER
D.J. Moore,2015,Maryland,201500353,dj-moore-3,D.J. Moore,Maryland,2015,WR,100,1,0,PRIMARY_LAYER
Kirk Johnson,2015,Texas,201500354,kirk-johnson-5,Kirk Johnson,Texas,2015,RB,100,1,0,PRIMARY_LAYER
Shelton Johnson,2015,Michigan,201500355,shelton-johnson-1,Shelton Johnson,Michigan,2015,DE,100,1,0,PRIMARY_LAYER
E.J. Donahue,2015,Maryland,201500356,ej-donahue-1,EJ Donahue,Maryland,2015,OL,100,1,0,PRIMARY_LAYER
Zach Rogers,2015,Arkansas,201500357,zach-rogers-4,Zach Rogers,Arkansas,2015,OL,100,1,0,PRIMARY_LAYER
Anthony McKee,2015,Pittsburgh,201500358,anthony-mckee-1,Anthony McKee,Pitt,2015,LB,100,1,0,PRIMARY_LAYER
Dominic Davis,2015,USC,201500360,dominic-davis-1,Dominic Davis,USC,2015,WR,100,1,0,PRIMARY_LAYER
Tyriq Thompson,2015,Michigan State,201500361,tyriq-thompson-1,Tyriq Thompson,Michigan State,2015,LB,100,1,0,PRIMARY_LAYER
Kendrick Norton,2015,Miami,201500362,kendrick-norton-1,Kendrick Norton,Miami (FL),2015,DL,100,1,0,PRIMARY_LAYER
Willie Hibbler,2015,Ole Miss,201500363,willie-hibbler-1,Willie Hibbler,Ole Miss,2015,TE,100,1,0,PRIMARY_LAYER
Kendall Bussey,2015,Texas A&M,201500364,kendall-bussey-3,Kendall Bussey,Texas A&M,2015,RB,100,1,0,PRIMARY_LAYER
Justin Reid,2015,Stanford,201500365,justin-reid-1,Justin Reid,Stanford,2015,S,100,1,0,PRIMARY_LAYER
Jordan Cronkrite,2015,Florida,201500366,jordan-cronkrite-1,Jordan Cronkrite,Florida,2015,RB,100,1,0,PRIMARY_LAYER
Rick Wade,2015,UCLA,201500367,rick-wade-1,Rick Wade,UCLA,2015,DL,100,1,0,PRIMARY_LAYER
Kieffer Longson,2015,BYU,201500368,kieffer-longson-1,Kieffer Longson,BYU,2017,OL,100,1,2,PRIMARY_LAYER
Tim Washington,2015,Mississippi State,201500369,tim-washington-4,Tim Washington,Mississippi State,2015,LB,100,1,0,PRIMARY_LAYER
Venzell Boulware,2015,Tennessee,201500370,venzell-boulware-1,Venzell Boulware,Tennessee,2015,OL,100,1,0,PRIMARY_LAYER
Michael Chigbu,2015,Georgia,201500371,michael-chigbu-1,Michael Chigbu,Georgia,2015,WR,100,1,0,PRIMARY_LAYER
A.J. Turner,2015,South Carolina,201500372,aj-turner-2,A.J. Turner,South Carolina,2015,RB,100,1,0,PRIMARY_LAYER
Jalen Guyton,2015,Notre Dame,201500373,jalen-guyton-1,Jalen Guyton,Notre Dame,2015,WR,100,1,0,PRIMARY_LAYER
Tyler Queen,2015,Auburn,201500374,tyler-queen-1,Tyler Queen,Auburn,2015,QB,100,1,0,PRIMARY_LAYER
Christian Pellage,2015,South Carolina,201500375,christian-pellage-1,Christian Pellage,South Carolina,2015,T,100,1,0,PRIMARY_LAYER
Richard Moore,2015,Texas A&M,201500376,richard-moore-2,Richard Moore,Texas A&M,2015,LB,100,1,0,PRIMARY_LAYER
Elijah Sullivan,2015,Kansas State,201500377,elijah-sullivan-1,Elijah Sullivan,Kansas State,2015,LB,100,1,0,PRIMARY_LAYER
Lavan Alston,2015,Nebraska,201500378,lavan-alston-1,Lavan Alston,Nebraska,2015,WR,100,1,0,PRIMARY_LAYER
Quenton Meeks,2015,Stanford,201500379,quenton-meeks-1,Quenton Meeks,Stanford,2015,CB,100,1,0,PRIMARY_LAYER
Lonny Powell,2015,California,201500380,lonny-powell-1,Lonny Powell,California,2015,RB,100,1,0,PRIMARY_LAYER
Terrell Chatman,2015,Arizona State,201500382,terrell-chatman-1,Terrell Chatman,Arizona State,2015,WR,100,1,0,PRIMARY_LAYER
Kevin Estes,2015,Wisconsin,201500383,kevin-estes-1,Kevin Estes,Wisconsin,2015,OL,100,1,0,PRIMARY_LAYER
Donovan Sheffield,2015,Vanderbilt,201500384,donovan-sheffield-1,Donovan Sheffield,Vanderbilt,2015,CB,100,1,0,PRIMARY_LAYER
John Humphrey,2015,Oklahoma,201500385,john-humphrey-1,John Humphrey,Oklahoma,2015,WR,100,1,0,PRIMARY_LAYER
Pooh Stricklin,2015,Baylor,201500387,pooh-stricklin-1,Pooh Stricklin,Baylor,2015,WR,100,1,0,PRIMARY_LAYER
Tyson Smith,2015,Michigan State,201500388,tyson-smith-3,Tyson Smith,Michigan State,2015,CB,100,1,0,PRIMARY_LAYER
Noah Green,2015,Clemson,201500389,noah-green-1,Noah Green,Clemson,2015,OL,100,1,0,PRIMARY_LAYER
Tyreik Gray,2015,Houston,201500390,tyreik-gray-1,Tyreik Gray,Houston,2015,RB,100,1,0,PRIMARY_LAYER
David Moorman,2015,Wisconsin,201500391,david-moorman-1,David Moorman,Wisconsin,2015,OL,100,1,0,PRIMARY_LAYER
Cassius Peat,2015,Michigan State,201500392,cassius-peat-1,Cassius Peat,Michigan State,2015,DL,100,1,0,PRIMARY_LAYER
David Robbins,2015,Florida State,201500393,david-robbins-1,David Robbins,Florida State,2015,OL,100,1,0,PRIMARY_LAYER
Tyler Jordan,2015,Florida,201500394,tyler-jordan-1,Tyler Jordan,Florida,2015,OL,100,1,0,PRIMARY_LAYER
Brian Lewerke,2015,Michigan State,201500395,brian-lewerke-1,Brian Lewerke,Michigan State,2015,QB,100,1,0,PRIMARY_LAYER
Anthony Ratliff-Williams,2015,North Carolina,201500396,anthony-ratliff-williams-1,Anthony Ratliff-Williams,North Carolina,2015,QB,100,1,0,PRIMARY_LAYER
Myles Gaskin,2015,Washington,201500397,myles-gaskin-1,Myles Gaskin,Washington,2015,RB,100,1,0,PRIMARY_LAYER
Lamar Jackson,2015,Louisville,201500398,lamar-jackson-1,Lamar Jackson,Louisville,2015,QB,100,1,0,PRIMARY_LAYER
A.J. Westbrook,2015,Florida State,201500399,aj-westbrook-1,A.J. Westbrook,Florida State,2015,DB,100,1,0,PRIMARY_LAYER
Marquise Doherty,2015,Missouri,201500400,marquise-doherty-1,Marquise Doherty,Missouri,2015,HB,100,1,0,PRIMARY_LAYER
Ugo Amadi,2015,Oregon,201500402,ugo-amadi-1,Ugo Amadi,Oregon,2015,CB,100,1,0,PRIMARY_LAYER
Juwuan Briscoe,2015,Georgia,201500403,juwuan-briscoe-1,Juwuan Briscoe,Georgia,2015,DB,100,1,0,PRIMARY_LAYER
Jarrison Stewart,2015,TCU,201500404,jarrison-stewart-1,Jarrison Stewart,Texas Christian,2015,WR,100,1,0,PRIMARY_LAYER
Cameron Ordway,2015,Ole Miss,201500405,cameron-ordway-1,Cameron Ordway,Ole Miss,2015,DB,100,1,0,PRIMARY_LAYER
Bradrick Shaw,2015,Wisconsin,201500407,bradrick-shaw-1,Bradrick Shaw,Wisconsin,2015,RB,100,1,0,PRIMARY_LAYER
Kelly Bryant,2015,Clemson,201500409,kelly-bryant-1,Kelly Bryant,Clemson,2015,QB,100,1,0,PRIMARY_LAYER
Jamile Johnson,2015,Texas Tech,201500411,jamile-johnson-1,Jamile Johnson,Texas Tech,2015,DB,100,1,0,PRIMARY_LAYER
Charles Perry,2015,Miami,201500412,charles-perry-2,Charles Perry,Miami (FL),2015,LB,100,1,0,PRIMARY_LAYER
Stanley Morgan,2015,Nebraska,201500413,stanley-morgan-jr-1,Stanley Morgan Jr.,Nebraska,2015,WR,90,1,0,PRIMARY_LAYER
Brady Aiello,2015,Oregon,201500415,brady-aiello-1,Brady Aiello,Oregon,2015,OL,100,1,0,PRIMARY_LAYER
Jason Pellerin,2015,Ole Miss,201500416,jason-pellerin-1,Jason Pellerin,Ole Miss,2015,QB,100,1,0,PRIMARY_LAYER
Dedrick Young,2015,Nebraska,201500417,dedrick-young-1,Dedrick Young,Nebraska,2015,LB,100,1,0,PRIMARY_LAYER
Mason Veal,2015,North Carolina,201500418,mason-veal-1,Mason Veal,North Carolina,2015,G,100,1,0,PRIMARY_LAYER
Adrian Magee,2015,LSU,201500419,adrian-magee-1,Adrian Magee,LSU,2015,G,100,1,0,PRIMARY_LAYER
Traveon Samuel,2015,Louisville,201500420,traveon-samuel-1,Traveon Samuel,Louisville,2015,WR,100,1,0,PRIMARY_LAYER
Connor Williams,2015,Texas,201500421,connor-williams-2,Connor Williams,Texas,2015,OL,100,1,0,PRIMARY_LAYER
Charles Omenihu,2015,Texas,201500422,charles-omenihu-1,Charles Omenihu,Texas,2015,DE,100,1,0,PRIMARY_LAYER
Marcus Walker,2015,Kentucky,201500424,marcus-walker-3,Marcus Walker,Kentucky,2015,DB,100,1,0,PRIMARY_LAYER
Mook Reynolds,2015,Virginia Tech,201500425,mook-reynolds-1,Mook Reynolds,Virginia Tech,2015,CB,100,1,0,PRIMARY_LAYER
Darryl Williams,2015,Mississippi State,201500426,darryl-williams-3,Darryl Williams,Mississippi State,2015,OL,100,1,0,PRIMARY_LAYER
Darrin Paulo,2015,Utah,201500427,darrin-paulo-1,Darrin Paulo,Utah,2015,OL,100,1,0,PRIMARY_LAYER
Jaelan Austin,2015,TCU,201500428,jaelan-austin-1,Jaelan Austin,Texas Christian,2015,WR,100,1,0,PRIMARY_LAYER
Trevon Hill,2015,Virginia Tech,201500429,trevon-hill-1,Trevon Hill,Virginia Tech,2015,DE,100,1,0,PRIMARY_LAYER
Lorenzo Nunez,2015,South Carolina,201500431,lorenzo-nunez-1,Lorenzo Nunez,South Carolina,2015,QB,100,1,0,PRIMARY_LAYER
Chris Williamson,2015,Florida,201500432,chris-williamson-1,Chris Williamson,Florida,2015,DB,100,1,0,PRIMARY_LAYER
Sam Madden,2015,Georgia,201500434,sam-madden-1,Sam Madden,Georgia,2015,OL,100,1,0,PRIMARY_LAYER
Tremaine Edmunds,2015,Virginia Tech,201500436,tremaine-edmunds-1,Tremaine Edmunds,Virginia Tech,2015,LB,100,1,0,PRIMARY_LAYER
Chico McClatcher,2015,Washington,201500437,chico-mcclatcher-1,Chico McClatcher,Washington,2015,WR,100,1,0,PRIMARY_LAYER
Johnathon Sutton,2015,North Carolina,201500438,johnathon-sutton-1,Johnathon Sutton,North Carolina,2015,LB,100,1,0,PRIMARY_LAYER
Duke Shelley,2015,Kansas State,201500439,duke-shelley-1,Duke Shelley,Kansas State,2015,DB,100,1,0,PRIMARY_LAYER
Kameron Powell,2015,Washington State,201500440,kameron-powell-1,Kameron Powell,Washington State,2015,S,100,1,0,PRIMARY_LAYER
Semaj Thomas,2015,TCU,201500441,semaj-thomas-1,Semaj Thomas,Texas Christian,2015,LB,100,1,0,PRIMARY_LAYER
Prentice McKinney,2015,Oklahoma,201500442,prentice-mckinney-1,Prentice McKinney,Oklahoma,2015,S,100,1,0,PRIMARY_LAYER
Scott Patchan,2015,Miami,201500443,scott-patchan-1,Scott Patchan,Miami (FL),2015,DL,100,1,0,PRIMARY_LAYER
Christian Rector,2015,USC,201500444,christian-rector-1,Christian Rector,USC,2015,DE,100,1,0,PRIMARY_LAYER
