Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,rush_att,rush_yds,rush_yds_per_att,rush_td,rush_yds_per_g,rec,rec_yds,rec_yds_per_rec,rec_td,rec_yds_per_g,scrim_att,yds_from_scrimmage,scrim_yds_per_att,scrim_td,awards,Year
Anthony Brown,anthony-brown-11,/cfb/players/anthony-brown-11.html,Oregon,Pac-12,2,7,40,5.7,2,20.0,0,0,,0,0.0,7,40,5.7,2,,2020
Chase Griffin,chase-griffin-1,/cfb/players/chase-griffin-1.html,UCLA,Pac-12,4,18,40,2.2,0,10.0,0,0,,0,0.0,18,40,2.2,0,,2020
Garrett Greene,garrett-greene-1,/cfb/players/garrett-greene-1.html,West Virginia,Big 12,2,6,40,6.7,0,20.0,0,0,,0,0.0,6,40,6.7,0,,2020
Kyle Philips,kyle-philips-4,/cfb/players/kyle-philips-4.html,UCLA,Pac-12,7,4,40,10.0,0,5.7,38,370,9.7,2,52.9,42,410,9.8,2,,2020
Xavier Gaines,xavier-gaines-2,/cfb/players/xavier-gaines-2.html,Marshall,CUSA,10,10,40,4.0,0,4.0,28,404,14.4,4,40.4,38,444,11.7,4,,2020
Cade Fortin,cade-fortin-1,/cfb/players/cade-fortin-1.html,South Florida,American,2,4,39,9.8,0,19.5,0,0,,0,0.0,4,39,9.8,0,,2020
Carlinos Acie,carlinos-acie-1,/cfb/players/carlinos-acie-1.html,Navy,American,10,11,39,3.5,0,3.9,1,9,9.0,0,0.9,12,48,4.0,0,,2020
Keyon Mozee,keyon-mozee-1,/cfb/players/keyon-mozee-1.html,Kansas State,Big 12,9,11,39,3.5,0,4.3,2,83,41.5,0,9.2,13,122,9.4,0,,2020
Matt McDonald,matt-mcdonald-1,/cfb/players/matt-mcdonald-1.html,Bowling Green,MAC,5,27,39,1.4,1,7.8,0,0,,0,0.0,27,39,1.4,1,,2020
Noah Whittington,noah-whittington-1,/cfb/players/noah-whittington-1.html,Western Kentucky,CUSA,12,16,39,2.4,0,3.3,3,5,1.7,0,0.4,19,44,2.3,0,,2020
Rocky Lombardi,rocky-lombardi-1,/cfb/players/rocky-lombardi-1.html,Michigan State,Big Ten,6,32,39,1.2,0,6.5,0,0,,0,0.0,32,39,1.2,0,,2020
Thomas MacVittie,thomas-macvittie-1,/cfb/players/thomas-macvittie-1.html,Kansas,Big 12,2,8,39,4.9,0,19.5,0,0,,0,0.0,8,39,4.9,0,,2020
Braheam Murphy,braheam-murphy-1,/cfb/players/braheam-murphy-1.html,Army,Ind,10,7,38,5.4,1,3.8,0,0,,0,0.0,7,38,5.4,1,,2020
Charlie Jones,charlie-jones-7,/cfb/players/charlie-jones-7.html,Iowa,Big Ten,8,2,38,19.0,0,4.8,0,0,,0,0.0,2,38,19.0,0,,2020
Danny Smith,danny-smith-5,/cfb/players/danny-smith-5.html,Boise State,MWC,2,12,38,3.2,0,19.0,0,0,,0,0.0,12,38,3.2,0,,2020
Graham Mertz,graham-mertz-1,/cfb/players/graham-mertz-1.html,Wisconsin,Big Ten,7,36,38,1.1,2,5.4,0,0,,0,0.0,36,38,1.1,2,,2020
Jack Sears,jack-sears-1,/cfb/players/jack-sears-1.html,Boise State,MWC,3,9,38,4.2,1,12.7,0,0,,0,0.0,9,38,4.2,1,,2020
James Fullbright III,james-fullbright-iii-1,/cfb/players/james-fullbright-iii-1.html,Houston,American,3,4,38,9.5,1,12.7,0,0,,0,0.0,4,38,9.5,1,,2020
Kaleb Eleby,kaleb-eleby-1,/cfb/players/kaleb-eleby-1.html,Western Michigan,MAC,6,34,38,1.1,4,6.3,0,0,,0,0.0,34,38,1.1,4,,2020
Kyle Vantrease,kyle-vantrease-1,/cfb/players/kyle-vantrease-1.html,Buffalo,MAC,7,11,38,3.5,4,5.4,0,0,,0,0.0,11,38,3.5,4,,2020
Lawrence Papillon,lawrence-papillon-1,/cfb/players/lawrence-papillon-1.html,Marshall,CUSA,6,10,38,3.8,1,6.3,0,0,,0,0.0,10,38,3.8,1,,2020
Skylar Thompson,skylar-thompson-1,/cfb/players/skylar-thompson-1.html,Kansas State,Big 12,3,19,38,2.0,3,12.7,0,0,,0,0.0,19,38,2.0,3,,2020
Christian Hunter,christian-hunter-1,/cfb/players/christian-hunter-1.html,Colorado State,MWC,2,8,37,4.6,0,18.5,0,0,,0,0.0,8,37,4.6,0,,2020
Davis Mills,davis-mills-1,/cfb/players/davis-mills-1.html,Stanford,Pac-12,5,30,37,1.2,3,7.4,0,0,,0,0.0,30,37,1.2,3,,2020
Doug Brumfield,doug-brumfield-1,/cfb/players/doug-brumfield-1.html,Nevada-Las Vegas,MWC,2,14,37,2.6,1,18.5,0,0,,0,0.0,14,37,2.6,1,,2020
Jack Tuttle,jack-tuttle-1,/cfb/players/jack-tuttle-1.html,Indiana,Big Ten,3,15,37,2.5,0,12.3,0,0,,0,0.0,15,37,2.5,0,,2020
Joachim Bangda,joachim-bangda-1,/cfb/players/joachim-bangda-1.html,Kent State,MAC,3,6,37,6.2,0,12.3,0,0,,0,0.0,6,37,6.2,0,,2020
Caron Robinson,caron-robinson-1,/cfb/players/caron-robinson-1.html,Buffalo,MAC,1,5,36,7.2,0,36.0,0,0,,0,0.0,5,36,7.2,0,,2020
Chris Reynolds,chris-reynolds-1,/cfb/players/chris-reynolds-1.html,Charlotte,CUSA,6,50,36,0.7,0,6.0,1,18,18.0,1,3.0,51,54,1.1,1,,2020
Cyrus Habibi-Likio,cyrus-habibi-likio-1,/cfb/players/cyrus-habibi-likio-1.html,Oregon,Pac-12,7,19,36,1.9,4,5.1,5,66,13.2,0,9.4,24,102,4.3,4,,2020
Dante Wright,dante-wright-1,/cfb/players/dante-wright-1.html,Colorado State,MWC,3,9,36,4.0,0,12.0,20,315,15.8,0,105.0,29,351,12.1,0,,2020
Isaac Guerendo,isaac-guerendo-1,/cfb/players/isaac-guerendo-1.html,Wisconsin,Big Ten,2,11,36,3.3,0,18.0,0,0,,0,0.0,11,36,3.3,0,,2020
Jesse Brown,jesse-brown-3,/cfb/players/jesse-brown-3.html,Northwestern,Big Ten,6,15,36,2.4,2,6.0,3,29,9.7,0,4.8,18,65,3.6,2,,2020
Jsi Hatfield,jsi-hatfield-1,/cfb/players/jsi-hatfield-1.html,East Carolina,American,6,4,36,9.0,0,6.0,6,31,5.2,0,5.2,10,67,6.7,0,,2020
Riley Smith,riley-smith-2,/cfb/players/riley-smith-2.html,Boise State,MWC,7,4,36,9.0,0,5.1,15,155,10.3,1,22.1,19,191,10.1,1,,2020
Tate Whatley,tate-whatley-1,/cfb/players/tate-whatley-1.html,Southern Mississippi,CUSA,4,19,36,1.9,4,9.0,1,-19,-19.0,0,-4.8,20,17,0.9,4,,2020
Tyler Burns,tyler-burns-2,/cfb/players/tyler-burns-2.html,Kansas State,Big 12,9,13,36,2.8,0,4.0,2,7,3.5,0,0.8,15,43,2.9,0,,2020
De'Vion Warren,devion-warren-1,/cfb/players/devion-warren-1.html,Arkansas,SEC,7,4,35,8.8,0,5.0,15,278,18.5,3,39.7,19,313,16.5,3,,2020
Jaren Mangham,jaren-mangham-1,/cfb/players/jaren-mangham-1.html,Colorado,Pac-12,4,23,35,1.5,2,8.8,1,10,10.0,0,2.5,24,45,1.9,2,,2020
Joseph Bruno,joseph-bruno-1,/cfb/players/joseph-bruno-1.html,Penn State,Big Ten,7,3,35,11.7,0,5.0,0,0,,0,0.0,3,35,11.7,0,,2020
Lee Witherspoon,lee-witherspoon-1,/cfb/players/lee-witherspoon-1.html,Mississippi State,SEC,11,6,35,5.8,0,3.2,9,49,5.4,0,4.5,15,84,5.6,0,,2020
Micah Cooper,micah-cooper-1,/cfb/players/micah-cooper-1.html,Oklahoma State,Big 12,2,7,35,5.0,0,17.5,0,0,,0,0.0,7,35,5.0,0,,2020
Blake Hayes,blake-hayes-1,/cfb/players/blake-hayes-1.html,Illinois,Big Ten,8,2,34,17.0,0,4.3,0,0,,0,0.0,2,34,17.0,0,,2020
Gabriel Watson,gabriel-watson-2,/cfb/players/gabriel-watson-2.html,Texas,Big 12,3,7,34,4.9,0,11.3,0,0,,0,0.0,7,34,4.9,0,,2020
Jayden De Laura,jayden-de-laura-1,/cfb/players/jayden-de-laura-1.html,Washington State,Pac-12,4,28,34,1.2,2,8.5,0,0,,0,0.0,28,34,1.2,2,,2020
Joe Davis,joe-davis-7,/cfb/players/joe-davis-7.html,Colorado,Pac-12,6,18,34,1.9,0,5.7,1,4,4.0,0,0.7,19,38,2.0,0,,2020
LaJohntay Wester,lajohntay-wester-1,/cfb/players/lajohntay-wester-1.html,Florida Atlantic,CUSA,9,8,34,4.3,0,3.8,17,114,6.7,1,12.7,25,148,5.9,1,,2020
TJ Finley,tj-finley-1,/cfb/players/tj-finley-1.html,LSU,SEC,5,29,34,1.2,1,6.8,0,0,,0,0.0,29,34,1.2,1,,2020
Tyler Johnston III,tyler-johnston-iii-1,/cfb/players/tyler-johnston-iii-1.html,UAB,CUSA,5,14,34,2.4,0,6.8,0,0,,0,0.0,14,34,2.4,0,,2020
Garret Kahmann,garret-kahmann-1,/cfb/players/garret-kahmann-1.html,Louisiana-Monroe,Sun Belt,2,8,33,4.1,0,16.5,0,0,,0,0.0,8,33,4.1,0,,2020
Garrett Kahmann,garrett-kahmann-1,/cfb/players/garrett-kahmann-1.html,Louisiana-Monroe,Sun Belt,2,8,33,4.1,0,16.5,0,0,,0,0.0,8,33,4.1,0,,2020
John Gentry,john-gentry-1,/cfb/players/john-gentry-1.html,Utah State,MWC,5,7,33,4.7,0,6.6,1,-4,-4.0,0,-0.8,8,29,3.6,0,,2020
Ricky Pearsall,ricky-pearsall-1,/cfb/players/ricky-pearsall-1.html,Arizona State,Pac-12,4,3,33,11.0,1,8.3,6,86,14.3,1,21.5,9,119,13.2,2,,2020
Chris Moore,chris-moore-6,/cfb/players/chris-moore-6.html,Georgia State,Sun Belt,10,1,32,32.0,0,3.2,0,0,,0,0.0,1,32,32.0,0,,2020
Daniel Bangura,daniel-bangura-1,/cfb/players/daniel-bangura-1.html,Kent State,MAC,2,6,32,5.3,0,16.0,0,0,,0,0.0,6,32,5.3,0,,2020
Demarkcus Bowman,demarkcus-bowman-1,/cfb/players/demarkcus-bowman-1.html,Clemson,ACC,2,9,32,3.6,0,16.0,0,0,,0,0.0,9,32,3.6,0,,2020
Josiah Johnson,josiah-johnson-1,/cfb/players/josiah-johnson-1.html,Massachusetts,Ind,4,12,32,2.7,0,8.0,3,48,16.0,0,12.0,15,80,5.3,0,,2020
Lorenzo Lingard,lorenzo-lingard-1,/cfb/players/lorenzo-lingard-1.html,Florida,SEC,9,5,32,6.4,0,3.6,0,0,,0,0.0,5,32,6.4,0,,2020
Ontaria Wilson,ontaria-wilson-1,/cfb/players/ontaria-wilson-1.html,Florida State,ACC,9,4,32,8.0,0,3.6,30,382,12.7,2,42.4,34,414,12.2,2,,2020
Rondale Moore,rondale-moore-1,/cfb/players/rondale-moore-1.html,Purdue,Big Ten,3,6,32,5.3,1,10.7,35,270,7.7,0,90.0,41,302,7.4,1,,2020
Tyetus Smith-Lindsay,tyetus-smith-lindsay-1,/cfb/players/tyetus-smith-lindsay-1.html,UAB,CUSA,1,1,32,32.0,0,32.0,0,0,,0,0.0,1,32,32.0,0,,2020
Tyetus Smith-Lindsey,tyetus-smith-lindsey-1,/cfb/players/tyetus-smith-lindsey-1.html,UAB,CUSA,1,1,32,32.0,0,32.0,0,0,,0,0.0,1,32,32.0,0,,2020
Casey Thompson,casey-thompson-1,/cfb/players/casey-thompson-1.html,Texas,Big 12,3,8,31,3.9,0,10.3,0,0,,0,0.0,8,31,3.9,0,,2020
Jha'Quan Jackson,jhaquan-jackson-1,/cfb/players/jhaquan-jackson-1.html,Tulane,American,12,2,31,15.5,1,2.6,31,425,13.7,8,35.4,33,456,13.8,9,,2020
Mike Fallon,mike-fallon-2,/cfb/players/mike-fallon-2.html,Massachusetts,Ind,1,4,31,7.8,0,31.0,0,0,,0,0.0,4,31,7.8,0,,2020
Shaadie Clayton-Johnson,shaadie-clayton-1,/cfb/players/shaadie-clayton-1.html,Colorado,Pac-12,3,7,31,4.4,2,10.3,0,0,,0,0.0,7,31,4.4,2,,2020
Tabarious Peterson,tabarious-peterson-1,/cfb/players/tabarious-peterson-1.html,Louisville,ACC,9,1,31,31.0,0,3.4,0,0,,0,0.0,1,31,31.0,0,,2020
Tyger Goslin,tyger-goslin-1,/cfb/players/tyger-goslin-1.html,Navy,American,4,24,31,1.3,0,7.8,0,0,,0,0.0,24,31,1.3,0,,2020
Danny Gray,danny-gray-1,/cfb/players/danny-gray-1.html,SMU,American,8,3,30,10.0,2,3.8,33,448,13.6,4,56.0,36,478,13.3,6,,2020
Jalen John,jalen-john-6,/cfb/players/jalen-john-6.html,Arizona,Pac-12,2,4,30,7.5,0,15.0,3,24,8.0,0,12.0,7,54,7.7,0,,2020
Jonzell Norrils,jonzell-norrils-1,/cfb/players/jonzell-norrils-1.html,Akron,MAC,2,7,30,4.3,1,15.0,2,32,16.0,0,16.0,9,62,6.9,1,,2020
Jordan Griffin,jordan-griffin-3,/cfb/players/jordan-griffin-3.html,Louisiana,Sun Belt,1,7,30,4.3,0,30.0,0,0,,0,0.0,7,30,4.3,0,,2020
Lexington Joseph,lexington-joseph-1,/cfb/players/lexington-joseph-1.html,Florida International,CUSA,3,8,30,3.8,0,10.0,2,7,3.5,0,2.3,10,37,3.7,0,,2020
Quadry Jones,quadry-jones-1,/cfb/players/quadry-jones-1.html,UCF,American,2,3,30,10.0,0,15.0,0,0,,0,0.0,3,30,10.0,0,,2020
Rahmir Johnson,rahmir-johnson-1,/cfb/players/rahmir-johnson-1.html,Nebraska,Big Ten,6,8,30,3.8,1,5.0,6,33,5.5,0,5.5,14,63,4.5,1,,2020
Smoke Harris,smoke-harris-1,/cfb/players/smoke-harris-1.html,Louisiana Tech,CUSA,8,5,30,6.0,1,3.8,39,304,7.8,4,38.0,44,334,7.6,5,,2020
Austin Aune,austin-aune-1,/cfb/players/austin-aune-1.html,North Texas,CUSA,8,27,29,1.1,2,3.6,0,0,,0,0.0,27,29,1.1,2,,2020
Bo Gross,bo-gross-1,/cfb/players/bo-gross-1.html,Air Force,MWC,4,9,29,3.2,1,7.3,0,0,,0,0.0,9,29,3.2,1,,2020
Iverson Clement,iverson-clement-1,/cfb/players/iverson-clement-1.html,Florida,SEC,5,5,29,5.8,0,5.8,0,0,,0,0.0,5,29,5.8,0,,2020
Joel Dublanko,joel-dublanko-1,/cfb/players/joel-dublanko-1.html,Cincinnati,American,10,1,29,29.0,0,2.9,0,0,,0,0.0,1,29,29.0,0,,2020
Justin Ibieta,justin-ibieta-1,/cfb/players/justin-ibieta-1.html,Tulane,American,2,3,29,9.7,0,14.5,0,0,,0,0.0,3,29,9.7,0,,2020
Kevaris Thomas,kevaris-thomas-1,/cfb/players/kevaris-thomas-1.html,Western Kentucky,CUSA,3,24,29,1.2,1,9.7,0,0,,0,0.0,24,29,1.2,1,,2020
Omarion Dollison,omarion-dollison-1,/cfb/players/omarion-dollison-1.html,South Florida,American,9,2,29,14.5,0,3.2,21,272,13.0,1,30.2,23,301,13.1,1,,2020
Reikan Donaldson,reikan-donaldson-1,/cfb/players/reikan-donaldson-1.html,Army,Ind,10,1,29,29.0,0,2.9,4,57,14.3,1,5.7,5,86,17.2,1,,2020
Aveon Smith,aveon-smith-1,/cfb/players/aveon-smith-1.html,Miami (OH),MAC,1,3,28,9.3,0,28.0,0,0,,0,0.0,3,28,9.3,0,,2020
Gavin Williams,gavin-williams-1,/cfb/players/gavin-williams-1.html,Iowa,Big Ten,1,8,28,3.5,0,28.0,0,0,,0,0.0,8,28,3.5,0,,2020
Isiah Cox,isiah-cox-1,/cfb/players/isiah-cox-1.html,Ohio,MAC,3,1,28,28.0,0,9.3,7,142,20.3,1,47.3,8,170,21.3,1,,2020
JD Spielman,jd-spielman-1,/cfb/players/jd-spielman-1.html,Texas Christian,Big 12,3,4,28,7.0,0,9.3,5,56,11.2,0,18.7,9,84,9.3,0,,2020
Josh Edwards,josh-edwards-1,/cfb/players/josh-edwards-1.html,Arkansas State,Sun Belt,3,6,28,4.7,0,9.3,0,0,,0,0.0,6,28,4.7,0,,2020
Kadari Johnson,kadari-johnson-1,/cfb/players/kadari-johnson-1.html,UTSA,CUSA,1,2,28,14.0,0,28.0,0,0,,0,0.0,2,28,14.0,0,,2020
Reynaldo Flores,reynaldo-flores-1,/cfb/players/reynaldo-flores-1.html,UTEP,CUSA,7,4,28,7.0,0,4.0,1,10,10.0,0,1.4,5,38,7.6,0,,2020
D'Wayne Eskridge,dwayne-eskridge-1,/cfb/players/dwayne-eskridge-1.html,Western Michigan,MAC,6,1,27,27.0,0,4.5,34,784,23.1,8,130.7,35,811,23.2,8,,2020
Gavin Beerup,gavin-beerup-1,/cfb/players/gavin-beerup-1.html,Wyoming,MWC,2,5,27,5.4,0,13.5,0,0,,0,0.0,5,27,5.4,0,,2020
Harlan Dixon,harlan-dixon-1,/cfb/players/harlan-dixon-1.html,Louisiana Tech,CUSA,8,9,27,3.0,0,3.4,3,16,5.3,0,2.0,12,43,3.6,0,,2020
Jalen Cropper,jalen-cropper-1,/cfb/players/jalen-cropper-1.html,Fresno State,MWC,6,4,27,6.8,0,4.5,37,520,14.1,5,86.7,41,547,13.3,5,,2020
Tyrice Richie,tyrice-richie-1,/cfb/players/tyrice-richie-1.html,Northern Illinois,MAC,6,6,27,4.5,0,4.5,53,597,11.3,4,99.5,59,624,10.6,4,,2020
Anthony Russo,anthony-russo-3,/cfb/players/anthony-russo-3.html,Temple,American,4,22,26,1.2,2,6.5,0,0,,0,0.0,22,26,1.2,2,,2020
Aron Cruickshank,aron-cruickshank-1,/cfb/players/aron-cruickshank-1.html,Rutgers,Big Ten,9,4,26,6.5,0,2.9,37,239,6.5,1,26.6,41,265,6.5,1,,2020
Chase Jasmin,chase-jasmin-1,/cfb/players/chase-jasmin-1.html,San Diego State,MWC,1,5,26,5.2,0,26.0,0,0,,0,0.0,5,26,5.2,0,,2020
Jack Abraham,jack-abraham-1,/cfb/players/jack-abraham-1.html,Southern Mississippi,CUSA,5,29,26,0.9,0,5.2,0,0,,0,0.0,29,26,0.9,0,,2020
Jacolby Criswell,jacolby-criswell-1,/cfb/players/jacolby-criswell-1.html,North Carolina,ACC,6,9,26,2.9,0,4.3,0,0,,0,0.0,9,26,2.9,0,,2020
Tayon Fleet-Davis,tayon-fleet-davis-1,/cfb/players/tayon-fleet-davis-1.html,Maryland,Big Ten,1,10,26,2.6,0,26.0,1,17,17.0,0,17.0,11,43,3.9,0,,2020
Weston Eget,weston-eget-1,/cfb/players/weston-eget-1.html,New Mexico State,Ind,1,5,26,5.2,0,26.0,0,0,,0,0.0,5,26,5.2,0,,2020
Darrian Felix,darrian-felix-1,/cfb/players/darrian-felix-1.html,South Florida,American,3,10,25,2.5,0,8.3,3,14,4.7,0,4.7,13,39,3.0,0,,2020
Dee Beckwith,dee-beckwith-1,/cfb/players/dee-beckwith-1.html,Tennessee,SEC,3,3,25,8.3,0,8.3,0,0,,0,0.0,3,25,8.3,0,,2020
Jojo Dorceus,jojo-dorceus-1,/cfb/players/jojo-dorceus-1.html,Memphis,American,11,1,25,25.0,0,2.3,1,2,2.0,1,0.2,2,27,13.5,1,,2020
Joseph Dorceus,joseph-dorceus-1,/cfb/players/joseph-dorceus-1.html,Memphis,American,9,1,25,25.0,0,2.8,1,2,2.0,1,0.2,2,27,13.5,1,,2020
Lindell Stone,lindell-stone-1,/cfb/players/lindell-stone-1.html,Virginia,ACC,6,8,25,3.1,0,4.2,1,-3,-3.0,0,-0.5,9,22,2.4,0,,2020
Logan Bonner,logan-bonner-1,/cfb/players/logan-bonner-1.html,Arkansas State,Sun Belt,11,34,25,0.7,0,2.3,1,17,17.0,0,1.5,35,42,1.2,0,,2020
Luke Larsen,luke-larsen-1,/cfb/players/luke-larsen-1.html,East Carolina,American,5,1,25,25.0,0,5.0,0,0,,0,0.0,1,25,25.0,0,,2020
Michael Penix Jr.,michael-penix-jr-1,/cfb/players/michael-penix-jr-1.html,Indiana,Big Ten,6,18,25,1.4,2,4.2,0,-13,,0,-2.2,18,12,0.7,2,,2020
Perry Olsen,perry-olsen-1,/cfb/players/perry-olsen-1.html,Navy,American,1,10,25,2.5,0,25.0,0,0,,0,0.0,10,25,2.5,0,,2020
Taisun Phommachanh,taisun-phommachanh-1,/cfb/players/taisun-phommachanh-1.html,Clemson,ACC,4,7,25,3.6,0,6.3,0,0,,0,0.0,7,25,3.6,0,,2020
Trae Allen,trae-allen-1,/cfb/players/trae-allen-1.html,Western Michigan,MAC,2,9,25,2.8,0,12.5,0,0,,0,0.0,9,25,2.8,0,,2020
Tre Tucker,tre-tucker-1,/cfb/players/tre-tucker-1.html,Cincinnati,American,10,4,25,6.3,0,2.5,18,236,13.1,3,23.6,22,261,11.9,3,,2020
Tyson Mobley,tyson-mobley-1,/cfb/players/tyson-mobley-1.html,Coastal Carolina,Sun Belt,5,2,25,12.5,0,5.0,2,9,4.5,0,1.8,4,34,8.5,0,,2020
Andrew Marty,andrew-marty-1,/cfb/players/andrew-marty-1.html,Northwestern,Big Ten,4,5,24,4.8,0,6.0,1,12,12.0,0,3.0,6,36,6.0,0,,2020
Chase Jones,chase-jones-3,/cfb/players/chase-jones-3.html,Western Kentucky,CUSA,2,4,24,6.0,1,12.0,0,0,,0,0.0,4,24,6.0,1,,2020
Damarius Good,damarius-good-1,/cfb/players/damarius-good-1.html,UCF,American,10,4,24,6.0,0,2.4,2,22,11.0,0,2.2,6,46,7.7,0,,2020
Jacquez Stuart,jacquez-stuart-1,/cfb/players/jacquez-stuart-1.html,Toledo,MAC,4,3,24,8.0,0,6.0,0,0,,0,0.0,3,24,8.0,0,,2020
Jay Warren,jay-warren-2,/cfb/players/jay-warren-2.html,Navy,American,10,1,24,24.0,0,2.4,0,0,,0,0.0,1,24,24.0,0,,2020
John Tank Miller,john-tank-miller-1,/cfb/players/john-tank-miller-1.html,South Alabama,Sun Belt,5,5,24,4.8,0,4.8,0,0,,0,0.0,5,24,4.8,0,,2020
Knox Kadum,knox-kadum-1,/cfb/players/knox-kadum-1.html,Virginia Tech,ACC,1,6,24,4.0,0,24.0,0,0,,0,0.0,6,24,4.0,0,,2020
Ronald Thompkins,ronald-thompkins-1,/cfb/players/ronald-thompkins-1.html,Nebraska,Big Ten,2,5,24,4.8,0,12.0,1,10,10.0,0,5.0,6,34,5.7,0,,2020
Isaiah Connelly,isaiah-connelly-1,/cfb/players/isaiah-connelly-1.html,Coastal Carolina,Sun Belt,1,6,23,3.8,0,23.0,0,0,,0,0.0,6,23,3.8,0,,2020
Jack Miller III,jack-miller-iii-1,/cfb/players/jack-miller-iii-1.html,Ohio State,Big Ten,2,2,23,11.5,1,11.5,0,0,,0,0.0,2,23,11.5,1,,2020
Jeremiah Haydel,jeremiah-haydel-1,/cfb/players/jeremiah-haydel-1.html,Texas State,Sun Belt,12,3,23,7.7,0,1.9,40,408,10.2,4,34.0,43,431,10.0,4,,2020
Jordan Watkins,jordan-watkins-2,/cfb/players/jordan-watkins-2.html,Louisville,ACC,8,1,23,23.0,1,2.9,8,57,7.1,0,7.1,9,80,8.9,1,,2020
Micaleous Elder,micaleous-elder-1,/cfb/players/micaleous-elder-1.html,Charlotte,CUSA,6,8,23,2.9,2,3.8,22,264,12.0,2,44.0,30,287,9.6,4,,2020
Tommy Devito,tommy-devito-1,/cfb/players/tommy-devito-1.html,Syracuse,ACC,4,43,23,0.5,0,5.8,0,0,,0,0.0,43,23,0.5,0,,2020
Billy Kemp,billy-kemp-2,/cfb/players/billy-kemp-2.html,Virginia,ACC,10,6,22,3.7,0,2.2,67,644,9.6,1,64.4,73,666,9.1,1,,2020
Brandon Walters,brandon-walters-1,/cfb/players/brandon-walters-1.html,Army,Ind,12,5,22,4.4,0,1.8,5,33,6.6,0,2.8,10,55,5.5,0,,2020
Charleston Rambo,charleston-rambo-1,/cfb/players/charleston-rambo-1.html,Oklahoma,Big 12,10,2,22,11.0,0,2.2,25,312,12.5,3,31.2,27,334,12.4,3,,2020
Dennis Grosel,dennis-grosel-1,/cfb/players/dennis-grosel-1.html,Boston College,ACC,3,7,22,3.1,0,7.3,0,0,,0,0.0,7,22,3.1,0,,2020
DJ England-Chisolm,dj-england-chisolm-1,/cfb/players/dj-england-chisolm-1.html,Middle Tennessee State,CUSA,9,6,22,3.7,0,2.4,14,172,12.3,2,19.1,20,194,9.7,2,,2020
Grant Gunnell,grant-gunnell-1,/cfb/players/grant-gunnell-1.html,Arizona,Pac-12,4,23,22,1.0,0,5.5,0,0,,0,0.0,23,22,1.0,0,,2020
Jack Westover,jack-westover-1,/cfb/players/jack-westover-1.html,Washington,Pac-12,4,5,22,4.4,0,5.5,1,9,9.0,0,2.3,6,31,5.2,0,,2020
Khaleb Hood,khaleb-hood-1,/cfb/players/khaleb-hood-1.html,Georgia Southern,Sun Belt,13,4,22,5.5,0,1.7,15,224,14.9,2,17.2,19,246,12.9,2,,2020
Lachlan Wilson,lachlan-wilson-1,/cfb/players/lachlan-wilson-1.html,Tulsa,American,9,1,22,22.0,0,2.4,0,0,,0,0.0,1,22,22.0,0,,2020
Malik Staples,malik-staples-1,/cfb/players/malik-staples-1.html,Western Kentucky,CUSA,11,7,22,3.1,1,2.0,0,0,,0,0.0,7,22,3.1,1,,2020
Rasheen Ali,rasheen-ali-1,/cfb/players/rasheen-ali-1.html,Marshall,CUSA,6,5,22,4.4,0,3.7,0,0,,0,0.0,5,22,4.4,0,,2020
Tyrone Tracy Jr.,tyrone-tracy-jr-1,/cfb/players/tyrone-tracy-jr-1.html,Iowa,Big Ten,8,2,22,11.0,0,2.8,14,154,11.0,1,19.3,16,176,11.0,1,,2020
Anthony Watkins,anthony-watkins-3,/cfb/players/anthony-watkins-3.html,Tulsa,American,8,7,21,3.0,0,2.6,0,0,,0,0.0,7,21,3.0,0,,2020
Baylor Romney,baylor-romney-1,/cfb/players/baylor-romney-1.html,BYU,Ind,7,7,21,3.0,0,3.0,0,0,,0,0.0,7,21,3.0,0,,2020
Brannon Spector,brannon-spector-1,/cfb/players/brannon-spector-1.html,Clemson,ACC,11,2,21,10.5,0,1.9,16,136,8.5,0,12.4,18,157,8.7,0,,2020
Cam Roberson,cam-roberson-1,/cfb/players/cam-roberson-1.html,Massachusetts,Ind,4,11,21,1.9,0,5.3,1,10,10.0,0,2.5,12,31,2.6,0,,2020
Dazz Newsome,dazz-newsome-1,/cfb/players/dazz-newsome-1.html,North Carolina,ACC,12,2,21,10.5,1,1.8,54,684,12.7,6,57.0,56,705,12.6,7,,2020
Jack Plummer,jack-plummer-1,/cfb/players/jack-plummer-1.html,Purdue,Big Ten,3,16,21,1.3,1,7.0,0,0,,0,0.0,16,21,1.3,1,,2020
James Graham,james-graham-1,/cfb/players/james-graham-1.html,Georgia Tech,ACC,2,6,21,3.5,0,10.5,0,0,,0,0.0,6,21,3.5,0,,2020
Jay Bramblett,jay-bramblett-1,/cfb/players/jay-bramblett-1.html,Notre Dame,ACC,12,2,21,10.5,0,1.8,0,0,,0,0.0,2,21,10.5,0,,2020
Travis Tisdale,travis-tisdale-1,/cfb/players/travis-tisdale-1.html,Kentucky,SEC,7,6,21,3.5,0,3.0,0,0,,0,0.0,6,21,3.5,0,,2020
Cade Ballard,cade-ballard-1,/cfb/players/cade-ballard-1.html,Army,Ind,3,9,20,2.2,1,6.7,0,0,,0,0.0,9,20,2.2,1,,2020
Cade Fennegan,cade-fennegan-1,/cfb/players/cade-fennegan-1.html,Boise State,MWC,3,9,20,2.2,0,6.7,0,0,,0,0.0,9,20,2.2,0,,2020
