Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,rush_att,rush_yds,rush_yds_per_att,rush_td,rush_yds_per_g,rec,rec_yds,rec_yds_per_rec,rec_td,rec_yds_per_g,scrim_att,yds_from_scrimmage,scrim_yds_per_att,scrim_td,awards,Year
Owen McCown,owen-mccown-1,/cfb/players/owen-mccown-1.html,Colorado,Pac-12,4,27,38,1.4,2,9.5,0,0,,0,0.0,27,38,1.4,2,,2022
Tayvion Robinson,tayvion-robinson-1,/cfb/players/tayvion-robinson-1.html,Kentucky,SEC,11,8,38,4.8,0,3.5,40,497,12.4,3,45.2,48,535,11.1,3,,2022
Trent Battle,trent-battle-1,/cfb/players/trent-battle-1.html,Texas Christian,Big 12,15,9,38,4.2,0,2.5,7,91,13.0,0,6.1,16,129,8.1,0,,2022
Will Pelissier,will-pelissier-1,/cfb/players/will-pelissier-1.html,Wyoming,MWC,9,6,38,6.3,0,4.2,8,101,12.6,1,11.2,14,139,9.9,1,,2022
Alex Orji,alex-orji-1,/cfb/players/alex-orji-1.html,Michigan,Big Ten,3,6,37,6.2,2,12.3,0,0,,0,0.0,6,37,6.2,2,,2022
Charles Hall,charles-hall-2,/cfb/players/charles-hall-2.html,Arizona State,Pac-12,11,2,37,18.5,0,3.4,9,104,11.6,0,9.5,11,141,12.8,0,,2022
Cross Patton,cross-patton-1,/cfb/players/cross-patton-1.html,Nevada,MWC,9,11,37,3.4,0,4.1,1,12,12.0,0,1.3,12,49,4.1,0,,2022
Devyn Ford,devyn-ford-1,/cfb/players/devyn-ford-1.html,Penn State,Big Ten,4,7,37,5.3,0,9.3,5,31,6.2,0,7.8,12,68,5.7,0,,2022
Isaiah Phillips,isaiah-phillips-1,/cfb/players/isaiah-phillips-1.html,Louisiana-Monroe,Sun Belt,11,12,37,3.1,0,3.4,0,0,,0,0.0,12,37,3.1,0,,2022
Jacob Barlage,jacob-barlage-1,/cfb/players/jacob-barlage-1.html,Nevada,MWC,1,1,37,37.0,0,37.0,0,0,,0,0.0,1,37,37.0,0,,2022
Jordan Lowe,jordan-lowe-2,/cfb/players/jordan-lowe-2.html,Toledo,MAC,6,2,37,18.5,1,6.2,0,0,,0,0.0,2,37,18.5,1,,2022
Justin Williams-Thomas,justin-williams-thomas-1,/cfb/players/justin-williams-thomas-1.html,Tennessee,SEC,4,11,37,3.4,0,9.3,0,0,,0,0.0,11,37,3.4,0,,2022
Kobie Campbell,kobie-campbell-1,/cfb/players/kobie-campbell-1.html,Rice,CUSA,11,4,37,9.3,0,3.4,17,192,11.3,0,17.5,21,229,10.9,0,,2022
Harlan Dixon,harlan-dixon-1,/cfb/players/harlan-dixon-1.html,Louisiana Tech,CUSA,2,8,36,4.5,0,18.0,1,16,16.0,0,8.0,9,52,5.8,0,,2022
Jordan Wilmore,jordan-wilmore-1,/cfb/players/jordan-wilmore-1.html,Utah State,MWC,12,13,36,2.8,0,3.0,0,0,,0,0.0,13,36,2.8,0,,2022
Malachi Carter,malachi-carter-1,/cfb/players/malachi-carter-1.html,Georgia Tech,ACC,11,2,36,18.0,0,3.3,23,342,14.9,2,31.1,25,378,15.1,2,,2022
Money Parks,money-parks-1,/cfb/players/money-parks-1.html,Utah,Pac-12,14,6,36,6.0,0,2.6,26,414,15.9,2,29.6,32,450,14.1,2,,2022
Tyrin Smith,tyrin-smith-1,/cfb/players/tyrin-smith-1.html,UTEP,CUSA,12,5,36,7.2,0,3.0,71,1039,14.6,7,86.6,76,1075,14.1,7,,2022
Danny Hughes,danny-hughes-1,/cfb/players/danny-hughes-1.html,Michigan,Big Ten,7,6,35,5.8,0,5.0,0,0,,0,0.0,6,35,5.8,0,,2022
Jamontez Woods,jamontez-woods-1,/cfb/players/jamontez-woods-1.html,Troy,Sun Belt,12,17,35,2.1,0,2.9,3,23,7.7,0,1.9,20,58,2.9,0,,2022
Logan Fife,logan-fife-1,/cfb/players/logan-fife-1.html,Fresno State,MWC,11,32,35,1.1,3,3.2,0,0,,0,0.0,32,35,1.1,3,,2022
Mycah Pittman,mycah-pittman-1,/cfb/players/mycah-pittman-1.html,Florida State,ACC,13,7,35,5.0,0,2.7,32,330,10.3,3,25.4,39,365,9.4,3,,2022
Tommy Devito,tommy-devito-1,/cfb/players/tommy-devito-1.html,Illinois,Big Ten,13,73,35,0.5,6,2.7,0,13,,0,1.0,73,48,0.7,6,,2022
Corey Wren,corey-wren-1,/cfb/players/corey-wren-1.html,Texas Christian,Big 12,7,6,34,5.7,0,4.9,3,3,1.0,0,0.4,9,37,4.1,0,,2022
Deshun Murrell,deshun-murrell-1,/cfb/players/deshun-murrell-1.html,UCLA,Pac-12,1,6,34,5.7,0,34.0,0,0,,0,0.0,6,34,5.7,0,,2022
Haden Carlson,haden-carlson-1,/cfb/players/haden-carlson-1.html,Florida International,CUSA,8,19,34,1.8,0,4.3,0,0,,0,0.0,19,34,1.8,0,,2022
Justin Rodriguez,justin-rodriguez-1,/cfb/players/justin-rodriguez-1.html,UTSA,CUSA,2,14,34,2.4,1,17.0,1,8,8.0,0,4.0,15,42,2.8,1,,2022
Kyle Vantrease,kyle-vantrease-1,/cfb/players/kyle-vantrease-1.html,Georgia Southern,Sun Belt,13,33,34,1.0,3,2.6,1,3,3.0,0,0.2,34,37,1.1,3,,2022
Todd Justice,todd-justice-1,/cfb/players/todd-justice-1.html,South Alabama,Sun Belt,11,2,34,17.0,0,3.1,1,15,15.0,0,1.4,3,49,16.3,0,,2022
AJ Williams,aj-williams-3,/cfb/players/aj-williams-3.html,Army,Ind,2,2,33,16.5,0,16.5,0,0,,0,0.0,2,33,16.5,0,,2022
Dashaun Davis,dashaun-davis-1,/cfb/players/dashaun-davis-1.html,Appalachian State,Sun Belt,12,4,33,8.3,0,2.8,36,421,11.7,3,35.1,40,454,11.4,3,,2022
D.J. Mack Jr.,dj-mack-jr-1,/cfb/players/dj-mack-jr-1.html,Old Dominion,Sun Belt,5,5,33,6.6,1,6.6,1,4,4.0,0,0.8,6,37,6.2,1,,2022
Jackson McChesney,jackson-mcchesney-1,/cfb/players/jackson-mcchesney-1.html,BYU,Ind,2,3,33,11.0,0,16.5,0,0,,0,0.0,3,33,11.0,0,,2022
Jaydon Blue,jaydon-blue-1,/cfb/players/jaydon-blue-1.html,Texas,Big 12,9,15,33,2.2,0,3.7,0,0,,0,0.0,15,33,2.2,0,,2022
Jordan Addison,jordan-addison-1,/cfb/players/jordan-addison-1.html,USC,Pac-12,11,4,33,8.3,0,3.0,59,875,14.8,8,79.5,63,908,14.4,8,,2022
Jordan Moore,jordan-moore-5,/cfb/players/jordan-moore-5.html,Duke,ACC,13,4,33,8.3,0,2.5,60,656,10.9,5,50.5,64,689,10.8,5,,2022
Martin Blake,martin-blake-1,/cfb/players/martin-blake-1.html,San Diego State,MWC,12,9,33,3.7,0,2.8,1,29,29.0,0,2.4,10,62,6.2,0,,2022
Stone Frost,stone-frost-1,/cfb/players/stone-frost-1.html,Middle Tennessee State,CUSA,1,4,33,8.3,0,33.0,0,0,,0,0.0,4,33,8.3,0,,2022
TJ Finley,tj-finley-1,/cfb/players/tj-finley-1.html,Auburn,SEC,4,17,33,1.9,1,8.3,0,0,,0,0.0,17,33,1.9,1,,2022
Walker Howard,walker-howard-1,/cfb/players/walker-howard-1.html,LSU,SEC,2,6,33,5.5,0,16.5,0,0,,0,0.0,6,33,5.5,0,,2022
Zeon Chriss,zeon-chriss-1,/cfb/players/zeon-chriss-1.html,Louisiana,Sun Belt,4,6,33,5.5,0,8.3,0,0,,0,0.0,6,33,5.5,0,,2022
BJ Harris,bj-harris-1,/cfb/players/bj-harris-1.html,Missouri,SEC,13,8,32,4.0,1,2.5,0,0,,0,0.0,8,32,4.0,1,,2022
Chimere Dike,chimere-dike-1,/cfb/players/chimere-dike-1.html,Wisconsin,Big Ten,13,5,32,6.4,1,2.5,47,689,14.7,6,53.0,52,721,13.9,7,,2022
Eddie Battle,eddie-battle-1,/cfb/players/eddie-battle-1.html,Florida,SEC,1,2,32,16.0,0,32.0,0,0,,0,0.0,2,32,16.0,0,,2022
Jay Woolfolk,jay-woolfolk-1,/cfb/players/jay-woolfolk-1.html,Virginia,ACC,4,2,32,16.0,0,8.0,0,0,,0,0.0,2,32,16.0,0,,2022
Lee Beebe,lee-beebe-1,/cfb/players/lee-beebe-1.html,UAB,CUSA,1,3,32,10.7,0,32.0,0,0,,0,0.0,3,32,10.7,0,,2022
Luke Wysong,luke-wysong-1,/cfb/players/luke-wysong-1.html,New Mexico,MWC,11,21,32,1.5,1,2.9,34,291,8.6,1,26.5,55,323,5.9,2,,2022
Malik Caper,malik-caper-1,/cfb/players/malik-caper-1.html,Liberty,Ind,9,18,32,1.8,1,3.6,2,1,0.5,0,0.1,20,33,1.7,1,,2022
Marvin Harrison Jr.,marvin-harrison-jr-1,/cfb/players/marvin-harrison-jr-1.html,Ohio State,Big Ten,13,2,32,16.0,0,2.5,77,1263,16.4,14,97.2,79,1295,16.4,14,AA,2022
Matt Hayball,matt-hayball-1,/cfb/players/matt-hayball-1.html,Vanderbilt,SEC,12,2,32,16.0,0,2.7,0,0,,0,0.0,2,32,16.0,0,,2022
Nicco Marchiol,nicco-marchiol-1,/cfb/players/nicco-marchiol-1.html,West Virginia,Big 12,2,6,32,5.3,0,16.0,0,0,,0,0.0,6,32,5.3,0,,2022
Talik Keaton,talik-keaton-1,/cfb/players/talik-keaton-1.html,Marshall,Sun Belt,9,2,32,16.0,0,3.6,24,226,9.4,0,25.1,26,258,9.9,0,,2022
Torry Locklin,torry-locklin-1,/cfb/players/torry-locklin-1.html,Kansas,Big 12,13,12,32,2.7,1,2.5,8,155,19.4,2,11.9,20,187,9.4,3,,2022
Trey Lowe,trey-lowe-1,/cfb/players/trey-lowe-1.html,Oregon State,Pac-12,4,7,32,4.6,0,8.0,2,46,23.0,0,11.5,9,78,8.7,0,,2022
Devon Perry,devon-perry-1,/cfb/players/devon-perry-1.html,Miami (FL),ACC,1,5,31,6.2,1,31.0,0,0,,0,0.0,5,31,6.2,1,,2022
Domonique Thomas,domonique-thomas-1,/cfb/players/domonique-thomas-1.html,Clemson,ACC,4,7,31,4.4,0,7.8,0,0,,0,0.0,7,31,4.4,0,,2022
Emory Jones,emory-jones-1,/cfb/players/emory-jones-1.html,Arizona State,Pac-12,8,59,31,0.5,4,3.9,0,0,,0,0.0,59,31,0.5,4,,2022
J.J. Jernighan,jj-jernighan-1,/cfb/players/jj-jernighan-1.html,Mississippi State,SEC,5,7,31,4.4,0,6.2,5,17,3.4,1,3.4,12,48,4.0,1,,2022
Joseph Himon II,joseph-himon-ii-1,/cfb/players/joseph-himon-ii-1.html,Northwestern,Big Ten,3,4,31,7.8,0,10.3,0,0,,0,0.0,4,31,7.8,0,,2022
Kalel Mullings,kalel-mullings-1,/cfb/players/kalel-mullings-1.html,Michigan,Big Ten,12,14,31,2.2,3,2.6,0,0,,0,0.0,14,31,2.2,3,,2022
TJ Jones,tj-jones-7,/cfb/players/tj-jones-7.html,UAB,CUSA,13,2,31,15.5,0,2.4,29,231,8.0,1,17.8,31,262,8.5,1,,2022
Zamar Wise,zamar-wise-1,/cfb/players/zamar-wise-1.html,Massachusetts,Ind,3,15,31,2.1,0,10.3,1,4,4.0,0,1.3,16,35,2.2,0,,2022
Damien Taylor,damien-taylor-2,/cfb/players/damien-taylor-2.html,Troy,Sun Belt,11,8,30,3.8,1,2.7,0,0,,0,0.0,8,30,3.8,1,,2022
Davis Warren,davis-warren-1,/cfb/players/davis-warren-1.html,Michigan,Big Ten,5,3,30,10.0,0,6.0,0,0,,0,0.0,3,30,10.0,0,,2022
Derius Davis,derius-davis-1,/cfb/players/derius-davis-1.html,Texas Christian,Big 12,14,3,30,10.0,1,2.1,42,531,12.6,5,37.9,45,561,12.5,6,,2022
Jack Turner,jack-turner-1,/cfb/players/jack-turner-1.html,Louisiana Tech,CUSA,3,7,30,4.3,0,10.0,0,0,,0,0.0,7,30,4.3,0,,2022
JJ Henry,jj-henry-1,/cfb/players/jj-henry-1.html,Ole Miss,SEC,11,6,30,5.0,0,2.7,5,56,11.2,0,5.1,11,86,7.8,0,,2022
Devontez Walker,devontez-walker-1,/cfb/players/devontez-walker-1.html,Kent State,MAC,12,3,29,9.7,1,2.4,58,921,15.9,11,76.8,61,950,15.6,12,,2022
Dylan Morris,dylan-morris-1,/cfb/players/dylan-morris-1.html,Washington,Pac-12,7,5,29,5.8,0,4.1,0,0,,0,0.0,5,29,5.8,0,,2022
Miles Stewart,miles-stewart-1,/cfb/players/miles-stewart-1.html,Army,Ind,9,6,29,4.8,0,3.2,0,0,,0,0.0,6,29,4.8,0,,2022
Phillip Brooks,phillip-brooks-1,/cfb/players/phillip-brooks-1.html,Kansas State,Big 12,14,4,29,7.3,0,2.1,45,587,13.0,4,41.9,49,616,12.6,4,,2022
Wesley Kommer,wesley-kommer-1,/cfb/players/wesley-kommer-1.html,Nevada,MWC,11,10,29,2.9,0,2.6,2,11,5.5,0,1.0,12,40,3.3,0,,2022
Zach Evans,zach-evans-2,/cfb/players/zach-evans-2.html,Minnesota,Big Ten,1,6,29,4.8,1,29.0,0,0,,0,0.0,6,29,4.8,1,,2022
Austin Burton,austin-burton-1,/cfb/players/austin-burton-1.html,Purdue,Big Ten,6,18,28,1.6,0,4.7,0,0,,0,0.0,18,28,1.6,0,,2022
Christian Brown,christian-brown-2,/cfb/players/christian-brown-2.html,Central Michigan,MAC,10,6,28,4.7,0,2.8,2,21,10.5,0,2.1,8,49,6.1,0,,2022
Deuce Spann,deuce-spann-1,/cfb/players/deuce-spann-1.html,Florida State,ACC,12,5,28,5.6,0,2.3,8,64,8.0,0,5.3,13,92,7.1,0,,2022
Jaylen Jennings,jaylen-jennings-1,/cfb/players/jaylen-jennings-1.html,Bowling Green,MAC,4,6,28,4.7,0,7.0,0,0,,0,0.0,6,28,4.7,0,,2022
Logan Smothers,logan-smothers-1,/cfb/players/logan-smothers-1.html,Nebraska,Big Ten,5,12,28,2.3,0,5.6,0,0,,0,0.0,12,28,2.3,0,,2022
Michael Alaimo,michael-alaimo-1,/cfb/players/michael-alaimo-1.html,Purdue,Big Ten,3,7,28,4.0,0,9.3,0,0,,0,0.0,7,28,4.0,0,,2022
Rayuan Lane,rayuan-lane-1,/cfb/players/rayuan-lane-1.html,Navy,American,12,1,28,28.0,0,2.3,0,0,,0,0.0,1,28,28.0,0,,2022
Charles Kellom,charles-kellom-1,/cfb/players/charles-kellom-1.html,Akron,MAC,1,2,27,13.5,0,27.0,0,0,,0,0.0,2,27,13.5,0,,2022
Cole Kramer,cole-kramer-1,/cfb/players/cole-kramer-1.html,Minnesota,Big Ten,8,6,27,4.5,0,3.4,0,0,,0,0.0,6,27,4.5,0,,2022
Desmond Trotter,desmond-trotter-1,/cfb/players/desmond-trotter-1.html,South Alabama,Sun Belt,5,6,27,4.5,0,5.4,0,0,,0,0.0,6,27,4.5,0,,2022
Eddie Lee Marburger,eddie-lee-marburger-1,/cfb/players/eddie-lee-marburger-1.html,UTSA,CUSA,6,9,27,3.0,0,4.5,0,0,,0,0.0,9,27,3.0,0,,2022
Garret Fountain,garret-fountain-1,/cfb/players/garret-fountain-1.html,San Diego State,MWC,13,1,27,27.0,0,2.1,0,0,,0,0.0,1,27,27.0,0,,2022
Isaac Jernagin,isaac-jernagin-2,/cfb/players/isaac-jernagin-2.html,San Jose State,MWC,10,4,27,6.8,0,2.7,6,48,8.0,0,4.8,10,75,7.5,0,,2022
Jalen Buckley,jalen-buckley-1,/cfb/players/jalen-buckley-1.html,Western Michigan,MAC,4,9,27,3.0,0,6.8,0,0,,0,0.0,9,27,3.0,0,,2022
Jaylon Robinson,jaylon-robinson-1,/cfb/players/jaylon-robinson-1.html,Ole Miss,SEC,8,4,27,6.8,0,3.4,5,29,5.8,0,3.6,9,56,6.2,0,,2022
Josh Fleeks,josh-fleeks-1,/cfb/players/josh-fleeks-1.html,Baylor,Big 12,3,3,27,9.0,0,9.0,2,49,24.5,0,16.3,5,76,15.2,0,,2022
Kris Thornton,kris-thornton-1,/cfb/players/kris-thornton-1.html,James Madison,Sun Belt,11,4,27,6.8,0,2.5,59,1015,17.2,7,92.3,63,1042,16.5,7,,2022
Mychael Hamilton,mychael-hamilton-1,/cfb/players/mychael-hamilton-1.html,South Florida,American,5,10,27,2.7,0,5.4,0,0,,0,0.0,10,27,2.7,0,,2022
Xavier Townsend,xavier-townsend-1,/cfb/players/xavier-townsend-1.html,UCF,American,14,5,27,5.4,1,1.9,23,127,5.5,0,9.1,28,154,5.5,1,,2022
Brayden Willis,brayden-willis-1,/cfb/players/brayden-willis-1.html,Oklahoma,Big 12,13,10,26,2.6,0,2.0,39,514,13.2,7,39.5,49,540,11.0,7,,2022
Jhaylin Embry,jhaylin-embry-1,/cfb/players/jhaylin-embry-1.html,Bowling Green,MAC,8,3,26,8.7,0,3.3,2,42,21.0,0,5.3,5,68,13.6,0,,2022
Jordan Nubin,jordan-nubin-1,/cfb/players/jordan-nubin-1.html,Minnesota,Big Ten,10,9,26,2.9,0,2.6,0,0,,0,0.0,9,26,2.9,0,,2022
Trey Blair,trey-blair-1,/cfb/players/trey-blair-1.html,Temple,American,12,7,26,3.7,0,2.2,2,13,6.5,0,1.1,9,39,4.3,0,,2022
Ben Brittain,ben-brittain-1,/cfb/players/ben-brittain-1.html,Air Force,MWC,5,3,25,8.3,0,5.0,0,0,,0,0.0,3,25,8.3,0,,2022
Jah'Mar Sanders,jahmar-sanders-1,/cfb/players/jahmar-sanders-1.html,New Mexico,MWC,4,2,25,12.5,1,6.3,2,5,2.5,0,1.3,4,30,7.5,1,,2022
Kai Puailoa-Rojas,kai-puailoa-rojas-2,/cfb/players/kai-puailoa-rojas-2.html,Navy,American,12,3,25,8.3,0,2.1,4,31,7.8,0,2.6,7,56,8.0,0,,2022
Keytaon Thompson,keytaon-thompson-1,/cfb/players/keytaon-thompson-1.html,Virginia,ACC,8,4,25,6.3,1,3.1,53,579,10.9,0,72.4,57,604,10.6,1,,2022
Tavorus Jones,tavorus-jones-1,/cfb/players/tavorus-jones-1.html,Missouri,SEC,4,7,25,3.6,0,6.3,2,36,18.0,0,9.0,9,61,6.8,0,,2022
Terence Fall,terence-fall-1,/cfb/players/terence-fall-1.html,BYU,Ind,12,1,25,25.0,1,2.1,1,19,19.0,0,1.6,2,44,22.0,1,,2022
Chandler Morris,chandler-morris-1,/cfb/players/chandler-morris-1.html,Texas Christian,Big 12,4,6,24,4.0,0,6.0,0,0,,0,0.0,6,24,4.0,0,,2022
Cooper Lutz,cooper-lutz-1,/cfb/players/cooper-lutz-1.html,Vanderbilt,SEC,11,6,24,4.0,1,2.2,1,27,27.0,0,2.5,7,51,7.3,1,,2022
Danny Longman,danny-longman-1,/cfb/players/danny-longman-1.html,Boston College,ACC,12,1,24,24.0,0,2.0,0,0,,0,0.0,1,24,24.0,0,,2022
Alred Luke,alred-luke-1,/cfb/players/alred-luke-1.html,Louisiana-Monroe,Sun Belt,12,8,23,2.9,0,1.9,23,293,12.7,1,24.4,31,316,10.2,1,,2022
Charlie Brewer,charlie-brewer-1,/cfb/players/charlie-brewer-1.html,Liberty,Ind,3,7,23,3.3,0,7.7,0,0,,0,0.0,7,23,3.3,0,,2022
Destin Wade,destin-wade-1,/cfb/players/destin-wade-1.html,Kentucky,SEC,1,17,23,1.4,0,23.0,0,0,,0,0.0,17,23,1.4,0,,2022
Elijhah Badger,elijhah-badger-1,/cfb/players/elijhah-badger-1.html,Arizona State,Pac-12,12,4,23,5.8,0,1.9,70,866,12.4,7,72.2,74,889,12.0,7,,2022
Hugh Robertson,hugh-robertson-1,/cfb/players/hugh-robertson-1.html,Illinois,Big Ten,13,1,23,23.0,0,1.8,0,0,,0,0.0,1,23,23.0,0,,2022
Izayah Cummings,izayah-cummings-1,/cfb/players/izayah-cummings-1.html,Kentucky,SEC,13,1,23,23.0,0,1.8,0,0,,0,0.0,1,23,23.0,0,,2022
Nick Nash,nick-nash-1,/cfb/players/nick-nash-1.html,San Jose State,MWC,5,3,23,7.7,0,4.6,6,62,10.3,1,12.4,9,85,9.4,1,,2022
Ronnie Bell,ronnie-bell-3,/cfb/players/ronnie-bell-3.html,Michigan,Big Ten,14,3,23,7.7,1,1.6,62,889,14.3,4,63.5,65,912,14.0,5,,2022
Ryan Burger,ryan-burger-1,/cfb/players/ryan-burger-1.html,Appalachian State,Sun Belt,1,2,23,11.5,0,23.0,0,0,,0,0.0,2,23,11.5,0,,2022
Sam Wiglusz,sam-wiglusz-1,/cfb/players/sam-wiglusz-1.html,Ohio,MAC,14,2,23,11.5,0,1.6,73,877,12.0,11,62.6,75,900,12.0,11,,2022
Shamar Garrett,shamar-garrett-1,/cfb/players/shamar-garrett-1.html,San Jose State,MWC,11,19,23,1.2,0,2.1,9,85,9.4,1,7.7,28,108,3.9,1,,2022
Adonicas Sanders,adonicas-sanders-1,/cfb/players/adonicas-sanders-1.html,Temple,American,9,6,22,3.7,0,2.4,37,437,11.8,2,48.6,43,459,10.7,2,,2022
Brashard Smith,brashard-smith-1,/cfb/players/brashard-smith-1.html,Miami (FL),ACC,11,3,22,7.3,0,2.0,33,308,9.3,0,28.0,36,330,9.2,0,,2022
Isaac Ross,isaac-ross-1,/cfb/players/isaac-ross-1.html,Massachusetts,Ind,10,4,22,5.5,0,2.2,21,195,9.3,1,19.5,25,217,8.7,1,,2022
Jesse Mirco,jesse-mirco-1,/cfb/players/jesse-mirco-1.html,Ohio State,Big Ten,13,1,22,22.0,0,1.7,0,0,,0,0.0,1,22,22.0,0,,2022
Jonzell Norrils,jonzell-norrils-1,/cfb/players/jonzell-norrils-1.html,Akron,MAC,5,9,22,2.4,0,4.4,2,12,6.0,0,2.4,11,34,3.1,0,,2022
Katravis Marsh,katravis-marsh-1,/cfb/players/katravis-marsh-1.html,South Florida,American,6,20,22,1.1,0,3.7,0,0,,0,0.0,20,22,1.1,0,,2022
Mark Scott,mark-scott-3,/cfb/players/mark-scott-3.html,Buffalo,MAC,2,7,22,3.1,0,11.0,0,0,,0,0.0,7,22,3.1,0,,2022
Tre Harris,tre-harris-1,/cfb/players/tre-harris-1.html,Louisiana Tech,CUSA,12,5,22,4.4,0,1.8,65,935,14.4,10,77.9,70,957,13.7,10,,2022
Will Howard,will-howard-2,/cfb/players/will-howard-2.html,Kansas State,Big 12,7,35,22,0.6,3,3.1,0,0,,0,0.0,35,22,0.6,3,,2022
Bryce Stephens,bryce-stephens-1,/cfb/players/bryce-stephens-1.html,Arkansas,SEC,13,1,21,21.0,0,1.6,9,109,12.1,1,8.4,10,130,13.0,1,,2022
Dee Beckwith,dee-beckwith-1,/cfb/players/dee-beckwith-1.html,Kentucky,SEC,3,5,21,4.2,0,7.0,0,0,,0,0.0,5,21,4.2,0,,2022
Kade Warner,kade-warner-1,/cfb/players/kade-warner-1.html,Kansas State,Big 12,14,3,21,7.0,0,1.5,46,456,9.9,5,32.6,49,477,9.7,5,,2022
Keith Adams Jr.,keith-adams-jr-1,/cfb/players/keith-adams-jr-1.html,Clemson,ACC,2,3,21,7.0,0,10.5,0,0,,0,0.0,3,21,7.0,0,,2022
Matt Landers,matt-landers-1,/cfb/players/matt-landers-1.html,Arkansas,SEC,13,2,21,10.5,0,1.6,47,901,19.2,8,69.3,49,922,18.8,8,,2022
Tommy Ulatowski,tommy-ulatowski-1,/cfb/players/tommy-ulatowski-1.html,Kent State,MAC,2,4,21,5.3,0,10.5,0,0,,0,0.0,4,21,5.3,0,,2022
Tyjon Lindsey,tyjon-lindsey-1,/cfb/players/tyjon-lindsey-1.html,Oregon State,Pac-12,13,2,21,10.5,1,1.6,30,317,10.6,1,24.4,32,338,10.6,2,,2022
Xavier Legette,xavier-legette-1,/cfb/players/xavier-legette-1.html,South Carolina,SEC,13,7,21,3.0,0,1.6,18,167,9.3,3,12.8,25,188,7.5,3,,2022
Braylen Walker,braylen-walker-1,/cfb/players/braylen-walker-1.html,Rice,CUSA,2,1,20,20.0,0,10.0,4,77,19.3,1,38.5,5,97,19.4,1,,2022
Champ Flemings,champ-flemings-1,/cfb/players/champ-flemings-1.html,Arkansas State,Sun Belt,11,2,20,10.0,0,1.8,41,492,12.0,1,44.7,43,512,11.9,1,,2022
Kris Mitchell,kris-mitchell-1,/cfb/players/kris-mitchell-1.html,Florida International,CUSA,12,4,20,5.0,0,1.7,23,348,15.1,4,29.0,27,368,13.6,4,,2022
Mudia Reuben,mudia-reuben-1,/cfb/players/mudia-reuben-1.html,Stanford,Pac-12,12,4,20,5.0,0,1.7,5,53,10.6,2,4.4,9,73,8.1,2,,2022
Ashton Stredick,ashton-stredick-1,/cfb/players/ashton-stredick-1.html,California,Pac-12,3,3,19,6.3,0,6.3,0,0,,0,0.0,3,19,6.3,0,,2022
DJ Riles,dj-riles-1,/cfb/players/dj-riles-1.html,Middle Tennessee State,CUSA,3,7,19,2.7,0,6.3,4,19,4.8,0,6.3,11,38,3.5,0,,2022
Elijah Hopkins,elijah-hopkins-1,/cfb/players/elijah-hopkins-1.html,Coastal Carolina,Sun Belt,4,4,19,4.8,0,4.8,0,0,,0,0.0,4,19,4.8,0,,2022
Jalen Cropper,jalen-cropper-1,/cfb/players/jalen-cropper-1.html,Fresno State,MWC,14,7,19,2.7,0,1.4,83,1086,13.1,5,77.6,90,1105,12.3,5,,2022
Javion Posey,javion-posey-1,/cfb/players/javion-posey-1.html,Florida Atlantic,CUSA,12,4,19,4.8,0,1.6,5,64,12.8,0,5.3,9,83,9.2,0,,2022
Jay'veon Sunday,jayveon-sunday-1,/cfb/players/jayveon-sunday-1.html,Washington,Pac-12,1,1,19,19.0,0,19.0,0,0,,0,0.0,1,19,19.0,0,,2022
Ketron Jackson Jr.,ketron-jackson-jr-1,/cfb/players/ketron-jackson-jr-1.html,Arkansas,SEC,12,1,19,19.0,0,1.6,16,277,17.3,3,23.1,17,296,17.4,3,,2022
Nate Hampton,nate-hampton-1,/cfb/players/nate-hampton-1.html,Liberty,Ind,5,13,19,1.5,0,3.8,0,0,,0,0.0,13,19,1.5,0,,2022
Tyler Holzworth,tyler-holzworth-1,/cfb/players/tyler-holzworth-1.html,Penn State,Big Ten,4,6,19,3.2,0,4.8,2,16,8.0,0,4.0,8,35,4.4,0,,2022
Will Haskell,will-haskell-2,/cfb/players/will-haskell-2.html,San Diego State,MWC,3,3,19,6.3,0,6.3,0,0,,0,0.0,3,19,6.3,0,,2022
Wyatt Wieland,wyatt-wieland-1,/cfb/players/wyatt-wieland-1.html,Wyoming,MWC,13,6,19,3.2,2,1.5,23,299,13.0,1,23.0,29,318,11.0,3,,2022
Zae Baines,zae-baines-1,/cfb/players/zae-baines-1.html,Temple,American,10,4,19,4.8,0,1.9,18,218,12.1,2,21.8,22,237,10.8,2,,2022
Artur Sitkowski,artur-sitkowski-1,/cfb/players/artur-sitkowski-1.html,Illinois,Big Ten,3,5,18,3.6,0,6.0,0,0,,0,0.0,5,18,3.6,0,,2022
A'varius Sparrow,avarius-sparrow-1,/cfb/players/avarius-sparrow-1.html,Middle Tennessee State,CUSA,3,8,18,2.3,0,6.0,5,46,9.2,0,15.3,13,64,4.9,0,,2022
Bryce Archie,bryce-archie-1,/cfb/players/bryce-archie-1.html,Coastal Carolina,Sun Belt,2,3,18,6.0,0,9.0,0,0,,0,0.0,3,18,6.0,0,,2022
Chris Carpenter,chris-carpenter-2,/cfb/players/chris-carpenter-2.html,UTSA,CUSA,12,3,18,6.0,0,1.5,9,74,8.2,0,6.2,12,92,7.7,0,,2022
Jackson Stratton,jackson-stratton-1,/cfb/players/jackson-stratton-1.html,Colorado State,MWC,4,1,18,18.0,0,4.5,0,0,,0,0.0,1,18,18.0,0,,2022
