season,team,conference,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,sacks,sacksOpponent,tacklesForLoss,tacklesForLossOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent
2016,NC State,ACC,284.0,248.0,12.0,17.0,27.0,27.0,8.0,12.0,12.0,8.0,13.0,2.0,0.0,130.0,100.0,12.0,10.0,1.0,0.0,880.0,959.0,39.0,48.0,3383.0,3174.0,438.0,470.0,263.0,275.0,10.0,12.0,20.0,16.0,78.0,78.0,810.0,651.0,24839.0,21961.0,1.0,0.0,132.0,134.0,16.0,11.0,504.0,424.0,23.0,18.0,2030.0,1412.0,37.0,17.0,89.0,62.0,84.0,67.0,193.0,192.0,5413.0,4586.0,20.0,22.0
2016,Navy,American Athletic,295.0,307.0,17.0,18.0,28.0,27.0,9.0,11.0,11.0,9.0,14.0,2.0,0.0,60.0,11.0,7.0,7.0,0.0,1.0,1111.0,1008.0,48.0,59.0,1794.0,3557.0,158.0,413.0,93.0,267.0,7.0,7.0,9.0,29.0,39.0,60.0,341.0,494.0,26199.0,24201.0,0.0,0.0,146.0,63.0,15.0,5.0,742.0,546.0,61.0,23.0,4342.0,2519.0,20.0,23.0,57.0,59.0,91.0,107.0,167.0,200.0,6136.0,6076.0,16.0,18.0
2016,Nebraska,Big Ten,265.0,231.0,12.0,12.0,21.0,26.0,5.0,3.0,4.0,5.0,13.0,2.0,2.0,122.0,153.0,9.0,16.0,0.0,0.0,687.0,840.0,33.0,39.0,2752.0,2806.0,400.0,422.0,201.0,254.0,16.0,9.0,18.0,16.0,75.0,65.0,695.0,578.0,25087.0,21713.0,0.0,0.0,168.0,224.0,24.0,22.0,523.0,433.0,24.0,22.0,2199.0,1922.0,26.0,15.0,80.0,71.0,86.0,67.0,196.0,179.0,4951.0,4728.0,14.0,19.0
2016,Nevada,Mountain West,262.0,265.0,8.0,14.0,13.0,22.0,2.0,10.0,8.0,1.0,12.0,0.0,0.0,101.0,59.0,9.0,5.0,0.0,0.0,571.0,627.0,28.0,34.0,2498.0,1901.0,356.0,240.0,210.0,142.0,5.0,9.0,18.0,12.0,52.0,72.0,482.0,654.0,21092.0,22108.0,0.0,0.0,101.0,127.0,10.0,14.0,474.0,585.0,20.0,32.0,2088.0,3571.0,13.0,22.0,55.0,65.0,81.0,81.0,167.0,165.0,4586.0,5472.0,11.0,15.0
2016,New Mexico,Mountain West,271.0,254.0,16.0,9.0,22.0,16.0,8.0,5.0,4.0,7.0,13.0,2.0,0.0,86.0,16.0,6.0,8.0,1.0,0.0,883.0,307.0,40.0,13.0,1389.0,2890.0,179.0,345.0,96.0,201.0,8.0,6.0,11.0,24.0,82.0,61.0,737.0,544.0,26454.0,20346.0,0.0,1.0,150.0,204.0,22.0,26.0,688.0,471.0,48.0,29.0,4550.0,2242.0,27.0,18.0,73.0,66.0,79.0,63.0,172.0,158.0,5939.0,5132.0,14.0,13.0
2016,New Mexico State,Sun Belt,266.0,288.0,13.0,8.0,24.0,17.0,7.0,10.0,8.0,6.0,12.0,1.0,1.0,138.0,211.0,15.0,13.0,0.0,1.0,491.0,768.0,29.0,29.0,2925.0,3029.0,459.0,360.0,253.0,232.0,13.0,15.0,22.0,23.0,76.0,71.0,600.0,646.0,19137.0,24063.0,0.0,4.0,19.0,464.0,6.0,35.0,453.0,549.0,13.0,32.0,2051.0,2931.0,11.0,36.0,73.0,95.0,64.0,83.0,190.0,177.0,4976.0,5960.0,22.0,23.0
2016,North Carolina,ACC,282.0,286.0,6.0,14.0,15.0,21.0,10.0,13.0,9.0,8.0,13.0,1.0,1.0,58.0,64.0,6.0,1.0,2.0,0.0,890.0,775.0,33.0,36.0,3811.0,2350.0,458.0,327.0,313.0,183.0,1.0,6.0,30.0,11.0,99.0,94.0,797.0,797.0,19025.0,27775.0,0.0,0.0,134.0,2.0,17.0,9.0,401.0,660.0,21.0,28.0,1896.0,2959.0,25.0,20.0,67.0,81.0,75.0,89.0,165.0,209.0,5707.0,5309.0,16.0,14.0
2016,North Texas,Conference USA,240.0,284.0,8.0,11.0,22.0,27.0,8.0,8.0,8.0,8.0,13.0,2.0,1.0,221.0,164.0,13.0,14.0,0.0,1.0,948.0,544.0,49.0,25.0,2708.0,2610.0,449.0,354.0,261.0,182.0,14.0,13.0,15.0,20.0,97.0,92.0,888.0,808.0,21453.0,25347.0,1.0,1.0,152.0,253.0,18.0,31.0,426.0,588.0,24.0,31.0,1736.0,3114.0,26.0,43.0,74.0,94.0,63.0,92.0,181.0,193.0,4444.0,5724.0,21.0,22.0
2016,Northern Illinois,Mid-American,284.0,292.0,9.0,10.0,19.0,15.0,4.0,2.0,2.0,4.0,12.0,0.0,0.0,75.0,143.0,13.0,14.0,1.0,0.0,1034.0,919.0,45.0,44.0,2688.0,3008.0,400.0,416.0,232.0,236.0,14.0,13.0,20.0,25.0,84.0,83.0,834.0,810.0,19988.0,23212.0,0.0,0.0,70.0,93.0,17.0,26.0,548.0,520.0,27.0,24.0,2877.0,2410.0,22.0,8.0,75.0,65.0,83.0,71.0,202.0,187.0,5565.0,5418.0,17.0,16.0
2016,Northwestern,Big Ten,281.0,280.0,17.0,14.0,32.0,26.0,7.0,9.0,9.0,7.0,13.0,0.0,1.0,163.0,93.0,9.0,16.0,1.0,0.0,671.0,689.0,29.0,33.0,3186.0,3448.0,483.0,496.0,282.0,303.0,16.0,9.0,22.0,13.0,47.0,61.0,389.0,593.0,22341.0,24459.0,0.0,0.0,132.0,229.0,20.0,26.0,501.0,478.0,22.0,20.0,1991.0,1809.0,27.0,39.0,77.0,96.0,83.0,75.0,211.0,205.0,5177.0,5257.0,16.0,25.0
2016,Notre Dame,FBS Independents,254.0,244.0,13.0,12.0,20.0,23.0,9.0,6.0,6.0,9.0,12.0,0.0,2.0,73.0,173.0,9.0,8.0,2.0,2.0,877.0,935.0,38.0,42.0,3051.0,2357.0,388.0,313.0,224.0,193.0,8.0,9.0,27.0,14.0,78.0,68.0,638.0,606.0,20830.0,22370.0,0.0,2.0,191.0,316.0,21.0,22.0,438.0,529.0,18.0,23.0,1960.0,2189.0,14.0,28.0,63.0,65.0,68.0,67.0,168.0,172.0,5011.0,4546.0,18.0,14.0
2016,Ohio,Mid-American,292.0,268.0,8.0,11.0,18.0,20.0,13.0,11.0,11.0,12.0,14.0,0.0,0.0,202.0,58.0,12.0,15.0,0.0,1.0,885.0,1308.0,43.0,68.0,3147.0,3581.0,459.0,489.0,251.0,308.0,15.0,12.0,22.0,25.0,79.0,91.0,757.0,886.0,26070.0,24330.0,0.0,0.0,90.0,83.0,20.0,21.0,546.0,495.0,17.0,12.0,2350.0,1462.0,44.0,19.0,103.0,80.0,80.0,84.0,213.0,219.0,5497.0,5043.0,25.0,26.0
2016,Ohio State,Big Ten,313.0,201.0,13.0,8.0,21.0,23.0,5.0,6.0,6.0,5.0,13.0,7.0,1.0,443.0,209.0,7.0,21.0,0.0,1.0,682.0,994.0,28.0,53.0,2781.0,2239.0,409.0,401.0,255.0,196.0,21.0,7.0,26.0,11.0,82.0,59.0,658.0,536.0,25886.0,20914.0,0.0,0.0,131.0,55.0,27.0,14.0,583.0,481.0,33.0,8.0,3188.0,1619.0,28.0,28.0,89.0,67.0,93.0,64.0,200.0,199.0,5969.0,3858.0,12.0,27.0
2016,Oklahoma,Big 12,330.0,276.0,7.0,15.0,13.0,27.0,9.0,8.0,8.0,9.0,13.0,2.0,1.0,157.0,132.0,8.0,9.0,1.0,0.0,815.0,1110.0,36.0,51.0,4134.0,3502.0,384.0,495.0,271.0,271.0,9.0,8.0,43.0,29.0,66.0,87.0,679.0,703.0,25170.0,21630.0,1.0,0.0,122.0,67.0,12.0,9.0,573.0,465.0,30.0,15.0,3078.0,2114.0,25.0,20.0,68.0,65.0,87.0,92.0,169.0,217.0,7212.0,5616.0,17.0,17.0
2016,Oklahoma State,Big 12,308.0,295.0,5.0,11.0,12.0,27.0,10.0,11.0,11.0,10.0,13.0,0.0,1.0,150.0,54.0,4.0,14.0,0.0,0.0,557.0,969.0,27.0,54.0,4211.0,3287.0,465.0,431.0,295.0,263.0,14.0,4.0,29.0,22.0,69.0,69.0,643.0,606.0,22500.0,24300.0,0.0,0.0,152.0,15.0,14.0,17.0,491.0,548.0,32.0,22.0,2221.0,2515.0,32.0,32.0,90.0,82.0,77.0,76.0,180.0,195.0,6432.0,5802.0,14.0,25.0
2016,Old Dominion,Conference USA,273.0,277.0,18.0,17.0,32.0,35.0,4.0,11.0,12.0,4.0,13.0,1.0,1.0,76.0,80.0,6.0,11.0,0.0,0.0,881.0,1144.0,40.0,68.0,3042.0,2944.0,374.0,418.0,220.0,245.0,11.0,6.0,31.0,21.0,66.0,67.0,572.0,606.0,23143.0,23657.0,0.0,0.0,204.0,146.0,22.0,10.0,500.0,503.0,27.0,25.0,2559.0,2081.0,34.0,19.0,81.0,58.0,64.0,69.0,172.0,185.0,5601.0,5025.0,10.0,22.0
2016,Ole Miss,SEC,298.0,270.0,6.0,9.0,16.0,14.0,5.0,8.0,8.0,5.0,12.0,2.0,1.0,150.0,132.0,14.0,8.0,0.0,0.0,839.0,921.0,37.0,46.0,3779.0,2579.0,483.0,350.0,289.0,206.0,8.0,14.0,27.0,15.0,59.0,82.0,520.0,691.0,18673.0,24527.0,0.0,1.0,60.0,177.0,10.0,15.0,422.0,546.0,17.0,31.0,1793.0,2956.0,20.0,25.0,68.0,56.0,68.0,75.0,169.0,181.0,5572.0,5535.0,19.0,16.0
2016,Oregon,Pac-12,279.0,333.0,18.0,7.0,29.0,16.0,9.0,3.0,3.0,9.0,12.0,0.0,0.0,154.0,39.0,6.0,9.0,1.0,0.0,1065.0,513.0,47.0,25.0,3183.0,3263.0,399.0,449.0,257.0,291.0,9.0,6.0,28.0,29.0,99.0,97.0,910.0,878.0,18528.0,24672.0,0.0,0.0,151.0,127.0,22.0,17.0,493.0,522.0,29.0,38.0,2717.0,2958.0,26.0,27.0,63.0,74.0,66.0,79.0,171.0,163.0,5900.0,6221.0,15.0,12.0
2016,Oregon State,Pac-12,218.0,277.0,3.0,12.0,15.0,23.0,8.0,13.0,13.0,8.0,12.0,0.0,3.0,181.0,156.0,11.0,7.0,1.0,0.0,842.0,661.0,36.0,37.0,2086.0,2534.0,353.0,402.0,193.0,226.0,7.0,11.0,13.0,15.0,96.0,70.0,862.0,652.0,22412.0,20788.0,0.0,1.0,126.0,65.0,22.0,19.0,442.0,492.0,24.0,26.0,2300.0,2616.0,17.0,25.0,52.0,59.0,64.0,74.0,172.0,178.0,4386.0,5150.0,19.0,20.0
2016,Penn State,Big Ten,285.0,274.0,10.0,8.0,20.0,21.0,12.0,11.0,11.0,12.0,14.0,1.0,0.0,126.0,142.0,8.0,10.0,0.0,0.0,965.0,941.0,50.0,50.0,3650.0,3033.0,391.0,472.0,226.0,292.0,10.0,8.0,29.0,18.0,68.0,101.0,622.0,884.0,23375.0,27025.0,0.0,0.0,194.0,146.0,31.0,22.0,540.0,551.0,34.0,22.0,2406.0,2118.0,39.0,24.0,112.0,88.0,56.0,84.0,173.0,221.0,6056.0,5151.0,20.0,21.0
2016,Pittsburgh,ACC,265.0,303.0,7.0,21.0,13.0,28.0,9.0,10.0,10.0,9.0,13.0,3.0,1.0,182.0,73.0,9.0,9.0,3.0,1.0,1037.0,1297.0,40.0,67.0,2882.0,4331.0,324.0,549.0,189.0,350.0,9.0,9.0,28.0,28.0,74.0,82.0,647.0,703.0,24093.0,22707.0,1.0,0.0,253.0,236.0,18.0,29.0,542.0,436.0,36.0,28.0,2926.0,1555.0,43.0,10.0,90.0,73.0,79.0,80.0,175.0,197.0,5808.0,5886.0,18.0,19.0
2016,Purdue,Big Ten,254.0,261.0,15.0,9.0,33.0,13.0,8.0,4.0,4.0,8.0,12.0,1.0,2.0,272.0,276.0,25.0,12.0,0.0,0.0,836.0,755.0,42.0,45.0,3539.0,2489.0,557.0,315.0,312.0,187.0,12.0,25.0,25.0,22.0,52.0,85.0,447.0,768.0,21113.0,22087.0,0.0,0.0,91.0,45.0,12.0,15.0,361.0,540.0,12.0,35.0,1154.0,2850.0,21.0,29.0,68.0,71.0,91.0,89.0,203.0,181.0,4693.0,5339.0,33.0,16.0
2016,Rice,Conference USA,261.0,258.0,11.0,10.0,17.0,17.0,8.0,6.0,7.0,9.0,12.0,1.0,1.0,23.0,120.0,10.0,5.0,0.0,0.0,648.0,798.0,34.0,35.0,2582.0,3452.0,412.0,338.0,241.0,214.0,5.0,10.0,16.0,25.0,69.0,91.0,566.0,788.0,21904.0,21296.0,0.0,0.0,47.0,124.0,18.0,22.0,483.0,477.0,23.0,30.0,2036.0,2597.0,21.0,32.0,67.0,72.0,67.0,62.0,182.0,159.0,4618.0,6049.0,18.0,11.0
2016,Rutgers,Big Ten,186.0,242.0,7.0,11.0,16.0,21.0,12.0,6.0,3.0,10.0,12.0,1.0,2.0,97.0,164.0,7.0,8.0,1.0,2.0,791.0,836.0,42.0,37.0,1659.0,2238.0,332.0,295.0,159.0,172.0,8.0,7.0,11.0,21.0,63.0,70.0,516.0,555.0,19560.0,23640.0,1.0,2.0,168.0,366.0,28.0,35.0,489.0,556.0,8.0,33.0,1739.0,3170.0,21.0,34.0,65.0,94.0,60.0,70.0,195.0,174.0,3398.0,5408.0,19.0,14.0
2016,SMU,American Athletic,262.0,268.0,6.0,14.0,16.0,23.0,7.0,8.0,8.0,7.0,12.0,4.0,2.0,416.0,309.0,17.0,18.0,0.0,1.0,933.0,1118.0,53.0,47.0,3168.0,2910.0,456.0,408.0,248.0,239.0,18.0,17.0,22.0,22.0,69.0,92.0,624.0,866.0,22053.0,21147.0,0.0,0.0,48.0,177.0,14.0,19.0,478.0,498.0,14.0,30.0,1959.0,2526.0,29.0,26.0,68.0,73.0,90.0,69.0,209.0,184.0,5127.0,5436.0,24.0,26.0
2016,San Diego State,Mountain West,278.0,237.0,6.0,9.0,13.0,26.0,9.0,3.0,3.0,8.0,14.0,5.0,0.0,364.0,27.0,6.0,26.0,3.0,0.0,984.0,1209.0,35.0,58.0,2023.0,2936.0,256.0,445.0,155.0,240.0,27.0,6.0,20.0,24.0,98.0,73.0,843.0,673.0,26358.0,24042.0,0.0,1.0,271.0,170.0,30.0,20.0,636.0,480.0,34.0,10.0,3680.0,1480.0,38.0,28.0,76.0,83.0,70.0,80.0,173.0,214.0,5703.0,4416.0,15.0,29.0
2016,San José State,Mountain West,253.0,253.0,10.0,12.0,23.0,15.0,5.0,9.0,10.0,5.0,12.0,0.0,2.0,149.0,147.0,15.0,10.0,0.0,0.0,855.0,273.0,44.0,14.0,2665.0,2263.0,371.0,266.0,214.0,160.0,10.0,15.0,18.0,18.0,52.0,66.0,439.0,628.0,22167.0,21033.0,0.0,0.0,91.0,308.0,15.0,23.0,480.0,540.0,16.0,33.0,1869.0,2960.0,23.0,50.0,69.0,101.0,71.0,56.0,177.0,149.0,4534.0,5223.0,20.0,19.0
2016,South Alabama,Sun Belt,251.0,276.0,10.0,11.0,22.0,20.0,8.0,10.0,10.0,7.0,13.0,1.0,1.0,89.0,71.0,14.0,10.0,1.0,0.0,674.0,1017.0,34.0,47.0,3169.0,2270.0,415.0,313.0,233.0,188.0,10.0,14.0,15.0,14.0,98.0,74.0,818.0,611.0,23014.0,23786.0,0.0,0.0,71.0,28.0,17.0,15.0,469.0,587.0,25.0,25.0,1879.0,2798.0,26.0,32.0,89.0,79.0,67.0,58.0,174.0,168.0,5048.0,5068.0,22.0,20.0
2016,South Carolina,SEC,241.0,298.0,13.0,14.0,25.0,24.0,13.0,12.0,12.0,11.0,13.0,0.0,1.0,37.0,68.0,7.0,15.0,1.0,2.0,825.0,1032.0,33.0,36.0,2771.0,2713.0,402.0,403.0,248.0,243.0,15.0,7.0,12.0,20.0,65.0,83.0,606.0,730.0,23357.0,23443.0,0.0,0.0,89.0,249.0,15.0,27.0,475.0,550.0,20.0,20.0,1747.0,2642.0,21.0,41.0,70.0,102.0,63.0,81.0,185.0,190.0,4518.0,5355.0,20.0,27.0
2016,South Florida,American Athletic,300.0,324.0,17.0,18.0,19.0,34.0,9.0,11.0,11.0,9.0,13.0,2.0,0.0,233.0,26.0,8.0,15.0,0.0,0.0,857.0,1577.0,44.0,73.0,2941.0,3712.0,358.0,507.0,225.0,303.0,15.0,8.0,26.0,21.0,83.0,60.0,763.0,544.0,20915.0,25885.0,1.0,0.0,238.0,185.0,24.0,22.0,570.0,570.0,47.0,29.0,3709.0,2554.0,31.0,13.0,79.0,69.0,84.0,85.0,191.0,218.0,6650.0,6266.0,17.0,26.0
2016,Southern Miss,Conference USA,307.0,193.0,22.0,5.0,35.0,12.0,16.0,5.0,6.0,16.0,13.0,2.0,0.0,180.0,157.0,16.0,10.0,0.0,0.0,1042.0,1169.0,59.0,53.0,3877.0,2274.0,478.0,312.0,285.0,170.0,10.0,16.0,26.0,19.0,97.0,86.0,834.0,760.0,26096.0,20704.0,1.0,1.0,252.0,75.0,27.0,16.0,544.0,427.0,26.0,28.0,2264.0,1949.0,34.0,29.0,94.0,93.0,83.0,37.0,204.0,155.0,6141.0,4223.0,32.0,15.0
2016,Stanford,Pac-12,235.0,253.0,6.0,16.0,12.0,28.0,9.0,6.0,6.0,9.0,13.0,3.0,0.0,261.0,118.0,9.0,14.0,0.0,0.0,574.0,528.0,40.0,26.0,2056.0,2907.0,304.0,436.0,179.0,239.0,14.0,9.0,15.0,18.0,85.0,87.0,702.0,757.0,25569.0,21231.0,0.0,0.0,85.0,143.0,12.0,21.0,523.0,457.0,20.0,15.0,2720.0,1878.0,37.0,34.0,73.0,72.0,74.0,69.0,177.0,187.0,4776.0,4785.0,18.0,20.0
2016,Syracuse,ACC,268.0,276.0,17.0,9.0,27.0,17.0,7.0,9.0,9.0,7.0,12.0,1.0,2.0,93.0,198.0,13.0,10.0,0.0,2.0,1293.0,847.0,64.0,35.0,3855.0,3313.0,522.0,373.0,332.0,215.0,10.0,13.0,24.0,20.0,96.0,64.0,729.0,614.0,20653.0,22539.0,0.0,1.0,313.0,219.0,18.0,31.0,449.0,497.0,15.0,35.0,1435.0,2700.0,17.0,38.0,59.0,97.0,84.0,72.0,213.0,174.0,5290.0,6013.0,20.0,19.0
2016,TCU,Big 12,296.0,274.0,10.0,10.0,17.0,18.0,6.0,8.0,8.0,6.0,13.0,1.0,1.0,80.0,174.0,14.0,8.0,0.0,0.0,1025.0,874.0,44.0,46.0,3486.0,3106.0,503.0,428.0,295.0,244.0,8.0,14.0,18.0,19.0,88.0,77.0,797.0,627.0,21931.0,24869.0,1.0,0.0,227.0,87.0,23.0,22.0,488.0,578.0,30.0,23.0,2535.0,2441.0,43.0,31.0,85.0,75.0,80.0,98.0,198.0,226.0,6021.0,5547.0,20.0,16.0
2016,Temple,American Athletic,297.0,215.0,10.0,11.0,23.0,22.0,6.0,13.0,10.0,6.0,14.0,0.0,2.0,130.0,165.0,13.0,12.0,0.0,1.0,660.0,1566.0,32.0,73.0,3324.0,2130.0,403.0,342.0,232.0,182.0,12.0,13.0,22.0,13.0,75.0,81.0,604.0,664.0,28175.0,22225.0,0.0,0.0,190.0,78.0,20.0,23.0,564.0,510.0,31.0,17.0,2466.0,1825.0,39.0,29.0,103.0,94.0,79.0,68.0,190.0,197.0,5790.0,3955.0,19.0,25.0
2016,Tennessee,SEC,280.0,293.0,2.0,8.0,9.0,26.0,14.0,13.0,14.0,10.0,13.0,1.0,1.0,120.0,71.0,12.0,11.0,1.0,0.0,1047.0,689.0,42.0,35.0,3100.0,2999.0,379.0,432.0,238.0,238.0,11.0,12.0,28.0,18.0,80.0,83.0,735.0,672.0,21373.0,25427.0,1.0,1.0,365.0,154.0,33.0,12.0,517.0,568.0,31.0,28.0,2668.0,2841.0,30.0,25.0,100.0,73.0,72.0,78.0,175.0,206.0,5768.0,5840.0,26.0,24.0
2016,Texas,Big 12,302.0,276.0,11.0,8.0,22.0,17.0,11.0,10.0,8.0,11.0,12.0,0.0,1.0,101.0,196.0,12.0,10.0,0.0,0.0,773.0,930.0,42.0,44.0,3024.0,3102.0,402.0,405.0,241.0,246.0,10.0,12.0,21.0,22.0,85.0,83.0,769.0,738.0,20352.0,22848.0,0.0,0.0,182.0,93.0,28.0,19.0,597.0,550.0,27.0,23.0,2871.0,2277.0,41.0,32.0,93.0,68.0,70.0,72.0,195.0,192.0,5895.0,5379.0,23.0,20.0
2016,Texas A&M,SEC,281.0,306.0,10.0,7.0,18.0,21.0,12.0,12.0,8.0,11.0,13.0,0.0,0.0,19.0,17.0,9.0,12.0,0.0,0.0,967.0,417.0,41.0,21.0,3317.0,3250.0,469.0,462.0,255.0,272.0,12.0,9.0,25.0,16.0,81.0,82.0,685.0,574.0,20678.0,26122.0,4.0,0.0,355.0,104.0,15.0,20.0,484.0,573.0,28.0,21.0,2754.0,2493.0,38.0,21.0,111.0,70.0,76.0,82.0,194.0,211.0,6071.0,5743.0,21.0,24.0
2016,Texas State,Sun Belt,212.0,284.0,11.0,10.0,23.0,14.0,8.0,8.0,7.0,4.0,12.0,1.0,1.0,53.0,131.0,17.0,3.0,0.0,1.0,922.0,747.0,55.0,33.0,2639.0,2976.0,415.0,372.0,257.0,248.0,3.0,17.0,14.0,28.0,82.0,93.0,687.0,736.0,19241.0,23659.0,0.0,0.0,205.0,156.0,23.0,23.0,426.0,540.0,13.0,33.0,1027.0,2668.0,9.0,44.0,64.0,106.0,58.0,74.0,188.0,176.0,3666.0,5644.0,25.0,11.0
2016,Texas Tech,Big 12,361.0,324.0,11.0,11.0,25.0,21.0,6.0,8.0,10.0,6.0,12.0,0.0,2.0,15.0,102.0,11.0,5.0,0.0,1.0,489.0,927.0,28.0,41.0,5556.0,3789.0,653.0,443.0,428.0,271.0,5.0,11.0,47.0,28.0,94.0,78.0,744.0,741.0,22275.0,20925.0,0.0,0.0,171.0,84.0,19.0,11.0,389.0,500.0,22.0,37.0,1243.0,2863.0,14.0,30.0,47.0,70.0,101.0,71.0,196.0,164.0,6799.0,6652.0,17.0,13.0
2016,Toledo,Mid-American,315.0,256.0,4.0,7.0,10.0,15.0,5.0,4.0,4.0,5.0,13.0,0.0,1.0,19.0,133.0,9.0,6.0,0.0,1.0,916.0,1265.0,51.0,65.0,4196.0,2870.0,423.0,414.0,291.0,227.0,6.0,9.0,46.0,24.0,91.0,85.0,783.0,893.0,23540.0,23260.0,2.0,0.0,237.0,99.0,27.0,15.0,512.0,474.0,17.0,15.0,2535.0,2285.0,21.0,14.0,77.0,67.0,93.0,66.0,183.0,190.0,6731.0,5155.0,14.0,10.0
2016,Troy,Sun Belt,300.0,250.0,17.0,18.0,26.0,33.0,7.0,8.0,8.0,7.0,13.0,0.0,2.0,239.0,197.0,13.0,22.0,1.0,0.0,831.0,867.0,38.0,51.0,3386.0,3203.0,492.0,482.0,315.0,254.0,22.0,13.0,25.0,20.0,88.0,99.0,803.0,816.0,24135.0,22665.0,1.0,0.0,199.0,142.0,25.0,20.0,485.0,462.0,28.0,13.0,2199.0,1562.0,29.0,8.0,92.0,66.0,71.0,72.0,192.0,205.0,5585.0,4765.0,20.0,30.0
2016,Tulane,American Athletic,208.0,216.0,20.0,3.0,36.0,9.0,10.0,15.0,15.0,8.0,12.0,1.0,3.0,216.0,147.0,8.0,12.0,1.0,0.0,712.0,522.0,32.0,30.0,1360.0,2463.0,258.0,344.0,109.0,187.0,12.0,8.0,10.0,17.0,77.0,66.0,661.0,585.0,23322.0,19878.0,0.0,0.0,62.0,31.0,15.0,17.0,591.0,472.0,25.0,20.0,2737.0,1911.0,29.0,21.0,87.0,73.0,52.0,81.0,187.0,191.0,4097.0,4374.0,18.0,27.0
2016,Tulsa,American Athletic,373.0,261.0,9.0,17.0,15.0,32.0,9.0,11.0,11.0,9.0,13.0,3.0,3.0,184.0,147.0,12.0,10.0,0.0,0.0,810.0,1517.0,40.0,64.0,3449.0,3252.0,449.0,487.0,267.0,260.0,10.0,12.0,33.0,16.0,78.0,99.0,684.0,861.0,23165.0,23635.0,0.0,0.0,224.0,141.0,28.0,17.0,667.0,526.0,33.0,28.0,3410.0,2292.0,31.0,24.0,81.0,64.0,97.0,85.0,210.0,230.0,6841.0,5544.0,21.0,21.0
2016,UCF,American Athletic,249.0,254.0,15.0,14.0,35.0,31.0,16.0,11.0,11.0,16.0,13.0,4.0,0.0,295.0,81.0,9.0,15.0,1.0,0.0,838.0,634.0,40.0,32.0,2726.0,2610.0,448.0,432.0,244.0,223.0,15.0,9.0,14.0,16.0,91.0,80.0,729.0,741.0,21425.0,25375.0,1.0,1.0,203.0,191.0,29.0,19.0,526.0,576.0,25.0,22.0,1839.0,2204.0,37.0,35.0,101.0,109.0,63.0,63.0,214.0,220.0,4565.0,4814.0,25.0,26.0
2016,UCLA,Pac-12,237.0,267.0,5.0,14.0,11.0,20.0,9.0,8.0,8.0,9.0,12.0,1.0,0.0,205.0,188.0,16.0,15.0,0.0,1.0,844.0,953.0,40.0,38.0,3547.0,2526.0,494.0,441.0,273.0,245.0,15.0,16.0,22.0,12.0,79.0,81.0,716.0,765.0,19254.0,23946.0,1.0,1.0,182.0,258.0,29.0,23.0,345.0,503.0,13.0,21.0,1011.0,2058.0,25.0,24.0,65.0,70.0,62.0,69.0,177.0,199.0,4558.0,4584.0,25.0,23.0
2016,UConn,American Athletic,205.0,253.0,11.0,13.0,23.0,22.0,8.0,4.0,4.0,8.0,12.0,0.0,2.0,6.0,148.0,11.0,7.0,0.0,0.0,740.0,217.0,39.0,12.0,2432.0,3176.0,380.0,414.0,213.0,265.0,7.0,11.0,8.0,20.0,43.0,59.0,339.0,502.0,21509.0,21691.0,0.0,0.0,21.0,157.0,3.0,16.0,418.0,448.0,11.0,19.0,1408.0,1753.0,17.0,38.0,54.0,95.0,61.0,73.0,181.0,181.0,3840.0,4929.0,19.0,11.0
2016,UL Monroe,Sun Belt,247.0,292.0,13.0,6.0,26.0,15.0,8.0,7.0,7.0,7.0,12.0,0.0,2.0,24.0,227.0,16.0,6.0,0.0,1.0,907.0,968.0,43.0,42.0,2304.0,2641.0,364.0,322.0,198.0,192.0,7.0,16.0,15.0,22.0,50.0,87.0,507.0,745.0,21199.0,22001.0,0.0,1.0,98.0,154.0,12.0,19.0,512.0,545.0,21.0,31.0,2176.0,3161.0,17.0,20.0,69.0,73.0,81.0,68.0,191.0,152.0,4480.0,5802.0,24.0,13.0
